movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
A Banquet,1 hour 37 minutes,4.8,721,['Horror'],A widowed mother is radically tested when her teenage daughter insists a supernatural experience has left her body in service to a higher power.,"['female vomiting', 'girl possessed by a demon', 'nightmare', 'snorting cocaine', 'urinating on self', ""close up of a woman's mouth"", 'reflection in eye', 'close up of eyes']",Ruth Paxton,"['Sienna Guillory', 'Jessica Alexander', 'Ruby Stokes', 'Ruth Paxton', 'Justin Bull']",Justin Bull,-2021,/title/tt11400902/
Starry Eyes,1 hour 38 minutes,6,20K,"['Horror', 'Mystery']",A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.,"['aspiring actress', 'casting couch', 'actress', 'casting', 'ambition', 'female roommate', 'female nudity', 'film actress', 'fellatio', 'hollywood california']",Kevin Kölsch,"['Kevin Kölsch', 'Dennis Widmyer', 'Alex Essoe', 'Amanda Fuller', 'Noah Segan']",Dennis Widmyer,-2014,/title/tt2793490/
Terrifier 2,not-released,no-rating,0,['Horror'],"After being resurrected by a sinister entity, Art the Clown returns to the timid town of Miles County where he targets a teenage girl and her younger brother on Halloween night.","['psychotronic film', 'halloween', 'killer clown', 'evil clown', 'clown', 'slasher', 'halloween costume', 'teen slasher', 'art the clown character']",Damien Leone,"['Felissa Rose', 'Griffin Santopietro', 'David Howard Thornton', 'Damien Leone', 'Damien Leone']",Damien Leone,,/title/tt10403420/
Intruder,"$130,000 (estimated)",6.1,9.2K,"['Horror', 'Mystery']",The overnight stock crew of a local supermarket find themselves being stalked and slashed by a mysterious maniac.,"['gore', 'slasher', 'blood splatter', 'violence', 'insanity', 'psychopath', 'supermarket', 'decapitation', 'serial killer', 'impalement']",Scott Spiegel,"['Scott Spiegel', 'Elizabeth Cox', 'Renée Estevez', 'Dan Hicks', 'Scott Spiegel']",Lawrence Bender,-1989,/title/tt0095379/
Intruder,1 hour 42 minutes,6.1,1.8K,"['Mystery', 'Thriller']","Seo-Jin is a popular architect. He suffers from a trauma when his younger sister Yoo-Jin went missing. 25 years after her disappearance, Yoo-Jin comes back to her family. Seo-Jin feels something is not right with Yoo-Jin.",[],Sohn Won-Pyung,"['So Hee-jung', 'Lee Je-Yeon', 'Song Ji-Hyo', 'Sohn Won-Pyung', 'Son Won-Pyeong']",Son Won-Pyeong,-1989,/title/tt0095379/
Antrum: The Deadliest Film Ever Made,1 hour 35 minutes,4.9,3K,['Horror'],"A young boy and girl enter the forest to dig a hole to hell. Said to be a cursed film from the late 1970s, Antrum examines the horrifying power of storytelling.","['moloch', 'found footage', 'occult', 'occult book', 'magic ritual', 'cursed film', 'film within a film', 'devil worshiper', 'human sacrifice', 'reference to the nine circles of hell']",David Amito,"['David Amito', 'Michael Laicini', 'Nicole Tompkins', 'Rowan Smyth', 'Dan Istrate']",Michael Laicini,-2018,/title/tt9213244/
The Bunny Game,not-released,3.4,2.5K,['Horror'],A prostitute looking for her next meal hitches a ride with a trucker that leaves her praying for her next breath.,"['prostitute', 'sadist', 'bound in chains', 'misogyny', 'sexual violence', 'rape', 'mistreatment', 'cruelty', 'sex', 'sadism']",Adam Rehmeier,"['Adam Rehmeier', 'Rodleen Getsic', 'Jeff F. Renfro', 'Drettie Page', 'Adam Rehmeier']",Rodleen Getsic,-2011,/title/tt1522846/
Unwelcome,not-released,no-rating,0,['Horror'],"Londoners Maya and Jamie who escape their urban nightmare to the tranquility of rural Ireland only to discover malevolent, murderous goblins lurking in the gnarled, ancient wood at the foot of their new garden.","['escape', 'ireland', 'rural ireland', 'unwelcome', 'pregnant wife', 'pregnancy', 'garden', 'woods', 'goblin']",Jon Wright,"['Jon Wright', 'Hannah John-Kamen', 'Douglas Booth', 'Colm Meaney', 'Jon Wright']",Mark Stay,-2022,/title/tt12447796/
Southbound,1 hour 29 minutes,5.9,19K,['Horror'],Five interlocking tales of terror follow the fates of a group of weary travellers who confront their worst nightmares - and darkest secrets - over one long night on a desolate stretch of desert highway.,"['desert', 'highway', 'abandoned hospital', 'anthology', 'masked killer', 'surgery', 'bar', 'monster', 'home invasion', '911 call']",Roxanne Benjamin,"['David Bruckner', 'Matt Bettinelli-Olpin', 'Roxanne Benjamin', 'Susan Burke', 'Chad Villella']",Matt Bettinelli-Olpin,-2015,/title/tt4935334/
Carnival of Souls,"$30,000 (estimated)",7.1,24K,"['Horror', 'Mystery']","After a traumatic accident, a woman becomes drawn to a mysterious abandoned carnival.","['carnival', 'car accident', 'b movie', 'driving off a bridge', 'driving off a road', 'bridge', 'spirit', 'hallucination', 'female protagonist', 'surrealism']",Herk Harvey,"['Herk Harvey', 'Candace Hilligoss', 'Frances Feist', 'Sidney Berger', 'Herk Harvey']",John Clifford,-1962,/title/tt0055830/
Paranormal Activity 4,"$5,000,000 (estimated)",4.6,66K,"['Horror', 'Mystery']","It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.","['door alarm', 'toy', 'trail', 'supernatural horror', 'supernatural power', 'no survivors', 'paranormal phenomenon', 'reference to mexico', 'found footage horror', 'child in jeopardy']",Henry Joost,"['Christopher Landon', 'Chad Feehan', 'Oren Peli', 'Stephen Dunham', 'Katie Featherston']",Ariel Schulman,-2012,/title/tt2109184/
The Haunted Palace,"$2,616,000",6.7,7K,['Horror'],Charles Dexter Ward arrives at a small village to visit the house he inherited from his ancestor who died there 100 years ago.,"['warlock', 'based on the works of h.p. lovecraft', 'ancestor', 'gothic horror', 'mansion', 'castle', 'necronomicon', 'buxom', 'matte painting', 'mutant child']",Roger Corman,"['Edgar Allan Poe', 'H.P. Lovecraft', 'Vincent Price', 'Debra Paget', 'Lon Chaney Jr.']",Charles Beaumont,-1963,/title/tt0057128/
The Manor,not-released,5.3,5.4K,"['Horror', 'Mystery']","After suffering a mild stroke, Judith Albright reluctantly moves into a historic nursing home where she becomes convinced a supernatural force is killing the residents.","['birthday', 'f rated', 'profanity', 'nursing home', 'cat', 'witchcraft', 'witch', 'tattoo', 'celtic', 'eternal youth']",Axelle Carolyn,"['Barbara Hershey', 'Bruce Davison', 'Nicholas Alexander', 'Axelle Carolyn', 'Axelle Carolyn']",Axelle Carolyn,(I) (2021),/title/tt13372794/
April Fool's Day,1 hour 29 minutes,6.1,17K,"['Horror', 'Mystery']","Nine college students staying at a friend's remote island mansion begin to fall victim to an unseen murderer over the April Fool's Day weekend, but nothing is as it seems.","['prank', 'characters murdered one by one', 'male unzips his zipper', 'reference to agatha christie', 'male underwear', 'twist ending', 'plot twist', 'college student', 'heiress', 'twenty something']",Fred Walton,"['Deborah Foreman', ""Griffin O'Neal"", 'Clayton Rohner', 'Fred Walton', 'Danilo Bach']",Danilo Bach,-1986,/title/tt0090655/
The Blood on Satan's Claw,1 hour 37 minutes,6.4,6.2K,['Horror'],"In seventeenth-century England, the children of a village slowly convert into a coven of Devil worshipers.","['folk horror', 'human sacrifice', '18th century', 'attempted seduction', 'village', 'teenage girl', 'female full frontal nudity', 'lust', 'femme fatale', 'insanity']",Piers Haggard,"['Piers Haggard', 'Patrick Wymark', 'Linda Hayden', 'Barry Andrews', 'Piers Haggard']",Robert Wynne-Simmons,-1971,/title/tt0066849/
Sorority Row,"$12,500,000 (estimated)",5.1,31K,"['Horror', 'Mystery']","A group of sorority sisters try to cover up the death of their house-sister after a prank gone wrong, only to be stalked by a serial killer.","['shotgun', 'axe in the head', 'rotting corpse', 'accidental killing', 'death', 'sorority house', 'prank gone wrong', 'scantily clad female', 'stabbed in the neck', 'therapist']",Stewart Hendler,"['Pete Goldfinger', 'Mark Rosman', 'Briana Evigan', 'Rumer Willis', 'Carrie Fisher']",Josh Stolberg,-2009,/title/tt1232783/
Paranormal Activity 2,"$3,000,000 (estimated)",5.7,104K,"['Horror', 'Mystery']","After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.","['no music', 'supernatural horror', 'found footage', 'ends with text', 'text narration', 'horror movie prequel', 'prequel and sequel', 'surprise ending', 'bad guy wins', 'violence']",Tod Williams,"['Christopher Landon', 'Tom Pabst', 'Katie Featherston', 'Micah Sloat', 'Molly Ephraim']",Michael R. Perry,-2010,/title/tt1536044/
Seance,1 hour 32 minutes,5.2,3.1K,"['Horror', 'Mystery']","Camille, a young woman who arrives at the Fairfield Academy following one of the student's untimely and violent death.","['seance', 'conjuring', 'awakening', 'rituals', 'spirit', 'girls boarding school', 'bathtub', 'punched in the face', 'punched repeatedly', 'detention']",Simon Barrett,"['Suki Waterhouse', 'Madisen Beaty', 'Inanna Sarkis', 'Simon Barrett', 'Simon Barrett']",Simon Barrett,(I) (2021),/title/tt11188624/
Deadgirl,1 hour 41 minutes,5.5,19K,['Horror'],Two high school boys discover an imprisoned woman in an abandoned mental asylum who cannot die.,"['necrophilia', 'sex slave', 'zombie sexuality', 'sex with a zombie', 'zombie love', 'childhood sweetheart', 'object of desire', 'female full frontal nudity', 'sexual abuse', 'rape']",Marcel Sarmiento,"['Trent Haaga', 'Shiloh Fernandez', 'Noah Segan', 'Candice King', 'Marcel Sarmiento']",Gadi Harel,-2008,/title/tt0896534/
Damien: Omen II,"$6,800,000 (estimated)",6.2,32K,['Horror'],"Damien the Antichrist, now about to turn thirteen years old, finally learns of his destiny under the guidance of an unholy disciple of Satan. Meanwhile dark forces begin to eliminate all those who suspect the child's true identity.","['antichrist', 'evil child', '666', 'boy', 'blond boy', 'child murders a child', 'bible prophecy', 'ends with freeze frame', 'religious horror', 'book of revelation']",Don Taylor,"['Harvey Bernhard', 'David Seltzer', 'Stanley Mann', 'William Holden', 'Lee Grant']",Mike Hodges,-1978,/title/tt0077394/
Manos: The Hands of Fate,"$19,000 (estimated)",1.6,36K,['Horror'],"A family gets lost on the road and stumbles upon a hidden, underground, devil-worshiping cult led by the fearsome Master and his servant Torgo.","['catfight', 'peeping tom', 'luggage', 'unintentional humor', 'driving', 'dog', 'surrealism', 'gun', 'camp', 'psychotronic film']",Harold P. Warren,"['Tom Neyman', 'John Reynolds', 'Diane Adelson', 'Harold P. Warren', 'Harold P. Warren']",Harold P. Warren,-1966,/title/tt0060666/
Paranormal Activity: The Marked Ones,"$5,000,000 (estimated)",5,43K,"['Horror', 'Mystery']","When a young man becomes the target of a malevolent entity, he must uncover its true intentions before it takes complete control of him.","['demonic possession', 'blood', 'pentagram', 'younger version of character', 'looking at oneself in a mirror', 'no survivors', 'psychotronic film', 'paranormal phenomenon', 'supernatural power', 'body lands on a car']",Christopher Landon,"['Oren Peli', 'Andrew Jacobs', 'Jorge Diaz', 'Gabrielle Walsh', 'Christopher Landon']",Christopher Landon,-2014,/title/tt2473682/
The Final Conflict,"$5,000,000 (estimated)",5.5,20K,['Horror'],The now adult Antichrist plots to eliminate his future divine opponent while a cabal of monks plot to stop him.,"['evil', 'ambassador', 'second coming', 'antichrist', '666', 'suicide by gunshot', 'rottweiler', 'number 666', 'murder of a baby', 'mark of antichrist']",Graham Baker,"['David Seltzer', 'Sam Neill', 'Rossano Brazzi', 'Don Gordon', 'Graham Baker']",Andrew Birkin,-1981,/title/tt0082377/
The Seventh Day,1 hour 27 minutes,4.5,4.4K,"['Horror', 'Mystery']","A renowned exorcist teams up with a rookie priest for his first day of training. As they plunge deeper into hell on earth, the lines between good and evil blur, and their own demons emerge.","['priest', 'catholic church', 'demon', 'cross', 'mexican', 'mexican priest', 'afro american', 'homeless', 'exorcism', 'demonic possession']",Justin P. Lange,"['Guy Pearce', 'Vadhir Derbez', 'Stephen Lang', 'Justin P. Lange', 'Justin P. Lange']",Justin P. Lange,-2021,/title/tt11263022/
Anything for Jackson,1 hour 37 minutes,6.3,7.9K,['Horror'],A bereaved Satanist couple kidnap a pregnant woman so they can use an ancient spellbook to put their dead grandson's spirit into her unborn child but end up summoning more than they bargained for.,"['satanism', 'demon', 'black magic', 'satanist', 'crow', 'doctor', 'murder', 'suicide', 'dead child', 'ghost']",Justin G. Dyck,"['Sheila McCarthy', 'Julian Richings', 'Konstantina Mantelos', 'Justin G. Dyck', 'Keith Cooper']",Keith Cooper,-2020,/title/tt12137964/
Paranormal Activity: The Ghost Dimension,"$10,000,000 (estimated)",4.6,28K,"['Horror', 'Mystery']","Using a special camera that can see spirits, a family must protect their daughter from an evil entity with a sinister plan.","['found footage', '3 dimensional', 'demon', 'fifth part', 'sequel', 'christmas', 'subjective camera', 'supernatural power', 'psychotronic film', 'child in jeopardy']",Gregory Plotkin,"['Andrew Deutschman', 'Adam Robitel', 'Chris J. Murray', 'Brit Shaw', 'Ivy George']",Jason Pagan,-2015,/title/tt2473510/
The Satanic Rites of Dracula,not-released,5.5,6K,['Horror'],"In the 1970s, Scotland Yard believed it had uncovered a case of vampirism. They call in veteran vampire researcher Professor Lorrimer Van Helsing (a descendant of Dr. Abraham Van Helsing).","['london england', 'dracula', 'female frontal nudity', 'nude sacrifice', 'scotland yard', 'england', 'united kingdom', 'circumscribed pentagram', 'human skull', 'live chicken']",Alan Gibson,"['Christopher Lee', 'Peter Cushing', 'Michael Coles', 'Alan Gibson', 'Don Houghton']",Don Houghton,-1973,/title/tt0070634/
Teardrop,not-released,4.1,197,"['Horror', 'Western']",The nightmare begins when a teacher takes his students on a field trip to an obscure ghost town that may be haunted.,"['bathtub', 'female nudity', 'female rear nudity', 'teacher sees student topless', 'high school girl', 'lying in a road', 'ford model a', 'burlap bag over head', 'co worker co worker romance', 'flirting']",Steven R. Monroe,"['Rachel Thundat', 'Michael Maclane', 'Jeff Branson', 'Steven R. Monroe', 'Spyder Dobrofsky']",Spyder Dobrofsky,-2022,/title/tt16463932/
Dracula: Prince of Darkness,"£100,000 (estimated)",6.7,9.8K,['Horror'],"Dracula is resurrected, preying on four unsuspecting visitors to his castle.","['female vampire', 'crucifix pendant', 'hanging upside down', 'stake through the heart', 'count dracula character', 'psychotronic film', 'ashes', 'travel', 'warning', 'tourist']",Terence Fisher,"['Anthony Hinds', 'Bram Stoker', 'Christopher Lee', 'Barbara Shelley', 'Andrew Keir']",Jimmy Sangster,-1966,/title/tt0059127/
8 Days to Hell,not-released,4.4,93,['Horror'],A horror anthology of seven intertwined tales that follows the paths of several serial killers on their nights of terror and destruction through Los Angeles.,[],Shane Woodson,"['Shane Woodson', 'Eric Roberts', 'Shane Woodson', 'Tori London', 'Shane Woodson']",Harold Pepper,-2022,/title/tt7033820/
Mary,1 hour 24 minutes,4.4,4.3K,"['Horror', 'Mystery']",A family looking to start a charter-boat business buys a ship that holds terrifying secrets once out on isolated waters.,"['haunted boat', 'haunted ship', 'evil spirit', 'family boat ride', 'trapped in the sea', 'one word title', 'female name as title', 'character name as title', 'ten year old', 'husband wife relationship']",Michael Goi,"['Gary Oldman', 'Emily Mortimer', 'Manuel Garcia-Rulfo', 'Michael Goi', 'Anthony Jaswinski']",Anthony Jaswinski,(I) (2019),/title/tt5834854/
La pasajera,not-released,5.6,154,['Horror'],The occupants of a van transporting a wounded excursionist have to avoid sitting next to her during the trip.,[],Raúl Cerezo,"['Luis Sánchez-Polack', 'Asier Guerricaechebarría', 'Javier Echániz', 'Ramiro Blas', 'Cecilia Suárez']",Fernando González Gómez,-2021,/title/tt12678146/
Last Shift,not-released,5.8,19K,"['Horror', 'Mystery']",A rookie cop's 1st shift alone in the last night of a closing police station turns into a living nightmare.,"['police station', 'cult leader', 'supernatural power', 'psychotronic film', 'police officer', 'police officer killed', 'police officer shot', 'police officer shot in the head', 'police officer shot by a police officer', 'police suicide']",Anthony DiBlasi,"['Scott Poiley', 'Juliana Harkavy', 'Joshua Mikel', 'Hank Stone', 'Anthony DiBlasi']",Anthony DiBlasi,(I) (2014),/title/tt2965466/
The Haunting of Pendle Hill,not-released,5.4,1.2K,['Horror'],"Based on the reportedly haunted location of Pendle Hill in Lancashire, England, a location which was at the heart of a series of notorious and bloody witch hunts in the year 1612. Horror Brains",['haunted place'],Richard John Taylor,"['Nicholas Ball', 'Lowri Watts-Joyce', 'Bmcabana Sf', 'Richard John Taylor', 'Richard John Taylor']",Richard John Taylor,-2022,/title/tt11995784/
Butterfly Kisses,1 hour 31 minutes,5.9,2.5K,"['Horror', 'Mystery']","A filmmaker discovers a box of video tapes depicting two students' disturbing film project featuring a local horror legend, The Peeping Tom. As he sets out to prove this story is real and release it as a work of his own, he loses himself and the film crew following him into his p... Read all","['found footage', 'local legend', 'paranormal investigation', 'reference to the blair witch project', 'tunnel', 'aspiring filmmaker', 'looking at the camera', 'talking to the camera', 'missing person', 'mockumentary']",Erik Kristopher Myers,"['Rachel Armiger', 'Reed DeLisle', 'Matt Lake', 'Erik Kristopher Myers', 'Erik Kristopher Myers']",Erik Kristopher Myers,-2018,/title/tt5792468/
Dracula A.D. 1972,1 hour 36 minutes,5.9,6.5K,['Horror'],Johnny Alucard raises Count Dracula from the dead in London in 1972. The Count goes after the descendants of Van Helsing.,"['ring', 'descendant', 'scotland yard', 'police', 'fight', 'sequel', 'shower', 'blood', 'bathroom', 'cemetery']",Alan Gibson,"['Bram Stoker', 'Christopher Lee', 'Peter Cushing', 'Stephanie Beacham', 'Alan Gibson']",Don Houghton,-1972,/title/tt0068505/
Cat Girl,not-released,5.4,537,['Horror'],"Leonora Johnson is a woman who returns to her ancestral home and is told she will inherit money, but also that there is a family curse: being possessed by the spirit of a leopard in spite of her disbelieving psychiatrist Dr. Brian Marlowe.","['psychotronic film', 'london england', 'curse', 'human becoming an animal', 'uncle niece relationship', 'leopard', 'dark and stormy night', 'mental institution', 'psychiatrist', 'animal attack']",Alfred Shaughnessy,"['Barbara Shelley', 'Robert Ayres', 'Kay Callard', 'Alfred Shaughnessy', 'Lou Rusoff']",Lou Rusoff,-1957,/title/tt0050235/
Lust for a Vampire,not-released,5.7,2.8K,['Horror'],"In 1830, forty years to the day since the last manifestation of their dreaded vampirism, the Karnstein heirs use the blood of an innocent to bring forth the evil that is the beautiful Mircalla - or as she was in 1710, Carmilla.","['bisexual vampire', 'female orgasm', 'vampire', 'lesbian', 'vampiress', 'female vampire', 'lesbianism', 'carmilla', 'sex horror', ""girls' school""]",Jimmy Sangster,"['Sheridan Le Fanu', 'Barbara Jefford', 'Ralph Bates', 'Suzanna Leigh', 'Jimmy Sangster']",Tudor Gates,-1971,/title/tt0067367/
The Jack in the Box: Awakening,1 hour 33 minutes,4.4,714,['Horror'],"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",[],Lawrence Fowler,"['Matt McClure', 'James Swanton', 'Mollie Hindle', 'Lawrence Fowler', 'Lawrence Fowler']",Lawrence Fowler,-2022,/title/tt12764628/
The Devil Rides Out,1 hour 35 minutes,6.9,9.1K,['Horror'],Devil worshipers plan to convert two new victims.,"['baphomet', 'coven', 'devil worship', 'satanic goat', 'damsel in distress', 'butler', 'kidnapping', 'fog', 'mist', 'reunion']",Terence Fisher,"['Dennis Wheatley', 'Christopher Lee', 'Charles Gray', 'Nike Arrighi', 'Terence Fisher']",Richard Matheson,-1968,/title/tt0062885/
Paranormal Activity 3,"$5,000,000 (estimated)",5.8,95K,"['Horror', 'Mystery']","In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.","['looking at oneself in a mirror', 'no music', 'younger version of character', '1980s', 'supernatural power', 'psychotronic film', 'paranormal phenomenon', 'child in jeopardy', 'watching a video', 'woman wears a bra and panties']",Henry Joost,"['Christopher Landon', 'Oren Peli', 'Chloe Csengery', 'Jessica Tyler Brown', 'Christopher Nicholas Smith']",Ariel Schulman,-2011,/title/tt1778304/
Pay the Ghost,1 hour 34 minutes,5.1,17K,"['Horror', 'Mystery']",A professor frantically searches for his son who was abducted during a Halloween carnival.,"['father son relationship', 'mother son relationship', 'husband wife relationship', 'bus', 'taxi', 'professor', 'car crash', 'blind person', 'blind man', 'missing person poster']",Uli Edel,"['Tim Lebbon', 'Nicolas Cage', 'Sarah Wayne Callies', 'Veronica Ferres', 'Uli Edel']",Dan Kay,-2015,/title/tt3733778/
Return of the Living Dead III,"$2,000,000 (estimated)",5.9,15K,['Horror'],"Having recently witnessed the horrific results of a top secret project to bring the dead back to life, a distraught youth performs the operation on his girlfriend after she's killed in a motorcycle accident.","['female nudity', 'zombie', 'sequel', 'living dead', 'self mutilation', 'tragic ending', 'motorcycle crash', 'military base', 'father son relationship', 'boyfriend girlfriend relationship']",Brian Yuzna,"['Kent McCord', 'James T. Callahan', 'Sarah Douglas', 'Brian Yuzna', 'John Penney']",John Penney,-1993,/title/tt0107953/
One Missed Call,1 hour 27 minutes,4,32K,"['Horror', 'Mystery']","Several people start receiving voice-mails from their future selves - messages which include the date, time, and some of the details of their deaths.","['telephone terror', 'supernatural horror', 'mexican actress playing american character', 'message from beyond the grave', 'phone call from beyond the grave', 'warning from beyond the grave', 'mystery from beyond the grave', 'grindhouse film', 'child in jeopardy', 'choking to death']",Eric Valette,"['Yasushi Akimoto', 'Minako Daira', 'Edward Burns', 'Shannyn Sossamon', 'Ana Claudia Talancón']",Andrew Klavan,-2008,/title/tt0479968/
Jakob's Wife,1 hour 38 minutes,5.5,3.4K,['Horror'],"Anne, married to a small-town Minister, feels her life has been shrinking over the past 30 years. Encountering ""The Master"" brings her a new sense of power and an appetite to live bolder. However, the change comes with a heavy body count.","['vampire', 'husband wife relationship', 'reverend', 'walking home alone at night', 'rat', 'killed by rats', 'death of parishioner', 'death of neighbor', ""whitening one's teeth"", 'woman wears a red dress']",Travis Stevens,"['Kathy Charles', 'Travis Stevens', 'Barbara Crampton', 'Larry Fessenden', 'Bonnie Aarons']",Mark Steensland,-2021,/title/tt11908982/
Malasaña 32,1 hour 44 minutes,5.5,4.5K,"['Horror', 'Mystery']",A family moving to a new house to live the dream of the big city. A house where dreams turn in nightmares.,"['spanish horror', 'place in title', 'year 1976', 'basement', 'ghost', 'pregnancy', 'gay ghost', 'place name in title', 'two word title', 'spain']",Albert Pintó,"['Gema R. Neira', 'David Orea', 'Begoña Vargas', 'Iván Marcos', 'Bea Segura']",Ramón Campos,-2020,/title/tt10952782/
ReGOREgitated Sacrifice,not-released,3.4,825,['Horror'],A girl with disturbing hallucinations continues her downward spiral into hell. Not for the faint of heart.,"['girl', 'extreme gore', 'splatter']",Lucifer Valentine,"['A. Belle', 'The Black Angels of Hell', 'Honey', 'Lucifer Valentine', 'Lucifer Valentine']",Lucifer Valentine,-2008,/title/tt1979309/
Oh My Darling,not-released,8.7,11,['Horror'],"At the Loony Lake Resort, there's a killer on the loose. If you find yourself at Hookup Point, be sure to lock your car doors and close your windows.",[],Evan R McMahon,"['Julie Anne Prescott', 'Jonni Shandor', 'Artnilxen', 'Evan R McMahon', 'Nick Meece']",Nick Meece,-2021,/title/tt11844812/
Hollow,not-released,3,245,['Horror'],"A series of Gruesome killings is shaking Herefordshire. Beth, a mother in her sixties is showing signs of early Alzheimer. Worried about her, her daughter Jess and son in law Connor, try to find a way to help her. Together they purchase an old house on Wyvern Hill so that she can... Read all","[""alzheimer's disease""]",Jonathan Zaurin,"['Pat Garrett', 'Pete Bird', 'Ellie Jeffreys', 'Jonathan Zaurin', 'Keith Temple']",Keith Temple,(I) (2011),/title/tt1869470/
Hollow,not-released,5.4,9.5K,"['Horror', 'Mystery', 'Thriller']","On holiday in the English countryside, two young couples uncover an ancient evil.","['rural legend', 'church', 'tree', 'house', 'group of friends', 'folklore', 'found footage']",Michael Axelgaard,"['Emily Plumtree', 'Sam Stockman', 'Jessica Ellerby', 'Michael Axelgaard', 'Matthew Holt']",Matthew Holt,(I) (2011),/title/tt1869470/
13 Ghosts,1 hour 25 minutes,6,6.2K,"['Horror', 'Mystery']","A family inherits what proves to be a haunted house, but a special pair of goggles allows them to see their ghostly tormentors.","['ouija board', 'financial crisis', 'husband wife relationship', 'housekeeper', 'father son relationship', 'mother son relationship', 'father daughter relationship', 'mother daughter relationship', 'brother sister relationship', 'psychotronic film']",William Castle,"['Charles Herbert', 'Jo Morrow', 'Martin Milner', 'William Castle', 'Robb White']",Robb White,-1960,/title/tt0053559/
The Jack in the Box,"$1,035,734",4.2,1.8K,['Horror'],"When a vintage Jack-in-the-box is found and opened, it's new owners soon have reasons to believe the creepy clown doll within has a life of its own.","['doll', 'clown', 'evil clown', 'evil toy', 'five word title', 'british horror', 'jack in the box', 'widower', 'death of wife', 'museum']",Lawrence Fowler,"['Ethan Taylor', 'Robert Strange', 'Lucy-Jane Quinlan', 'Lawrence Fowler', 'Lawrence Fowler']",Lawrence Fowler,-2019,/title/tt10645682/
The Eye,"$12,000,000 (estimated)",5.4,54K,"['Horror', 'Mystery']","Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.","['corneal transplant', 'eye', 'violinist', 'eye transplant', 'seeing dead people', 'cellular memory', 'eye surgery', 'lifting someone into the air', 'looking at oneself in a mirror', 'race against time']",David Moreau,"['Sebastian Gutierrez', 'Yuet-Jan Hui', 'Oxide Chun Pang', 'Jessica Alba', 'Alessandro Nivola']",Xavier Palud,-2008,/title/tt0406759/
Messiah of Evil,1 hour 30 minutes,6.4,4.3K,['Horror'],A young woman goes searching for her missing artist father. Her journey takes her to a strange Californian seaside town governed by a mysterious undead cult.,"['vampire', 'vampire messiah', 'vampire cult', 'bitten by vampire', 'h.p. lovecraft', 'father attacks daughter', 'daughter murders father', 'insect', 'unhappy ending', 'devoured']",Willard Huyck,"['Willard Huyck', 'Gloria Katz', 'Michael Greer', 'Marianna Hill', 'Joy Bang']",Gloria Katz,-1973,/title/tt0071396/
Bite,not-released,4.9,5K,['Horror'],"While on her bachelorette party getaway, Casey, the bride to be, gets a seemingly harmless bite from an unknown insect. After the trip, Casey discovers that everything can change with a single bite.","['infection', 'insect', 'female protagonist', 'vacation', 'fiance fiancee relationship', 'transformation', 'vomiting', 'mutation', 'body transformation', 'pus']",Chad Archibald,"['Jayme Laforest', 'Elma Begovic', 'Annette Wozniak', 'Denise Yuen', 'Chad Archibald']",Chad Archibald,(I) (2015),/title/tt4264426/
Blood from the Mummy's Tomb,not-released,5.6,3.3K,['Horror'],An archaeological expedition brings back to London the coffin of an Egyptian queen known for her magical powers. Her spirit returns in the form of a young girl and strange things start to happen.,"['cleavage', 'buxom', 'mummy', 'sarcophagus', 'nightmare', 'relic', 'death in childbirth', 'insanity', 'father daughter relationship', 'female rear nudity']",Seth Holt,"['Christopher Wicking', 'Bram Stoker', 'Andrew Keir', 'Valerie Leon', 'James Villiers']",Michael Carreras,-1971,/title/tt0068290/
Urban Legends: Final Cut,1 hour 37 minutes,4.3,18K,"['Horror', 'Mystery']",A film school is the center of a fresh spate of killings based on urban legends.,"['urban legend', 'slasher', 'film director', 'serial killer', 'film student', 'sequel', 'filmmaking', 'hostage', 'security guard', 'bathtub']",John Ottman,"['Paul Harris Boardman', 'Scott Derrickson', 'Jennifer Morrison', 'Matthew Davis', 'Hart Bochner']",Silvio Horta,-2000,/title/tt0192731/
Horror High,1 hour 25 minutes,5,953,['Horror'],"A shock-filled tale of a serious and shy but brilliant science student who, when wrongfully forced to consume a new drug he'd created, becomes a modern day Jeckyl and Hyde.","['soccer cleats', 'nerdy boy', 'scientific experiment', 'reference to dr. jekyll and mr. hyde the novel', 'bully', 'gym teacher', 'jealous boyfriend', 'entering through a window', 'creature', 'police detective']",Larry N. Stouffer,"['Pat Cardi', 'Austin Stoker', 'Rosie Holotik', 'Larry N. Stouffer', 'J.D. Feigelson']",J.D. Feigelson,-1973,/title/tt0072331/
