movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Ship of Fools,2 hours 29 minutes,7,6K,"['Drama', 'Romance', 'War']",A varied group of passengers boarding a ship bound for pre-WWII Germany represents a microcosm of early 1930s society.,"['prologue and epilogue', 'farm laborer', 'walking cane', 'roommate', 'homoeroticism', 'throwing a drink on someone', 'interrupted rape', ""captain's table"", 'hit with a paddle', 'hypocrisy']",Stanley Kramer,"['Abby Mann', 'Vivien Leigh', 'Simone Signoret', 'José Ferrer', 'Stanley Kramer']",Katherine Anne Porter,-1965,/title/tt0059712/
A Letter to Three Wives,1 hour 43 minutes,7.7,9.8K,"['Comedy', 'Drama', 'Romance']","A letter is addressed to three wives from their ""best friend"" Addie Ross, announcing that she is running away with one of their husbands - but she does not say which one.","['husband wife relationship', 'reference to george washington', 'shakespearean quote', ""new year's eve"", 'speaking spanish', 'movie with surprise ending', 'reading poetry', 'reference to john keats', 'reference to percy bysshe shelley', 'reference to christopher marlowe']",Joseph L. Mankiewicz,"['John Klempner', 'Joseph L. Mankiewicz', 'Jeanne Crain', 'Linda Darnell', 'Ann Sothern']",Vera Caspary,-1949,/title/tt0041587/
Mickey and the Bear,1 hour 28 minutes,6.6,1.6K,['Drama'],"Faced with the responsibility to take care of her addict, veteran father, headstrong teen Mickey Peck keeps her household afloat.","['addiction', 'war veteran', 'teenager', 'caregiver', 'father daughter relationship', 'title directed by female', 'written by director', 'deer', 'playing a video game', 'character says happy birthday']",Annabelle Attanasio,"['Camila Morrone', 'James Badge Dale', 'Calvin Demba', 'Annabelle Attanasio', 'Annabelle Attanasio']",Annabelle Attanasio,-2019,/title/tt9614440/
Peter's Friends,1 hour 41 minutes,7,11K,"['Comedy', 'Drama', 'Romance']","Six former college friends, with two new friends, gather for a New Year's Eve weekend reunion at a large English countryside manor after ten years to reminisce about the good times now long gone.","['wine', 'weight obsession', 'sorrow', 'show business', 'self loathing', 'self doubt', 'marriage', 'marital separation', 'marital problem', 'makeup']",Kenneth Branagh,"['Martin Bergman', 'Hugh Laurie', 'Stephen Fry', 'Emma Thompson', 'Kenneth Branagh']",Rita Rudner,-1992,/title/tt0105130/
The Loveless,1 hour 25 minutes,6.1,2.4K,['Drama'],Trouble ensues when a motorcycle gang stops in a small southern town while heading to the races at Daytona.,"['bare chested male', 'title directed by female', 'nudity', 'panties', 'waitress', 'unwanted kiss', 'teenage girl', 'stripping', 'female nudity', 'brunette']",Kathryn Bigelow,"['Kathryn Bigelow', 'Monty Montgomery', 'Willem Dafoe', 'J. Don Ferguson', 'Robert Gordon']",Monty Montgomery,-1981,/title/tt0085872/
Mister Lonely,1 hour 52 minutes,6.4,8K,"['Comedy', 'Drama']","In Paris, a young American who works as a Michael Jackson look-alike meets Marilyn Monroe, who invites him to her commune in Scotland, where she lives with Charlie Chaplin and her daughter, Shirley Temple.","['mexican actor playing american character', 'commune', 'impersonation', 'eccentricity', 'obscenity', 'two word title', 'party', 'buckwheat impersonator', 'madonna the singer impersonator', 'the pope impersonator']",Harmony Korine,"['Avi Korine', 'Diego Luna', 'Samantha Morton', 'Denis Lavant', 'Harmony Korine']",Harmony Korine,-2007,/title/tt0475984/
Rememory,1 hour 51 minutes,6.1,17K,"['Drama', 'Mystery', 'Sci-Fi']","Gordon invents the Rememory machine that allows him to see memories as they actually were. He dies in his office. Is it murder? Sam investigates by using the machine ""borrowed"" from Gordon's wife. He looks at memories of others involved.","['architectural model', 'death of brother', 'private investigation', 'repressed memory', 'hedge maze', 'guilty conscience', 'memory extraction', 'scene of the crime', 'singing along with a radio', 'car crash']",Mark Palansky,"['Mark Palansky', 'Peter Dinklage', 'Matt Ellis', 'Jordana Largy', 'Mark Palansky']",Mike Vukadinovich,-2017,/title/tt2331047/
The Paper,1 hour 52 minutes,6.6,14K,"['Comedy', 'Drama']","New York City tabloid editor Henry's faced with tough decisions while he faces several serious life challenges, and a tempting job offer.","['wrongful arrest', 'teenage boy', 'scapegoat', 'racial discrimination', 'paranoia', 'bar fight', 'father daughter estrangement', 'black comedy', 'workaholic', 'new york city']",Ron Howard,"['Stephen Koepp', 'Michael Keaton', 'Glenn Close', 'Robert Duvall', 'Ron Howard']",David Koepp,-1994,/title/tt0110771/
All or Nothing,2 hours 8 minutes,7.5,11K,['Drama'],"In a poor working class London home, Penny's love for her partner, taxi driver Phil, has run dry. When an unexpected tragedy occurs, they and their local community are brought back together.","['single parent', 'abusive boyfriend', 'cigarette', 'love', 'supermarket', 'working class', 'taxi driver', 'neighbor', 'south london', 'watching tv']",Mike Leigh,"['Timothy Spall', 'Lesley Manville', 'Ruth Sheen', 'Mike Leigh', 'Mike Leigh']",Mike Leigh,-2002,/title/tt0286261/
Blood Quantum,1 hour 38 minutes,5.6,4.4K,"['Drama', 'Horror']","The dead are coming back to life outside the isolated Mi'kmaq reserve of Red Crow, except for its Indigenous inhabitants who are strangely immune to the zombie plague.","['two word title', 'zombie outbreak', 'b movie', 'horror b movie', 'zombie', 'graphic violence', 'gore', 'canuxploitation', 'grindhouse film', 'first nations']",Jeff Barnaby,"['Michael Greyeyes', 'Elle-Máijá Tailfeathers', 'Forrest Goodluck', 'Jeff Barnaby', 'Jeff Barnaby']",Jeff Barnaby,-2019,/title/tt7394674/
Leatherheads,"$58,000,000 (estimated)",6,32K,"['Comedy', 'Drama', 'Romance']","In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the league from going under.","['football', 'professional football', '1920s', 'story continued during end credits', 'neo screwball comedy', 'goofball', 'screwball', 'directed by star', 'slapstick comedy', 'cigarette']",George Clooney,"['Rick Reilly', 'George Clooney', 'Renée Zellweger', 'John Krasinski', 'George Clooney']",Duncan Brantley,-2008,/title/tt0379865/
Love with the Proper Stranger,"$8,500,000 (estimated)",7.3,4.9K,"['Comedy', 'Drama', 'Romance']","A salesclerk at Macy's department store finds herself pregnant after a one-night stand with a musician, who does not even remember her.","['love', 'abortion', 'italian american', 'musician', 'pregnancy', 'jazz', 'catholic', 'apartment', 'lower east side manhattan new york city', 'bachelor']",Robert Mulligan,"['Natalie Wood', 'Steve McQueen', 'Edie Adams', 'Robert Mulligan', 'Arnold Schulman']",Arnold Schulman,-1963,/title/tt0057263/
Carousel,2 hours 8 minutes,6.6,6.3K,"['Drama', 'Fantasy', 'Musical']","Fifteen years after his death, a carousel barker is granted permission to return to Earth for one day to make amends to his widow and their daughter.","['remake', 'based on stage musical', 'psychotronic film', 'prologue', 'heaven', 'flashback', 'singer', 'singing', 'song', 'dancer']",Henry King,"['Henry Ephron', 'Oscar Hammerstein II', 'Gordon MacRae', 'Shirley Jones', 'Cameron Mitchell']",Phoebe Ephron,-1956,/title/tt0049055/
The Witch Who Came from the Sea,1 hour 23 minutes,5.7,2.2K,"['Drama', 'Horror', 'Thriller']","A disturbed woman is haunted by memories of childhood abuse, which culminates in a murder spree.","['rape and revenge', 'female serial killer', 'scene of the crime', 'naked murderer', 'murder of a nude man', 'watching tv', 'achilles tendon cut', 'video nasty', 'rape', 'revenge']",Matt Cimber,"['Millie Perkins', 'Lonny Chapman', 'Vanessa Brown', 'Matt Cimber', 'Robert Thom']",Robert Thom,-1976,/title/tt0075433/
Sublet,not-released,6.9,2.2K,"['Comedy', 'Drama', 'Romance']",A New York Times travel writer comes to Tel Aviv after suffering a tragedy. The energy of the city and his relationship with a younger man brings him back to life.,"['writer', 'male nudity', 'male rear nudity', 'gay interest', 'gay sex', 'gay', 'israel', 'tel aviv israel', 'travel writer', 'gay character']",Eytan Fox,"['Itay Segal', 'John Benjamin Hickey', 'Niv Nissim', 'Lihi Kornowski', 'Eytan Fox']",Eytan Fox,-2020,/title/tt9733388/
Little Woods,1 hour 45 minutes,6.2,3.3K,"['Crime', 'Drama', 'Western']",A modern Western about two sisters who work outside the law to better their lives.,"['two sisters', 'female protagonist', 'f rated', 'boomtown', 'north dakota', 'title written by female', 'title directed by female', 'title directed by woman', 'sister sister relationship', 'modern western']",Nia DaCosta,"['Tessa Thompson', 'Lily James', 'Luke Kirby', 'Nia DaCosta', 'Nia DaCosta']",Nia DaCosta,-2018,/title/tt6418918/
Barnens ö,not-released,6.5,862,"['Drama', 'Romance']","Reine is supposed to go to a summer camp called Children's Island but decides to remain in Stockholm over the summer while his mother is working at a hospital. She thinks he is at the camp, and he tells her he is. We then follow him around Stockholm that summer and see what he en... Read all","['11 year old', 'genital examination', 'puberty', 'boy', 'coming of age', 'pubic hair', 'virginity', 'sex', 'older woman younger man relationship', ""child's point of view""]",Kay Pollak,"['Ola Olsson', 'Kay Pollak', 'Tomas Fryk', 'Anita Ekström', 'Ingvar Hirdwall']",P.C. Jersild,-1980,/title/tt0080419/
Centigrade,1 hour 29 minutes,4.3,3.8K,"['Drama', 'Thriller']",A married couple find themselves trapped in their frozen vehicle after a blizzard and struggle to survive amid plunging temperatures and unforeseen obstacles.,"['argument', 'engine trouble', 'no reception', 'going into labor', 'candle', 'snow', 'loss of job', 'giving birth', 'cold the temperature', 'pregnancy']",Brendan Walsh,"['Brendan Walsh', 'Genesis Rodriguez', 'Vincent Piazza', 'Benjamin Sokolow', 'Brendan Walsh']",Daley Nixon,-2020,/title/tt8945942/
Another Girl,not-released,4.2,342,"['Drama', 'Thriller']","Elle a student, becomes obsessed with Katie, the heroine of a novel she's just finished reading. When Elle, battling depression, becomes convinced that Katie is actually a human being, it sets her on a reckless and terrifying course.",['catfishing'],Allison Burnett,"['Samantha Hanratty', 'Peter Gadiot', 'Paul Rush', 'Allison Burnett', 'Allison Burnett']",Allison Burnett,-2021,/title/tt10840042/
Main Street,1 hour 32 minutes,4.7,2.9K,['Drama'],"Durham is slowly dying like the tobacco business, it once depended on. Leroy comes to Durham with a business plan. He rents an old warehouse from a cash-strapped old tobacco heiress.","['economic depression', 'reference to lucky strike cigarettes', 'night school', 'reference to law school', 'high school sweethearts', 'mother son relationship', 'reference to tobacco', 'warehouse', 'legal secretary', 'lost job']",John Doyle,"['Colin Firth', 'Ellen Burstyn', 'Patricia Clarkson', 'John Doyle', 'Horton Foote']",Horton Foote,-2010,/title/tt1365483/
Mothers' Instinct,1 hour 37 minutes,6.5,1.5K,"['Drama', 'Mystery', 'Thriller']","When a sudden tragedy uproots the lives of two women and their families, they begin to question the relationships they once held so dear, in this psychological thriller from Olivier Masset-Depass.","['female friends', 'paranoia', 'death of a child', 'deadly fall', 'conflict between friends', 'corpse in a coffin', 'funeral for a child', 'guilt', ""friend's son"", 'misogynistic man']",Olivier Masset-Depasse,"['Giordano Gederlini', 'Olivier Masset-Depasse', 'Veerle Baetens', 'Anne Coesens', 'Mehdi Nebbou']",Barbara Abel,,/title/tt13397574/
Mothers' Instinct,not-released,no-rating,0,['Thriller'],"Alice and Celine live a traditional lifestyle with successful husbands and sons of the same age. Life's perfect harmony is suddenly shattered after a tragic accident. Guilt, suspicion and paranoia combine to unravel their sisterly bond.",[],Olivier Masset-Depasse,"['Sarah Conradt-Kroehler', 'Jessica Chastain', 'Anne Hathaway', 'Josh Charles', 'Olivier Masset-Depasse']",Barbara Abel,,/title/tt13397574/
True Confessions,1 hour 48 minutes,6.3,8.1K,"['Crime', 'Drama']","A worldly ambitious monsignor clashes with his older brother, a cynical Los Angeles homicide detective who is investigating the brutal murder of a young prostitute.","['irish american', 'neo noir', '1950s', 'los angeles police department', 'wraparound prologue and epilogue', 'catholic wedding', 'brothel', 'dead body', 'female nudity', 'priest confessing to priest']",Ulu Grosbard,"['Joan Didion', 'Gary S. Hall', 'Robert De Niro', 'Robert Duvall', 'Charles Durning']",John Gregory Dunne,-1981,/title/tt0083232/
The Dark,1 hour 35 minutes,5.6,5.4K,"['Drama', 'Fantasy', 'Horror']","An undead teenage girl befriends a blind boy that she meets in a forest she haunts and hunts in. Both have been victims of unimaginable abuse, and each finds solace in the other. There may be a chance of light at the end of their tunnel, but it will come with a body count.","['wood', 'zombie', 'friendship', 'flashback', 'blind character', 'murder', 'mutilation', 'girl', 'teenager', 'countryside']",Justin P. Lange,"['Justin P. Lange', 'Nadia Alexander', 'Toby Nichols', 'Karl Markovics', 'Justin P. Lange']",Klemens Hufnagl,(I) (2018),/title/tt6832388/
The Addiction,1 hour 22 minutes,6.4,10K,"['Drama', 'Horror']","A New York philosophy grad student turns into a vampire after getting bitten by one, and then tries to come to terms with her new lifestyle and frequent craving for human blood.","['new york city', 'brooklyn new york city', 'timeframe 1990s', 'vampire', 'new york', 'drugs', 'philosophy', 'blood', 'college', 'nipples visible through clothing']",Abel Ferrara,"['Lili Taylor', 'Christopher Walken', 'Annabella Sciorra', 'Abel Ferrara', 'Nicholas St. John']",Nicholas St. John,-1995,/title/tt0112288/
Fairyland,not-released,no-rating,0,['Drama'],A young girl recounts growing up in San Francisco in the '70s and '80s with her gay dad. Based on the award-winning novel of the same title.,[],Andrew Durham,"['Emilia Jones', 'Scoot McNairy', 'Geena Davis', 'Andrew Durham', 'Andrew Durham']",Andrew Durham,(II),/title/tt20601972/
Youth Without Youth,"$5,000,000 (estimated)",6.1,14K,"['Drama', 'Fantasy', 'Mystery']","A love story wrapped in a mystery. Set in World War II Europe, a professor is changed by a cataclysmic event and explores the mysteries of life.","['dream', 'identity', 'language', 'time', 'hospital', 'surrealism', 'sheer white nightgown', 'memory', 'writer', 'taxi']",Francis Ford Coppola,"['Francis Ford Coppola', 'Tim Roth', 'Alexandra Maria Lara', 'Bruno Ganz', 'Francis Ford Coppola']",Mircea Eliade,-2007,/title/tt0481797/
Tales from the Crypt,1 hour 32 minutes,6.9,11K,"['Drama', 'Horror', 'Mystery']","Five strangers get lost in a crypt and, after meeting the mysterious Crypt Keeper, receive visions of how they will die.","['anthology', 'crypt', 'killer santa claus', 'pet dog', 'harassment', 'ouija board', 'breaking the fourth wall', 'crypt keeper', 'widower', 'hell']",Freddie Francis,"['Al Feldstein', 'Johnny Craig', 'Joan Collins', 'Peter Cushing', 'Ralph Richardson']",Milton Subotsky,-1972,/title/tt0069341/
National Velvet,2 hours 3 minutes,7.3,7.2K,"['Drama', 'Family', 'Sport']",A jaded former jockey helps a young girl prepare a wild but gifted horse for England's Grand National Sweepstakes.,"['based on novel', 'horse', 'england', 'jockey', 'teenage girl', 'grand national race', 'champion', 'horse racing', 'national film registry', 'father daughter relationship']",Clarence Brown,"['Theodore Reeves', 'Helen Deutsch', 'Mickey Rooney', 'Elizabeth Taylor', 'Donald Crisp']",Enid Bagnold,-1944,/title/tt0037120/
The Conspirator,"$25,000,000 (estimated)",6.9,29K,"['Crime', 'Drama', 'History']","Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.","['abraham lincoln character', 'john wilkes booth character', 'mary todd lincoln character', 'assassination', 'assassin', 'assassination plot', 'political assassination', 'andrew johnson character', 'political conspiracy', 'period drama']",Robert Redford,"['Gregory Bernstein', 'Robin Wright', 'James McAvoy', 'Tom Wilkinson', 'Robert Redford']",James D. Solomon,-2010,/title/tt0968264/
Cahill U.S. Marshal,not-released,6.4,6.6K,"['Drama', 'Western']",A tough Marshal has a difficult task when his two sons join a gang and rob a bank.,"['apache indian', 'downpour', 'jailbreak', 'town', 'rifle', 'character name as title', 'surname as title', 'u.s. marshal', 'teenage boy', 'brother brother relationship']",Andrew V. McLaglen,"['Rita M. Fink', 'Barney Slater', 'John Wayne', 'George Kennedy', 'Gary Grimes']",Harry Julian Fink,-1973,/title/tt0069834/
Final Analysis,2 hours 4 minutes,5.9,14K,"['Drama', 'Thriller']","A psychiatrist becomes romantically involved with the sister of one of his patients, but the influence of her controlling gangster husband threatens to destroy them both.","['murder trial', 'orchestral music score', 'lust', 'mental illness', 'murderess', 'uxoricide', 'psychiatrist', 'sex scene', 'neo noir', 'sister sister relationship']",Phil Joanou,"['Wesley Strick', 'Richard Gere', 'Kim Basinger', 'Uma Thurman', 'Phil Joanou']",Robert Berger,-1992,/title/tt0104265/
Viridiana,1 hour 30 minutes,8.1,24K,['Drama'],"Viridiana, a young nun about to take her final vows, pays a visit to her widowed uncle at the request of her Mother Superior.","['nun', 'novice', 'da vinci last supper', 'suspected rape', 'wedding veil', 'drugged', 'barefoot', 'suicide by hanging', 'jumping rope', 'female feet']",Luis Buñuel,"['Luis Buñuel', 'Benito Pérez Galdós', 'Silvia Pinal', 'Francisco Rabal', 'Fernando Rey']",Julio Alejandro,-1961,/title/tt0055601/
Absence of Malice,"$12,000,000 (estimated)",6.9,13K,"['Drama', 'Romance', 'Thriller']","When a prosecutor leaks a false story that a liquor warehouse owner is involved in the murder of a union head, the man's life begins to unravel.","['reference to the john f. kennedy assassination', 'ends with freeze frame', 'scene during opening credits', 'printing press', 'drinking beer', 'labor walkout', 'uncle nephew relationship', 'catholic school', 'reference to an abortion', 'unsolved murder']",Sydney Pollack,"['David Rayfiel', 'Paul Newman', 'Sally Field', 'Bob Balaban', 'Sydney Pollack']",Kurt Luedtke,-1981,/title/tt0081974/
Storm Boy,1 hour 39 minutes,6.8,3.6K,"['Drama', 'Family']","When Michael Kingley, a successful retired businessman starts to see images from his past that he can't explain, he's forced to remember his childhood and how, as a boy, he rescued and raised an extraordinary orphaned pelican, Mr Percival.","['pelican', 'childhood', 'south australia', 'storm boy', 'storm', 'tween', 'coorong', 'son', 'teenager', 'water']",Shawn Seet,"['Colin Thiele', 'Finn Little', 'Jai Courtney', 'Geoffrey Rush', 'Shawn Seet']",Justin Monjo,-2019,/title/tt3340446/
Luz,not-released,6.7,6K,"['Crime', 'Drama', 'Romance']","What began as a friendship turns into a fierce romance in this heart-wrenching drama. LUZ is a story of survival, not only for the lives of both men, but for their relationship as it transitions to the world outside their cell.","['gay interest', 'prison', 'male frontal nudity', 'male nudity', 'male rear nudity', 'tattoo', 'male full frontal nudity', 'gay kiss', 'gay erotica', 'gay character']",Jon Garcia,"['Ernesto Reyes', 'Jesse Tayeh', 'Jimmy Garcia', 'Jon Garcia', 'Jon Garcia']",Jon Garcia,-2020,/title/tt11357580/
Impact,1 hour 51 minutes,7,3.9K,"['Crime', 'Drama', 'Film-Noir']","A unfaithful wife plots with her lover to kill her husband, but the lover is accidentally killed instead. The husband stays in hiding, and lets his wife be charged with conspiracy.","['small town', 'concussion', 'corporation', 'prayer', 'female mechanic', 'gasoline truck', 'flat tire', 'pounding a gavel', 'unanimous vote', 'changing a tire']",Arthur Lubin,"['Jay Dratler', 'Brian Donlevy', 'Ella Raines', 'Charles Coburn', 'Arthur Lubin']",Dorothy Davenport,-1949,/title/tt0041503/
Sweat,1 hour 46 minutes,6.6,2.8K,['Drama'],"Three days in the life of fitness motivator Sylwia Zajac, a social media celebrity surrounded by loyal employees and admirers, who is really looking for true intimacy.","['fitness class', 'instagram', 'stalker', 'mother daughter relationship', 'morning show', 'masturbation in car', 'followers', 'influencer', 'mall', 'gym']",Magnus von Horn,"['Magdalena Kolesnik', 'Julian Swiezewski', 'Aleksandra Konieczna', 'Magnus von Horn', 'Magnus von Horn']",Magnus von Horn,-2020,/title/tt12443946/
The Wings of the Dove,1 hour 42 minutes,7.1,12K,"['Drama', 'Romance']","An impoverished woman who has been forced to choose between a privileged life with her wealthy aunt and her journalist lover, befriends an American heiress. When she discovers the heiress is attracted to her own lover and is dying, she sees a chance to have both the privileged li... Read all","['based on novel', 'horse drawn carriage', 'period drama', 'seafood', 'affection', 'soccer football', 'taxicab', 'female full frontal nudity', 'female rear nudity', 'american']",Iain Softley,"['Hossein Amini', 'Helena Bonham Carter', 'Linus Roache', 'Alex Jennings', 'Iain Softley']",Henry James,-1997,/title/tt0120520/
Dog Days,1 hour 53 minutes,6.2,4.9K,"['Comedy', 'Drama', 'Romance']",A group of interconnected people in Los Angeles are brought together by their lovely canine counterparts.,"['dog', 'los angeles california', 'five stories', 'female newscaster', 'fictional tv show', 'interview', 'ex football player', 'waiter', 'coffee shop', 'dog walker']",Ken Marino,"['Erica Oyama', 'Nina Dobrev', 'Vanessa Hudgens', 'Adam Pally', 'Ken Marino']",Elissa Matsueda,(I) (2018),/title/tt7365604/
The Daytrippers,1 hour 27 minutes,7,5.7K,"['Comedy', 'Drama']","When she discovers a love letter written to her husband by an unknown paramour, the distraught Eliza turns to her tight-knit Long Island family for advice.","['road movie', 'director cameo', 'letter', 'party', 'thanksgiving', 'station wagon', 'dysfunctional family', 'directorial debut', 'on the road', 'reference to william shakespeare']",Greg Mottola,"['Hope Davis', 'Stanley Tucci', 'Parker Posey', 'Greg Mottola', 'Greg Mottola']",Greg Mottola,-1996,/title/tt0116041/
The Pajama Game,not-released,6.7,3.7K,"['Comedy', 'Drama', 'Musical']",An Iowa pajama factory worker falls in love with an affable superintendent who had been hired by the factory's boss to help oppose the workers' demand for a pay raise.,"['factory', 'based on stage musical', 'clothing industry', 'based on novel', ""workers' rights"", 'garment factory', 'sleeptite pajamas company', 'passionate kiss', 'fabric saw', 'company picnic']",George Abbott,"['George Abbott', 'Richard Bissell', 'Doris Day', 'John Raitt', 'Carol Haney']",Stanley Donen,-1957,/title/tt0050814/
Long Day's Journey Into Night,2 hours 18 minutes,7.1,8.1K,"['Drama', 'Mystery', 'Romance']","A man went back to Guizhou, found the tracks of a mysterious woman. He recalls the summer he spent with her twenty years ago.","['written by director', 'ping pong', 'long take', 'brunette', 'night', 'billiards', 'kiss', '3d glasses', 'ping pong table', 'playing ping pong']",Bi Gan,"['Tang Wei', 'Jue Huang', 'Sylvia Chang', 'Bi Gan', 'Bi Gan']",Bi Gan,-1962,/title/tt0056196/
Long Day's Journey Into Night,2 hours 54 minutes,7.5,5.2K,['Drama'],"At the end of a long and hot summer day, members of one family gather in a large house. Everyone has something painful and offensive to say, and their silence is even worse.","['actor', 'irish', 'tuberculosis', 'drug addiction', 'alcoholism', 'dysfunctional family', 'sailor', 'playing cards', 'reference to mary shelley', ""reference to shakespeare's macbeth""]",Sidney Lumet,"['Katharine Hepburn', 'Ralph Richardson', 'Jason Robards', 'Sidney Lumet', ""Eugene O'Neill""]",Eugene O'Neill,-1962,/title/tt0056196/
Husbands and Wives,1 hour 48 minutes,7.5,29K,"['Comedy', 'Drama', 'Romance']","When their best friends announce that they're separating, a professor and his wife discover the faults in their own marriage.","['marriage', 'mockumentary', 'panties', 'prostitute', 'nipples', 'call girl', 'bride', 'wedding', 'breasts', 'slut']",Woody Allen,"['Woody Allen', 'Mia Farrow', 'Sydney Pollack', 'Woody Allen', 'Woody Allen']",Woody Allen,-1992,/title/tt0104466/
Misanthrope,not-released,no-rating,0,"['Crime', 'Drama', 'Mystery']",A cop is recruited by the FBI to help track down a murderer.,['police officer'],Damián Szifron,"['Jonathan Wakeham', 'Shailene Woodley', 'Ben Mendelsohn', 'Ralph Ineson', 'Damián Szifron']",Damián Szifron,-2022,/title/tt10275534/
Kingmaker,2 hours 3 minutes,6.8,293,['Drama'],"A politician dreams of changing the world with an excellent campaign strategist behind. Dreaming of changing the world, Seo Chang-dae takes part in Kim Woon-beom's political campaign. To resist the current dictatorial ruling party, Seo adopts a very aggressive propaganda campaign... Read all",['political'],Sung-hyun Byun,"['Kim Min-soo', 'Chong-ok Bae', 'Jeon Bae-soo', 'Lee Hwa-Ryong', 'Sung-hyun Byun']",Sung-hyun Byun,(II) (2022),/title/tt17491616/
Hiding Out,1 hour 38 minutes,6.3,3.8K,"['Comedy', 'Drama', 'Romance']",A stockbroker on the run from the mob decides to hide out from them by enrolling as a student in high school.,"['kiss', 'timeframe 1980s', 'slimehouse', 'high school', 'teenager', 'suburb', 'car accident', 'teen romance', '1980s', 'school life']",Bob Giraldi,"['Jeff Rothberg', 'Jon Cryer', 'Keith Coogan', 'Annabeth Gish', 'Bob Giraldi']",Joe Menosky,-1987,/title/tt0093186/
9 Hours,not-released,8.4,19,['Drama'],"A fashion film. A couple spend 9 hours together, before they are split by an ocean.",['fashion'],Ryan Løkken,"['Sarah Lærke', 'Ryan Løkken', 'Niv Dayan', 'Sarah Lærke', 'Ryan Løkken']",Niv Dayan,-2014,/title/tt4656672/
Citizen Ruth,1 hour 46 minutes,7,8.2K,"['Comedy', 'Drama']","An irresponsible, drug-addicted, recently impregnated woman finds herself in the middle of an abortion debate when both parties attempt to sway her to their respective sides.","['unwanted pregnancy', 'unexpected pregnancy', 'drug abuse', 'homeless woman', 'abortion', 'female protagonist', 'substance abuse', 'pregnancy', 'woman wears eyeglasses', 'drug addiction']",Alexander Payne,"['Jim Taylor', 'Laura Dern', 'Swoosie Kurtz', 'Mary Kay Place', 'Alexander Payne']",Alexander Payne,-1996,/title/tt0115906/
White Water Summer,1 hour 30 minutes,6.2,5.5K,"['Adventure', 'Drama']","The story of a shy boy who gets convinced by his parents to spend a few summer days in the mountains. So, he joins a group, and the vacation begins. Unfortunately, things turn out to be a little tough for our small friend.","['wilderness', 'coming of age', 'summer', 'rescue', 'teenage boy', 'rope bridge', 'river', 'river rapids', 'knife', 'hiking']",Jeff Bleckner,"['Ernest Kinoy', 'Kevin Bacon', 'Sean Astin', 'Jonathan Ward', 'Jeff Bleckner']",Manya Starr,-1987,/title/tt0094318/
52 Pick-Up,1 hour 50 minutes,6.4,6.1K,"['Crime', 'Drama', 'Thriller']",A secret fling between a man and his mistress leads to blackmail and murder.,"['bikini', 'female rear nudity', 'female frontal nudity', 'breasts', 'sex party', 'prostitute', 'woman in jeopardy', 'panties pulled down', 'white panties', 'blue panties']",John Frankenheimer,"['John Steppling', 'Roy Scheider', 'Ann-Margret', 'Vanity', 'John Frankenheimer']",Elmore Leonard,-1986,/title/tt0090567/
Riders to the Stars,not-released,5.5,814,"['Drama', 'Sci-Fi']",Three men are assigned by the Office of Scientific Investigation to man rocket ships to outer space and attempt to capture a meteor.,"['ambulance', 'instruction', 'atmosphere', 'stars', 'altitude', 'temperature', 'man smoking', 'collision', 'heat', 'autopilot']",Richard Carlson,"['Curt Siodmak', 'Ivan Tors', 'William Lundigan', 'Herbert Marshall', 'Richard Carlson']",Herbert L. Strock,-1954,/title/tt0046240/
The Modern Ocean,not-released,no-rating,0,['Drama'],none,[],See company contact information,"['See producer', 'See preliminary cast']",See writer,,/title/tt3848080/
Junction,not-released,no-rating,0,['Drama'],"Junction addresses the modern day opioid crisis in America, and asks how did this happen, from three different points of view. The CEO of a pharmaceutical company, a doctor, and a patient.",['crisis'],Bryan Greenberg,"['Jamie Chung', 'Sophia Bush', 'Michaela Conlin', 'Bryan Greenberg', 'Bryan Greenberg']",Bryan Greenberg,-2023,/title/tt9046896/
The Lincoln Lawyer 2,not-released,no-rating,0,['Drama'],The continuing story of defense attorney Mick Haller.,"['sequel', 'numbered sequel', 'second part']",Michael Connelly,"['United States', 'Lionsgate']",Michael Connelly,,/title/tt2132489/
The Dinner,2 hours,4.5,8.7K,"['Crime', 'Drama', 'Thriller']",Two sets of wealthy parents meet for dinner to decide what to do about a crime their sons have committed.,"['wealth', 'father son relationship', 'mother son relationship', 'husband wife relationship', 'restaurant', 'politician', 'brother brother relationship', 'teenage boy', 'security camera', 'ex high school teacher']",Oren Moverman,"['Oren Moverman', 'Michael Chernus', 'Taylor Rae Almonte', 'Steve Coogan', 'Oren Moverman']",Herman Koch,(I) (2017),/title/tt3203620/
It Couldn't Happen Here,not-released,6.5,698,"['Adventure', 'Drama', 'Musical']","A young boy's holiday at a seaside resort includes a crazy blind priest, nuns in suspenders and a whole bunch of fat ladies.","['blind priest', 'reference to pet shop boys', 'english schoolboy', 'postcards', 'beach', 'seaside resort', 'man riding a bicycle', 'pier', 'pop music', 'greasy spoon cafe']",Jack Bond,"['James Dillon', 'Neil Tennant', 'Chris Lowe', 'Joss Ackland', 'Jack Bond']",Jack Bond,-1987,/title/tt0093284/
