movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Kaadan,2 hours 33 minutes,8,3.3K,"['Action', 'Drama', 'Fantasy']",Kaadan is a true-blue animal film signifying a deep and strong bond between humans and animals.,['life'],Prabu Solomon,"['Prabu Solomon', 'Raghu Babu', 'Rana Daggubati', 'Abudhar Al Hassan', 'Prabu Solomon']",Ravi Bhushan Kumar,-2021,/title/tt7822758/
Sathyam,not-released,5,257,"['Action', 'Drama']","Sathyam, an assistant police commissioner, fights crime in his own way.","['fight', 'justice', 'law', 'police officer']",Rajsekhar,"['Nayanthara', 'Brahmanandam', 'Rajsekhar', 'Vishal', 'Nayanthara']",Vishal,-2008,/title/tt1582597/
Decommissioned,1 hour 20 minutes,3.5,454,"['Action', 'Thriller']",A retired agent's life is turned upside down when he discovers he's the patsy for an impending CIA planned presidential assassination.,"['tape over mouth', 'low budget', 'female nudity', 'brief breasts', 'martial arts', 'taekwondo', 'violence']",Timothy Woodward Jr.,"['Johnny Messner', 'Vinnie Jones', 'Estella Warren', 'Timothy Woodward Jr.', 'Sean Ryan']",Sean Ryan,-2016,/title/tt4177822/
Heads of State,not-released,no-rating,0,['Action'],none,[],See company contact information,"['See producer', 'See preliminary cast']",See writer,,/title/tt13357520/
Enga Veetu Pillai,not-released,7.4,169,"['Action', 'Comedy', 'Drama']","Ramu is an innocent son of a rich landlord who is afraid of his brother-in-law Narendran and his whiplash. To escape from his punishments, Ramu leaves his house and his look-alike replaces him.","['beating', 'kidnapping', 'mother son relationship', 'fear', 'bully', 'brother sister relationship', 'dual role', 'whip', 'brother in law brother in law relationship', 'whipping']",Tapi Chanakya,"['Pandari Bai', 'Nagesh', 'Tapi Chanakya', 'Saroja Devi B.', 'Pandari Bai']",Saroja Devi B.,-1965,/title/tt0157581/
El tigre de Santa Julia,2 hours 8 minutes,5.9,524,"['Action', 'Adventure', 'Drama']","An army deserter turned bandit robs from thieves to give the money to the poor. He was famous for being caught by the police ""with his pants down"".","['male rear nudity', 'thief', 'soldier', 'sex', 'female nudity', 'character name in title']",Alejandro Gamboa,"['Francisco Sánchez', 'Miguel Rodarte', 'Irán Castillo', 'Isaura Espinoza', 'Alejandro Gamboa']",Alejandro Gamboa,-2002,/title/tt0315638/
Sethu,not-released,8.1,2.7K,"['Action', 'Drama', 'Romance']",A violent youngster and a shy Brahmin girl fall in love but tragedy intervenes when the youngster is brain-damaged following a fight.,"['one word title', 'hazing', 'escape from a mental institution', 'father daughter relationship', 'brawl', 'grief', 'nickname', 'love', 'anti hero', 'mental institution']",Bala,"['Vikram', 'Abitha', 'Sivakumar', 'Bala', 'Bala']",Bala,-1999,/title/tt0265730/
The 9th Precinct,not-released,5.6,532,"['Action', 'Crime', 'Drama']",An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms,['police'],Ding-Lin Wang,"['Ding-Lin Wang', 'Roy Chiu', 'Chia-Chia Peng', 'Chen-Ling Wen', 'Ding-Lin Wang']",Kuo-Li Chang,-2019,/title/tt10871460/
Icarus,1 hour 28 minutes,5,4.2K,"['Action', 'Drama', 'Thriller']",A Soviet-trained assassin is determined to escape his double life as a hitman and as a husband-father.,"['low budget', 'assassin', 'hong kong', 'hitman', 'firearm', 'blood spatter', 'desert eagle', 'beretta', 'shot in the head', 'shot in the chest']",Dolph Lundgren,"['Dolph Lundgren', 'Stefanie von Pfetten', 'Samantha Ferris', 'Dolph Lundgren', 'Raul Inglis']",Raul Inglis,(I) (2010),/title/tt1261862/
Icarus,not-released,7.2,49,"['Animation', 'Adventure', 'Family']","On the island of Crete, under the reign of King Minos, Humans worship and fear the Gods of Olympus. Only a fool would dare to offend them.","['icarus', 'mythology', 'myth', 'minotaur', 'ancient', 'greece', 'crete', 'daedalus', 'labyrinth', 'knossos']",Carlo Vogele,"['Carlo Vogele', 'Camille Cottin', 'Niels Schneider', 'Féodor Atkine', 'Carlo Vogele']",Isabelle Andrivet,(I) (2010),/title/tt1261862/
Tarzan and the Leopard Woman,not-released,6.1,2.3K,"['Action', 'Adventure', 'Romance']","As a spate of leopard attacks causes panic, a sceptical Tarzan joins a hunting expedition, only to face a pagan cult of Leopard-God worshippers and their fiendish High-Priestess. Can he escape the sharp claws of the savage Leopard Woman?","['1940s', 'tarzan character', 'bare chested male fighting', 'psychotronic film', 'man wears a loincloth', 'timeframe 1940s', 'leopard', 'cult', 'boy', 'caravan']",Kurt Neumann,"['Edgar Rice Burroughs', 'Johnny Weissmuller', 'Brenda Joyce', 'Johnny Sheffield', 'Kurt Neumann']",Carroll Young,-1946,/title/tt0039011/
Vishnu,3 hours,4.2,1.1K,"['Action', 'Romance']","Vishnu and Vaishnavi are childhood pals. They get separated at a young age. After a gap of 15 years, Vishnu finds Vaishnavi. He does not disclose his identity and instead to win her love on his own merits. Vaishnavi learns of this and a misunderstandings crop up.",[],Shaji Kailas,"['Paruchuri Venkateswara Rao', 'Vishnu Manchu', 'Shilpa Anand', 'Brahmanandam', 'Shaji Kailas']",Gopalakrishna Paruchuri,-2003,/title/tt0383702/
Ziddi Aashiq,not-released,3.9,16,"['Action', 'Romance']",,[],Ramakant Prasad,"['Monalisa', 'Shahid Shams', 'Ramakant Prasad', 'Tanushree Chatterji', 'Monalisa']",Tanushree Chatterji,-2013,/title/tt3623510/
Christopher Columbus,1 hour 39 minutes,6,517,"['Action', 'Adventure', 'Biography']",Christopher Columbus overcomes intrigue at the Spanish court and convinces Queen Isabella that his plan to reach the East by sailing west is practical.,"['character name as title', 'christopher columbus character', 'queen isabella character', 'queen', 'confessor', 'court intrigue', 'navigator', 'year 1492', 'tobacco', 'caravel']",David MacDonald,"['Muriel Box', 'Sydney Box', 'Fredric March', 'Florence Eldridge', 'Francis L. Sullivan']",Rafael Sabatini,-1949,/title/tt0041247/
Zorawar,2 hours 31 minutes,3.8,281,"['Action', 'Crime', 'Drama']","A soldier travels to Durban in order to search for his father, who settled there.",['father'],Vinnil Markan,"['Sagar Pandya', 'Yo Yo Honey Singh', 'Parul Gulati', 'Gurbani', 'Vinnil Markan']",Hemant Behl,-2016,/title/tt3721462/
Karate Cop,not-released,2.9,1.3K,"['Action', 'Sci-Fi']",John Travis is the last honest cop in a future dominated by terroristic martial-arts gangs who fight gladiator-style in arenas.,"['camp', 'campy', 'arena', 'future', 'martial arts', 'police shootout', 'street shootout', 'b movie', 'gladiator', 'murder']",Alan Roberts,"['Ronald L. Marchini', 'Bill Zide', 'Ronald L. Marchini', 'Carrie Chambers', 'Michael E. Bristow']",Denny Grayson,-1991,/title/tt0102187/
Nightmare at Noon,not-released,4.9,2K,"['Action', 'Sci-Fi', 'Horror']","Scientists poison the water supply of a small town, turning the residents into homicidal maniacs who kill each other and anybody who passes through.","['ketchup', 'slasher', 'maniac', 'small town', 'infected', 'psychotronic film', '1980s', 'timeframe 1980s', 'child in jeopardy', 'water']",Nico Mastorakis,"['Kirk Ellis', 'Wings Hauser', 'Bo Hopkins', 'George Kennedy', 'Nico Mastorakis']",Nico Mastorakis,-1988,/title/tt0100261/
Chin wong ji wong 2000,not-released,5.9,1.6K,"['Action', 'Comedy']",Major swindler Ferrari specializes in swindling the rich. Serious Crime Unit inspector Chan Foon is ordered to infiltrate Ferrari's organization but is uncovered by him. Chan decides to con a conman and becomes a student of Wong Fu Si. Thus begins the swindle of the century.,[],Jing Wong,"['Stephen Chow', 'Nick Cheung', 'Sandra Kwan Yue Ng', 'Jing Wong', 'Jing Wong']",Jing Wong,-1999,/title/tt0212864/
The Brooklyn Banker,not-released,6.1,907,"['Action', 'Crime', 'Drama']",A banker with a talent for memorizing numbers is recruited by a mobster looking to get ahead.,['mobster'],Federico Castelluccio,"['Troy Garity', 'Paul Sorvino', 'David Proval', 'Federico Castelluccio', 'Michael Ricigliano']",Michael Ricigliano,-2016,/title/tt3758564/
Resident Evil: Red Falls,not-released,4.6,278,"['Action', 'Horror', 'Sci-Fi']",Time is ticking for captain Jackson Elis as he interrogates a mysterious man with ties to a bio terrorist group holding a team of B.S.A.A. operatives hostage. Foxtrot team is sent in to rescue them through the zombie infested Red Falls.,"['terrorist', 'based on game', 'based on video game', 'zombie horror', 'zombie', 'fight', 'violence', 'resident evil', 'independent film']",Travis Hayward,"['Jordan Page', 'Josh Linsley', 'Josh Brown', 'Travis Hayward', 'Jordan Page']",Jordan Page,-2013,/title/tt2443852/
Melinda,not-released,5.9,266,"['Action', 'Crime', 'Drama']","A slick, smooth-talking, womanizing young black DJ falls hard for an enigmatic woman he's just met. Things take a turn for the worse, when she is found dead in his apartment. It turns out she was killed by the local mob, which is trying to frame him for the crime. With the police... Read all","['character name as title', 'boat', 'beach', 'drug addict', 'tape recorder', 'bank', 'snakes', 'man wrapped in a towel', 'car radio', 'radio station']",Hugh A. Robertson,"['Raymond Cistheri', 'Calvin Lockhart', 'Rosalind Cash', 'Vonetta McGee', 'Hugh A. Robertson']",Lonne Elder III,-1972,/title/tt0068934/
Used Mercs,not-released,no-rating,0,['Action'],Ex mercenaries that have seen and done horrible things decide to retire and open up a used car lot. They sold a lemon to the wrong person and find themselves reverting back to their old ways as mercenaries.,['car'],David Winning,"['Tom Sizemore', 'Kevin Sorbo', 'Dylan Playfair', 'David Winning', 'Rusty Nixon']",Rusty Nixon,,/title/tt10549128/
Direct Action,not-released,5,1.6K,"['Action', 'Crime', 'Thriller']","Frank Gannon, a veteran cop, is being hunted by his fellow police officers after they learned he has betrayed the brotherhood and exposed to the feds wide scale corruption of the LAPD. He has one day left to prove his case and survive.","['fbi federal bureau of investigation', 'female police officer', 'low budget', 'child in jeopardy', 'one day timespan', 'veteran', 'police', 'corruption', 'neck breaking', 'knife']",Sidney J. Furie,"['Sidney J. Furie', 'Dolph Lundgren', 'Polly Shannon', 'Donald Burda', 'Sidney J. Furie']",Greg Mellott,-2004,/title/tt0368688/
Open Road,1 hour 25 minutes,5.3,1.8K,"['Action', 'Drama', 'Thriller']","Angie, a young Brazilian artist, abandons her old life and embarks on a journey around the country. Running from her past, and searching for her foundation in life, Angie finds not only herself but love in its many forms.","['abandoned by father', 'searching for father', 'brazilian abroad', 'artist', 'car trouble', 'car repair', 'waitress', 'camper van', 'police officer', 'tent']",Marcio Garcia,"['Camilla Belle', 'Andy Garcia', 'Colin Egglesfield', 'Marcio Garcia', 'Julia Camara']",Julia Camara,-2013,/title/tt1922679/
Asero,not-released,7.7,30,"['Action', 'Crime', 'Drama']","Two young friends grow up to lead separate and opposite lives: one becomes a hardened criminal, the other a priest.","['friend', 'priest', 'criminal', 'shooting', 'death', 'murder', 'gangster', 'child', 'shootout', 'railway']",Joey Del Rosario,"['Cesar Montano', 'Ricky Davao', 'Gelli de Belen', 'Joey Del Rosario', 'Ricardo Lee']",Ricardo Lee,-1995,/title/tt0218821/
Kasane,not-released,6,397,"['Action', 'Drama', 'Fantasy']",An ugly but talented actress gains the power to copy the bodies of beautiful actresses temporarily. But how long can she maintain the facade?,"['red lipstick', 'scar', 'actress', 'kiss', 'bully', 'stage play', 'exchanging identity', 'watching tv', 'headphones', 'kiss on the mouth']",Yûichi Satô,"['Tsutomu Kuroiwa', 'Tao Tsuchiya', 'Kyôko Yoshine', 'Tadanobu Asano', 'Yûichi Satô']",Daruma Matsuura,-2018,/title/tt7058612/
Howlers,1 hour 32 minutes,4.1,536,"['Action', 'Horror', 'Western']",A gunfighter from the old west returns from the grave to stop a blood thirsty werewolf motorcycle gang from terrorizing a small town.,"['town', 'werewolf horror']",Josh Ridgway,"['Sean Patrick Flanery', 'Chad Michael Collins', 'Chelsea Edmundson', 'Josh Ridgway', 'Josh Ridgway']",Josh Ridgway,-2019,/title/tt5351576/
The Restaurant,not-released,6.7,5.8K,"['Action', 'Comedy']",Top-notch french restaurant owner Monsieur Septime is involved into crime when one of his famous guests disappears.,"['control freak', 'disguise', 'pianist', 'farce', 'held at gunpoint', 'police commissioner', 'secretary', 'sneezing', 'interrogation', 'suspect']",Jacques Besnard,"['Jean Halain', 'Louis de Funès', 'Louis de Funès', 'Bernard Blier', 'Maria-Rosa Rodriguez']",Jacques Besnard,-1966,/title/tt0061728/
Eyes of a Roman,not-released,no-rating,0,"['Action', 'Drama']","A Roman soldiers life changes in an instance when he fights for what he believes is right, the day before the final battle between the armies of Spartacus and Marcus Crassus.","['spartacus', 'gladiator', 'reference to marcus licinius crassus', 'rome italy']",CJ Goodwyn,"['Jason Johnson', 'Ella Morrow', 'Raven Heart', 'CJ Goodwyn', 'CJ Goodwyn']",CJ Goodwyn,-2022,/title/tt12840630/
We Dive at Dawn,not-released,6.7,1.5K,"['Action', 'Drama', 'War']",All leave is cancelled so that a British submarine can be sent after a new German warship. They chase it so far that they have no fuel to get home.,"['british submarine', 'running out of fuel', 'submarine crew', 'royal navy', 'submarine', 'naval uniform', 'fish and chips', 'torpedo', 'periscope', 'sonar']",Anthony Asquith,"['Val Valentine', 'Frank Launder', 'John Mills', 'Louis Bradfield', 'Ronald Millar']",J.B. Williams,-1943,/title/tt0036516/
Richard the Lionheart: Rebellion,not-released,2.6,524,"['Action', 'Adventure', 'Drama']",The heartless war of King Henry II against his sons.,"['female nudity', 'topless female nudity', 'france', 'england', 'king henry ii', 'richard lionheart', '1100s', 'sword and sorcery']",Stefano Milla,"['Stefano Milla', 'Neil Cole', 'Valeri Alessandro', 'Elisa Allara', 'Stefano Milla']",Gero Giglio,-2015,/title/tt3251306/
The Watchers: Revelation,1 hour 31 minutes,5.5,121,"['Action', 'Adventure', 'Sci-Fi']","Creatures, who claim to be from another planet, interact with world leaders. But their plot is exposed and their true nature is revealed by a nine-year-old girl. Now they seek to endanger her and all those around her.","['christian film', 'extraterrestrial', 'faith', 'angel', 'fallen angel', 'ancient alien', 'christianity', 'bible', 'revelation', 'watcher']",Tom Dallis,"['Kaitlin Lory', 'Titus Young Wolverton', 'Carissa Dallis', 'Tom Dallis', 'Tom Dallis']",Tom Dallis,-2013,/title/tt2512528/
Valiyor Silar,not-released,7.3,417,['Action'],"The struggle between a youngster and a cop. When the policeman snatches the youngster's money, he must find a unique way to get his money back.",[],Naveen Kumar,"['Gouri Anilkumar', 'Naveen Kumar', 'Sundharavadivel', 'Naveen Kumar', 'Naveen Kumar']",Naveen Kumar,-2021,/title/tt15462382/
The Fuller Brush Girl,not-released,6.6,873,"['Action', 'Adventure', 'Comedy']",Scatterbrained Sally Elliott tries to get a job as a Fuller brush girl and desperate for money she borrows her friend's kit without permission and her attempts at selling cosmetics door-to-door are disastrous. She and her fiance Humphrey get involved in a smuggling scheme and she... Read all,"['damsel in distress', 'deception', 'song', 'singer', 'singing', 'slapstick', 'farce', 'burlesque theatre', 'buurlesque chorus girl', '1950s']",Lloyd Bacon,"['Lucille Ball', 'Eddie Albert', 'Carl Benton Reid', 'Lloyd Bacon', 'Frank Tashlin']",Frank Tashlin,-1950,/title/tt0042488/
Buck Privates Come Home,"$1,167,500 (estimated)",6.8,2K,"['Action', 'Comedy', 'Family']",Two ex-soldiers return from overseas--one of them having smuggled into the country a French orphan girl he has become attached to. They wind up running into their old sergeant--who hates them--and getting involved with a race-car builder who's trying to find backers for a new mid... Read all,"['time bomb', 'post world war two', 'stock footage', 'midget car race', 'racetrack', 'slapstick', 'pathos', 'world war two veteran', 'france', 'damsel in distress']",Charles Barton,"['Frederic I. Rinaldo', 'Robert Lees', 'Bud Abbott', 'Lou Costello', 'Tom Brown']",John Grant,-1947,/title/tt0039226/
Bullitt County,1 hour 38 minutes,4.7,549,"['Action', 'Drama', 'Thriller']","An action/thriller set in 1977 about four friends who reunite for a bachelor party to hunt for buried Prohibition money on Kentucky's Bluegrass Bourbon Trail, only to become ripped apart by greed, corruption, and murder.","['party', 'timeframe 1970s']",David McCracken,"['Mike C. Nelson', 'Jenni Melear', 'David McCracken', 'David McCracken', 'David McCracken']",David McCracken,-2018,/title/tt6140148/
Skate or Die,1 hour 32 minutes,3.9,604,"['Action', 'Comedy', 'Crime']","When they happen to witness the murder of a drug dealer in an underground car park, Jerome and Benjamin, teenagers from the suburbs, need all their wits - but more importantly their considerable skateboarding skills - to escape the perpetrators and report what they've seen to the... Read all",['paris france'],Miguel Courtois,"['Chris Nahon', 'Mickey Mahut', 'Idriss Diop', 'Elsa Pataky', 'Miguel Courtois']",Clelhio Favretto,-2008,/title/tt1124397/
Men Without Women,not-released,6,337,"['Action', 'Drama']",Navy divers clear the torpedo tube of a sunken submarine.,"['submarine', 'diver', 'informant', 'torpedo tube', 'china sea', 'ship', 'song', 'singer', '1920s', 'slang']",John Ford,"['James Kevin McGuinness', 'Dudley Nichols', 'Kenneth MacKenna', 'Frank Albertson', 'J. Farrell MacDonald']",John Ford,-1930,/title/tt0021140/
Rafathar,not-released,1.4,952,"['Action', 'Adventure', 'Comedy']",Two men try to kidnap a rich family's baby boy who has a superpower named Rafathar.,['boy'],Bounty Umbara,"['Anggy Umbara', 'Bounty Umbara', 'Rafathar Malik Ahmad', 'Raffi Ahmad', 'Babe Cabita']",Bene Dion Rajagukguk,-2017,/title/tt6880058/
The Pirates of Blood River,not-released,5.9,1.1K,"['Action', 'Adventure', 'Drama']",A group of ruthless pirates attack a seventeenth century Huguenot settlement on the Isle of Devon in search of treasure and will stop at nothing to obtain it.,"['psychotronic film', 'man tied up', 'timeframe 17th century', 'treasure', 'penal colony', 'pirate', '17th century', 'church', 'french accent', 'foot chase']",John Gilling,"['John Gilling', 'Jimmy Sangster', 'Kerwin Mathews', 'Glenn Corbett', 'Christopher Lee']",John Hunter,-1962,/title/tt0056350/
The Wild Women Prisoners,not-released,no-rating,0,"['Action', 'Comedy']",Seven female convicts being transported over international waters crash land on a desert island only to discover they are not alone and soon became the prey of a ruthless bandit (Andrew Stokes) .,['desert'],Qin,"['Alexandra Kashtanova', 'Anastasiya Sedikova', 'Qin', 'Kate Gordon', 'Alexandra Kashtanova']",Kate Gordon,-2017,/title/tt9491768/
Crossing Point,not-released,5.1,941,"['Action', 'Thriller']",The girlfriend of a couple vacationing in Baja is kidnapped by a drug dealer who demands that her boyfriend smuggle back cocaine into the US or she will be killed.,"['nipple piercing', 'nipple pierced', 'topless female', 'low budget', 'vacation gone wrong']",Daniel Zirilli,"['Shawn Lock', 'Daniel Zirilli', 'Shawn Lock', 'Paulina Gaitan', 'Tom Sizemore']",Paul Dominic,-2016,/title/tt3027716/
Baasha,2 hours 25 minutes,8.3,10K,"['Action', 'Crime', 'Drama']","An auto driver, Manikam, desperately tries to hide his dark underworld side to keep his promise to his father.","['promise', 'smuggler', 'pacifist', 'street fight', 'presumed dead', 'faked death', 'crime boss', 'gangster', 'famous line', 'brother sister relationship']",Suresh Krishna,"['Balakumaran', 'Rajinikanth', 'Nagma', 'Raghuvaran', 'Suresh Krishna']",Suresh Krishna,-1995,/title/tt0139876/
Sardar,not-released,no-rating,0,"['Action', 'Drama']",,[],P.S. Mithran,"['Karthi', 'Raashi Khanna', 'Simran', 'P.S. Mithran', 'P.S. Mithran']",P.S. Mithran,-2022,/title/tt14526318/
Space Battleship Yamato,"$12,000,000 (estimated)",6,6.1K,"['Action', 'Adventure', 'Drama']","In 2199, the crew of the space battleship Yamato embark on a dangerous journey to the planet Iskandar to acquire a device that will rejuvenate the war-ravaged Earth.","['live action remake of anime', ""sacrificing one's life"", 'timeframe 22nd century', 'humanity in jeopardy', 'yamato', 'radiation', 'battleship', 'alien', 'message', 'capsule']",Takashi Yamazaki,"['Shimako Sato', 'Yoshinobu Nishizaki', 'Takuya Kimura', 'Meisa Kuroki', 'Toshirô Yanagiba']",Leiji Matsumoto,-2010,/title/tt1477109/
Family Vanished,not-released,4.2,376,"['Action', 'Crime', 'Thriller']",A happy family returns from a vacation to find their home invaded by a criminal family and must fight for survival.,"['home invasion', 'family held hostage', 'bound and gagged', 'vacation', 'family vacation', 'criminal family', 'hostage', 'kidnapping', 'escape', 'false accusation of theft']",Robert Malenfant,"['Mark Sanderson', 'Kelly Packard', 'Jennifer Taylor', 'Madison Dirks', 'Robert Malenfant']",Ken Sanders,-2018,/title/tt8660842/
Bitter Harvest,not-released,4.5,800,"['Action', 'Comedy', 'Thriller']",Two attractive strangers invade the life of a reclusive farmboy who recently inherited his father's estate.,"['female rear nudity', 'inheritance', 'coin collection', 'fake british accent', 'massage', 'topless female nudity', 'bare breasts', 'sex scene', 'male rear nudity', 'black bra and panties']",Duane Clark,"['Patsy Kensit', 'Stephen Baldwin', 'Jennifer Rubin', 'Duane Clark', 'Randall Fontana']",Randall Fontana,-1993,/title/tt0106418/
Rônin-gai,not-released,6.6,540,"['Action', 'Drama']",A group of masterless samurai living in Edo's red light district must fend off a militia bent on wiping out local prostitutes.,"['samurai', 'spaghetti western', 'spaghetti western spoof']",Kazuo Kuroki,"['Itarô Yamagami', 'Kazuo Kasahara', 'Yoshio Harada', 'Kanako Higuchi', 'Renji Ishibashi']",Masahiro Makino,-1990,/title/tt0308827/
Heroes Return,1 hour 30 minutes,4.3,67,"['Action', 'Comedy']","To save a hostage, Wu Wei and Liu Xiao will take the temporary special action team and infiltrate the place where over 100 mobs gather in and battle against the criminals violently. What kind of dangers will they find in the islet?",[],Wing-Kin Yip,"['Huang Guan', 'Sheng Jingyan', 'Wing-Kin Yip', 'Kathy Chow', 'Huang Guan']",Kathy Chow,-2021,/title/tt14759678/
New York Will Eat You Alive,not-released,no-rating,0,"['Action', 'Comedy', 'Fantasy']",none,['comic'],See company contact information,"['See producer', 'See preliminary cast']",See writer,,/title/tt6749310/
The Eleventh Hour,not-released,4.4,879,"['Action', 'Thriller']",Action film about a N.Korean general's vendetta against a U.S. team of special ops soldiers who are on a mission to free Japanese political prisoners.,"['fight', 'subjective camera', ""character's point of view camera shot"", 'close up of eyes', 'beaten to death', 'punched in the face', 'punched in the chest', 'kicked in the face', 'kicked in the stomach', 'head butt']",John Lyde,"['Scott Champion', 'Matthew Reese', 'Jennifer Klekas', 'K. Danor Gerald', 'John Lyde']",John Lyde,-2008,/title/tt1129420/
Garam,2 hours 27 minutes,5.2,86,"['Action', 'Romance']","An unemployed troublemaker is forced by his father to leave home and go in search of work to the city of Hyderabad, where the youngster promptly falls in love. Can he learn responsibility and protect his loved ones?","['love', 'search']",Madan,"['Aadi', 'Rajsekhar Aningi', 'Brahmanandam', 'Madan', 'Srinivas Gavireddy']",Srinivas Gavireddy,-2016,/title/tt5998016/
Avengers: Infinity War Demastered,2 hours 15 minutes,7.2,26,"['Action', 'Adventure', 'Comedy']","A low-budget, shot-for-shot, line-for-line recreation of Marvel Studios' Avengers: Infinity War (2018).",[],Riley Byrnes,"['Garrett Kirby', 'Trevor Remeyer', 'Riley Byrnes', 'Riley Byrnes', 'Garrett Kirby']",Riley Byrnes,-2019,/title/tt13925114/
Fieras en brama,not-released,5.4,14,"['Action', 'Drama']","Pedro, who is studying at the seminary to become a priest, returns to his grandfather's ranch after his uncle takes ill. He stays to help out and beautiful Elisa, his uncle""s wife. who is unhappy in her marriage seduces him, but it turns out to be a brief infatuation.He then fall... Read all","['female nudity', 'bare breasts', 'rivalry', 'jealousy', 'seminarian', 'unfaithful wife', 'melodrama']",Raúl de Anda Jr.,"['Antonio de Anda', 'Gilberto de Anda', 'Valentín Trujillo', 'Sasha Montenegro', 'Gilberto de Anda']",Raúl de Anda Jr.,-1983,/title/tt0257671/
Transit 17,1 hour 25 minutes,3,352,['Action'],The year is 2026 - Europe has been devastated by a virus that has turned a huge portion of the population into zombies. But there are some who are holding on to some hope that they can live a normal life again - they are The Resistance.,"['virus', 'timeframe 2020s']",Guy Bleyaert,"['Guy Bleyaert', 'Zara Phythian', 'Lee Charles', 'Guy Bleyaert', 'Guy Bleyaert']",Guy Bleyaert,-2019,/title/tt3709718/
Yamla Pagla Deewana 2,"$455,841",3.4,1.9K,"['Action', 'Comedy']","The trio reunites in the UK and they fall in love, become involved with a nightclub, and have to face up to the challenge of a local don.","['sikh', 'turban', 'lie', 'deception', 'sequel', 'mansion', 'sumo wrestler', 'bar fight', 'alcohol', 'money']",Sangeeth Sivan,"['Lynda Deol', 'Dharmendra', 'Sunny Deol', 'Bobby Deol', 'Sangeeth Sivan']",Jasvinder Bath,-2013,/title/tt2510874/
Waqt Hamara Hai,not-released,5.9,1.6K,"['Action', 'Comedy', 'Romance']",Two prankster best friends gets unwittingly involved in a terrorist plot and tries their best to save the country.,"['flirting', 'prank', 'uncle nephew relationship', 'parody', 'hazing', 'father son relationship', 'mother son relationship', 'sister sister relationship', 'politician', 'newspaper']",Bharat Rangachary,"['Akshay Kumar', 'Suniel Shetty', 'Ayesha Jhulka', 'Bharat Rangachary', 'Rumi Jaffery']",Rumi Jaffery,-1993,/title/tt0290331/
Kahit butas ng karayom,not-released,6.4,8,['Action'],"Daniel, a junior military officer, was reassigned in the battlefield of Mindanao after an argument with an influential person in Manila. Daniel's new unit in Zamboanga is composed of misbehaved and corrupt soldiers. The community does not have faith in his men and their impressio... Read all","['soldier', 'military officer', 'directed by star', 'rogue soldier']",Willy Milan,"['Fernando Poe Jr.', 'Bing Loyzaga', 'Sunshine Dizon', 'Willy Milan', 'Fernando Poe Jr.']",Fernando Poe Jr.,-1995,/title/tt0246721/
Bad Boy,not-released,6.1,19,"['Action', 'Drama']",,"['killed by accident', 'abusive father', 'husband beating wife', 'hit with a chair', 'bar fight', 'punched in the face', 'table broken in a fight', 'punched in the stomach', 'tied up and gagged', 'godfather']",Eddie Rodriguez,"[""Humilde 'Meek' Roxas"", 'Eddie Rodriguez', 'Robin Padilla', 'Cristina Gonzales', 'Ronaldo Valdez']",Rod Santiago,-1990,/title/tt0440074/
Arion,not-released,6.5,334,"['Animation', 'Action', 'Adventure']","Arion begins with his journey to discover a world of poverty and horror where ordinary people are barely surviving through the war. He falls in love with a blind slave girl who is then captured and imprisoned on top of Olympus by Apollo, who dreams to rule the Titans. Now, Arion ... Read all","['adaptation directed by original author', 'nipples', 'one word title', 'greek mythology', 'family relationships', 'brother sister relationship', 'love', 'nudity', 'bare breasts', 'male nudity']",Yoshikazu Yasuhiko,"['Akiko Tanaka', 'Chiaki Kawamata', 'Shigeru Nakahara', 'Miki Takahashi', 'Mayumi Tanaka']",Yoshikazu Yasuhiko,-1986,/title/tt0090658/
No More Mr Nice Guy,not-released,5.7,39,"['Action', 'Thriller']",A former military expert is blackmailed into becoming a hit man. He has to do everything in his power to escape special ops to get his life back.,"['military', 'urban', 'blaxploitation', 'african american', 'black film']",Trey Haley,"['Carl Weber', 'Christian Keyes', 'LisaRaye McCoy', 'Luke Goss', 'Trey Haley']",Stephanie Covington,-2018,/title/tt4168932/
Leather Jackets,not-released,4.3,620,"['Action', 'Drama']","Claudia, a girl who gets around, finally lands her dream man in Mickey. However, Mickey's friend Dobbs spoils their nuptial plans when the thugs of a Vietnamese gangster that he has robbed come looking for him. In order to save Dobbs, Mickey and Claudia hide him in the boot of th... Read all","['man tied up', 'tied to chair', 'bound and gagged', 'gangster', 'beach', 'city', 'gang', 'nightclub', 'crime boss', 'gunfight']",Lee Drysdale,"['D.B. Sweeney', 'Bridget Fonda', 'Judi Trevor', 'Lee Drysdale', 'Lee Drysdale']",Lee Drysdale,-1991,/title/tt0104696/
Knights of the City,1 hour 27 minutes,4.6,202,"['Action', 'Music']",A street gang that is also a rap group tries to get a record contract.,['gang'],Dominic Orlando,"['Leon Isaac Kennedy', 'Nicholas Campbell', 'John Mengatti', 'Dominic Orlando', 'Leon Isaac Kennedy']",Leon Isaac Kennedy,-1986,/title/tt0091351/
