movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Acts of Vengeance,1 hour 27 minutes,5.7,12K,"['Action', 'Drama', 'Thriller']","A fast-talking lawyer transforms his body and takes a vow of silence, not to be broken until he finds out who killed his wife and daughter and has his revenge.","['opening quote', 'death of wife', 'death of daughter', 'vow of silence', 'murder', 'martial arts', 'narration', 'blood', 'lawyer', 'talent show']",Isaac Florentine,"['Antonio Banderas', 'Karl Urban', 'Paz Vega', 'Isaac Florentine', 'Matt Venne']",Matt Venne,-2017,/title/tt6288694/
The Program,1 hour 52 minutes,6.4,11K,"['Action', 'Drama', 'Romance']","Several players from different backgrounds try to cope with the pressures of playing football at a major university. Each deals with the pressure differently, some turn to drinking, others to drugs, and some to studying.","['usa', 'united states', 'college football', 'durham north carolina', 'sports team', 'football team', 'college sports', 'american football', 'motorcycle', 'football recruiter']",David S. Ward,"['Aaron Latham', 'James Caan', 'Halle Berry', 'Omar Epps', 'David S. Ward']",David S. Ward,-1993,/title/tt0107889/
Outland,"$16,000,000 (estimated)",6.6,30K,"['Action', 'Crime', 'Sci-Fi']",A federal marshal stationed at a mining colony on the Jupiter moon of Io uncovers a drug-smuggling conspiracy. He gets no help from the workers or authorities when he finds himself marked for murder.,"['shotgun', 'marital separation', 'video surveillance', 'doctor', 'titanium mine', 'performance enhancing drug', 'offering a bribe', 'outer space', 'psychosis', 'corruption']",Peter Hyams,"['Sean Connery', 'Frances Sternhagen', 'Peter Boyle', 'Peter Hyams', 'Peter Hyams']",Peter Hyams,-1981,/title/tt0082869/
"Crouching Tiger, Hidden Dragon: Sword of Destiny",1 hour 36 minutes,6.1,19K,"['Action', 'Adventure', 'Drama']","A story of lost love, young love, a legendary sword and one last opportunity at redemption.","['3 dimensional', 'ancient china', 'sequel', 'second part', 'part of duology', 'martial arts action', 'sword', 'love', 'redemption', 'martial arts']",Woo-Ping Yuen,"['Du Lu Wang', 'Bey Logan', 'Donnie Yen', 'Michelle Yeoh', 'Harry Shum Jr.']",John Fusco,-2016,/title/tt2652118/
Red State,"$4,000,000 (estimated)",6.1,64K,"['Action', 'Crime', 'Horror']","Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.","['religious fundamentalist', 'religious zealot', 'fellatio', 'blow job in a car', 'drugged drink', 'christianity', 'homophobia', 'gay slur', 'christian fanatic', 'atf agent']",Kevin Smith,"['Michael Parks', 'Melissa Leo', 'John Goodman', 'Kevin Smith', 'Kevin Smith']",Kevin Smith,-2011,/title/tt0873886/
Triple Threat,1 hour 36 minutes,5.6,11K,"['Action', 'Thriller']","When a billionaire's daughter intent on bringing down a major crime syndicate is targeted by a group of professional assassins, a team of mercenaries must stop them before they kill her.","['muscleman', 'interrogation', 'machismo', 'rescue', 'escape', 'deception', 'double cross', 'interview', 'anti hero', 'loss of wife']",Jesse V. Johnson,"['Fangjin Song', 'Paul Staheli', 'Tony Jaa', 'Tiger Hu Chen', 'Iko Uwais']",Joey O'Bryan,-2019,/title/tt6643972/
Hot Pursuit,1 hour 27 minutes,5.1,51K,"['Action', 'Comedy', 'Crime']",An uptight and by-the-book cop (Reese Witherspoon) tries to protect the outgoing widow (Sofia Vergara) of a drug boss as they race through Texas pursued by crooked cops and murderous gunmen.,"['fugitive', 'drug cartel', 'danger', 'female police officer', 'police radio', 'police officer', 'panties', 'talking about sex', 'sensuality', 'red dress']",Anne Fletcher,"['John Quaintance', 'Reese Witherspoon', 'Sofía Vergara', 'Matthew Del Negro', 'Anne Fletcher']",David Feeney,-2015,/title/tt2967224/
Hollywood Homicide,1 hour 56 minutes,5.3,37K,"['Action', 'Comedy', 'Crime']",Two LAPD detectives who moonlight in other fields investigate the murder of an up-and-coming rap group.,"['criminal investigation', 'murder investigation', 'usa', 'united states', 'murder', 'hollywood california', 'police', 'police surveillance', 'police detective', 'police chase']",Ron Shelton,"['Ron Shelton', 'Harrison Ford', 'Josh Hartnett', 'Isaiah Washington', 'Ron Shelton']",Robert Souza,-2003,/title/tt0329717/
"Big Mommas: Like Father, Like Son","$32,000,000 (estimated)",4.4,27K,"['Action', 'Comedy', 'Crime']",Malcolm Turner and his stepson Trent go undercover at an all-girls school to flush out a killer.,"['transvestism', 'impersonation', 'impostor', 'female impersonation', 'man dresses as a woman', 'crossdresser', 'performing arts school', 'murder', 'fbi agent', 'undercover']",John Whitesell,"['Don Rhymer', 'Darryl Quarles', 'Martin Lawrence', 'Brandon T. Jackson', 'Jessica Lucas']",Matthew Fogel,-2011,/title/tt1464174/
The Salvation,1 hour 32 minutes,6.7,39K,"['Action', 'Drama', 'Thriller']","In 1870s America, the fury of a notorious gang leader is unleashed when a peaceful American settler avenges the death of his family. Then as his cowardly fellow townspeople betray him, he is forced to hunt down the outlaws alone.","['vengeance', 'revenge', 'violence', 'rape', 'rape and revenge', 'gang leader', '1870s', 'dead boy', 'taunting', 'thirst']",Kristian Levring,"['Kristian Levring', 'Mads Mikkelsen', 'Eva Green', 'Jeffrey Dean Morgan', 'Kristian Levring']",Anders Thomas Jensen,-2014,/title/tt2720680/
The Presidio,"$20,324,096",5.9,19K,"['Action', 'Crime', 'Mystery']",A San Francisco civilian police detective is forced to work on a series of murders with his former enemy commanding officer while dating his daughter.,"['hostility', 'detective', 'murder', 'investigation', 'factory', 'conspiracy', 'funeral', 'diamond smuggling', 'murder investigation', 'vietnam war veteran']",Peter Hyams,"['Sean Connery', 'Mark Harmon', 'Meg Ryan', 'Peter Hyams', 'Larry Ferguson']",Larry Ferguson,-1988,/title/tt0095897/
A Man Apart,1 hour 49 minutes,6,47K,"['Action', 'Crime', 'Drama']",A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.,"['bust', 'drug cartel', 'justice', 'tragic hero', 'murder of a nude man', 'cartoon on tv', 'mexican drug cartel', 'gender in title', 'three word title', 'dea drug enforcement administration']",F. Gary Gray,"['Paul T. Scheuring', 'Vin Diesel', 'Timothy Olyphant', 'Larenz Tate', 'F. Gary Gray']",Christian Gudegast,-2003,/title/tt0266465/
Shamshera,not-released,no-rating,0,"['Action', 'Adventure', 'Drama']","In the fictitious city of Kaza, a warrior tribe is imprisoned, enslaved & tortured by a ruthless authoritarian Shudh Singh. Shamshera is the a legend for his tribe who relentlessly fights for his tribe's freedom & dignity.",['1800s'],Karan Malhotra,"['Karan Malhotra', 'Neelesh Mishra', 'Ranbir Kapoor', 'Vaani Kapoor', 'Sanjay Dutt']",Khila Bisht,-2022,/title/tt8426926/
Don 2,"$16,700,000 (estimated)",7,53K,"['Action', 'Crime', 'Thriller']","Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin.","['bad guy wins', 'surrender', 'bank', 'deception', 'scheme', 'shootout', 'hostage', 'held at gunpoint', 'shot in the stomach', 'liar']",Farhan Akhtar,"['Javed Akhtar', 'Salim Khan', 'Shah Rukh Khan', 'Florian Lukas', 'Om Puri']",Farhan Akhtar,-2011,/title/tt1285241/
Tales from the Crypt: Demon Knight,1 hour 32 minutes,6.7,24K,"['Action', 'Fantasy', 'Horror']",High-level demons collect low-level demons as warriors in attempt to obtain a key containing the blood of Christ. The key is guarded by immortal warriors called Demon Knights.,"['gore', 'demon', 'church', 'prostitute', 'african american woman', 'zombie attack', 'monster', 'zombie', 'blood splatter', 'possession']",Ernest R. Dickerson,"['Cyrus Voris', 'Mark Bishop', 'Billy Zane', 'William Sadler', 'Jada Pinkett Smith']",Ethan Reiff,-1995,/title/tt0114608/
Chain Reaction,"$50,000,000 (estimated)",5.6,52K,"['Action', 'Drama', 'Sci-Fi']",Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.,"['man wears eyeglasses', 'cia', 'secrecy', 'classified', 'government conspiracy', 'cia conspiracy', 'langley virginia', 'fbi', 'reference to langley virginia', 'assasination']",Andrew Davis,"['Rick Seaman', 'Josh Friedman', 'Keanu Reeves', 'Morgan Freeman', 'Rachel Weisz']",Arne Schmidt,-1996,/title/tt0115857/
Exodus,3 hours 28 minutes,6.7,10K,"['Action', 'Drama', 'History']","The State of Israel is created in 1948, resulting in war with its Arab neighbors.","['israel', 'jewish', '1940s', 'jewish refugee', 'based on true story', 'based on novel', 'israeli independence', 'literature on screen', 'american literature on screen', '20th century literature on screen']",Otto Preminger,"['Leon Uris', 'Paul Newman', 'Eva Marie Saint', 'Ralph Richardson', 'Otto Preminger']",Dalton Trumbo,-1960,/title/tt0053804/
Ludo,2 hours 30 minutes,7.6,39K,"['Action', 'Comedy', 'Crime']","From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.","['dark', 'black comedy', 'criminal', 'police']",Anurag Basu,"['Samrat Chakraborty', 'Pankaj Tripathi', 'Abhishek Bachchan', 'Rajkummar Rao', 'Anurag Basu']",Anurag Basu,-2020,/title/tt7212754/
Remo Williams: The Adventure Begins,2 hours 1 minute,6.4,13K,"['Action', 'Adventure', 'Comedy']","An officially ""dead"" cop is trained to become an extraordinary unique assassin in service of the US President.","['race against time', 'assassin', 'korean war veteran', 'soldier', 'action hero', 'spy', 'kung fu', 'hitman', 'vigilante', 'cult film']",Guy Hamilton,"['Warren Murphy', 'Christopher Wood', 'Fred Ward', 'Joel Grey', 'Wilford Brimley']",Richard Sapir,-1985,/title/tt0089901/
Lone Wolf McQuade,"$5,000,000 (estimated)",6.3,12K,"['Action', 'Crime', 'Drama']","After helping the local police with some horse thieves, a Texas Ranger aims at a drug lord with arms trade as well. They're interested in the same woman and they're both into martial arts.","['man hits a woman', 'man murders a woman', 'murder', 'character name as title', 'neo western', 'contemporary western', 'winchester rifle', 'cowboy cop', 'man tied up', 'held hostage']",Steve Carver,"['H. Kaye Dyal', 'Chuck Norris', 'David Carradine', 'Barbara Carrera', 'Steve Carver']",B.J. Nelson,-1983,/title/tt0085862/
The Contract,1 hour 36 minutes,5.6,25K,"['Action', 'Crime', 'Drama']","A father and his son attempt to bring in an assassin to the authorities, but his dangerous associates have other plans.","['doughnut', 'river', 'basketball', 'baseball', 'die hard scenario', 'bo 105 bolkow helicopter', 'rock climbing', 'caught in the rain', 'car floating in a river', 'handcuffed to a bed']",Bruce Beresford,"['John Darrouzet', 'John Cusack', 'Morgan Freeman', 'Jamie Anderson', 'Bruce Beresford']",Stephen Katz,-2006,/title/tt0445946/
"Batman: The Long Halloween, Part Two",not-released,7.1,12K,"['Animation', 'Action', 'Crime']",The killer known as Holiday continues to stalk the Falcone crime family while a new class of costumed criminal rises in Gotham City. Batman suspects that a former ally might be the serial killer.,"['dc comics', 'halloween', 'part of duology', 'part two', 'second part', 'scene after end credits', 'joker character', 'two face character', 'poison ivy character', 'scarecrow character']",Chris Palmer,"['Tim Sale', 'Tim Sheridan', 'Jensen Ackles', 'Josh Duhamel', 'Naya Rivera']",Jeph Loeb,-2021,/title/tt14402926/
Redline,"$214,180",7.5,14K,"['Animation', 'Action', 'Sci-Fi']","A story about the most popular racing event in the galaxy, the Redline, and the various racers who compete in it.","['younger version of character', 'nudity', 'childhood crush', 'biopunk', 'anime animation', 'tournament', 'racing', 'kiss', 'mafia', 'government']",Takeshi Koike,"['Yoji Enokido', 'Yoshiki Sakurai', 'Takuya Kimura', 'Yû Aoi', 'Tadanobu Asano']",Katsuhito Ishii,-2009,/title/tt1483797/
Redline,1 hour 37 minutes,4.7,1.3K,"['Action', 'Sci-Fi']","When a man is murdered in Moscow, experimental bionic research brings him back to life. He then sets out to find his murderers and money that was stolen during the crime.","['murder of a nude woman', 'female nudity', 'murder of a child', 'nudity', 'breasts', 'female full frontal nudity', 'sex in bed', 'male female relationship', 'sex', 'female in bra and panties']",Tibor Takács,"['Brian Irving', 'Rutger Hauer', 'Mark Dacascos', 'Yvonne Sciò', 'Tibor Takács']",Tibor Takács,-2009,/title/tt1483797/
War on Everyone,1 hour 38 minutes,5.8,19K,"['Action', 'Comedy', 'Crime']","Two corrupt cops set out to blackmail and frame every criminal unfortunate enough to cross their path. Events, however, are complicated by the arrival of someone who appears to be even more dangerous than they are.","['dirty cop', 'corrupt police', 'hare krishna', 'albuquerque new mexico', 'police detective', 'police chase', 'running over someone', 'stabbed to death', 'stabbed in the stomach', 'reykjavik iceland']",John Michael McDonagh,"['Alexander Skarsgård', 'Michael Peña', 'Theo James', 'John Michael McDonagh', 'John Michael McDonagh']",John Michael McDonagh,-2016,/title/tt3708886/
On Deadly Ground,"$50,000,000 (estimated)",4.5,24K,"['Action', 'Adventure', 'Thriller']",A mystical martial artist/environmental Agent takes on a ruthless oil corporation.,"['oil', 'environmental', 'murder', 'tribe', 'oil spill', 'oil rig', 'environment', 'oil company', 'alaska', 'corruption']",Steven Seagal,"['Robin U. Russin', 'Steven Seagal', 'Michael Caine', 'Joan Chen', 'Steven Seagal']",Ed Horowitz,-1994,/title/tt0110725/
Sweet Virginia,1 hour 33 minutes,6.2,11K,"['Action', 'Drama', 'Thriller']",A former rodeo champ befriends a young man with a propensity for violence.,"['two word title', 'motel room', 'motel', 'motel owner', 'uncle niece relationship', 'virginia', 'rodeo', 'rodeo cowboy', 'boyfriend girlfriend relationship', 'robbery']",Jamie M. Dagg,"['Benjamin China', 'Jon Bernthal', 'Christopher Abbott', 'Imogen Poots', 'Jamie M. Dagg']",Paul China,-2017,/title/tt2582498/
Scarface,1 hour 33 minutes,7.7,28K,"['Action', 'Crime', 'Drama']","An ambitious and nearly insane violent gangster climbs the ladder of success in the mob, but his weaknesses prove to be his downfall.","['prohibition', 'organized crime', 'chicago illinois', 'betrayal', 'drive by shooting', 'assassination', 'bootlegger', 'gang war', ""st. valentine's day massacre"", 'italian american']",Howard Hawks,"['Armitage Trail', 'Ben Hecht', 'Seton I. Miller', 'Paul Muni', 'Ann Dvorak']",Richard Rosson,-1932,/title/tt0023427/
Untitled Taika Waititi Star Wars Film,not-released,no-rating,0,"['Action', 'Adventure', 'Fantasy']",The plot is unknown.,"['star wars', 'disney star wars', 'shared universe', 'fictional war', 'human in outer space', 'spin off', 'franchise', 'outer space', 'space opera']",Taika Waititi,"['Taika Waititi', 'Taika Waititi', 'George Lucas', 'Taika Waititi', 'December 2025 (United States)']",George Lucas,-2025,/title/tt10300396/
Arjun Reddy,3 hours 2 minutes,8,25K,"['Action', 'Drama', 'Romance']","Arjun Reddy, a short tempered house surgeon gets used to drugs and drinks when his girlfriend is forced to marry another person.","['flawed protagonist', 'anger management', 'surgeon', 'drug addict']",Sandeep Reddy Vanga,"['Mandela Pedaswamy', 'Vijay Deverakonda', 'Shalini Pandey', 'Jia Sharma', 'Sandeep Reddy Vanga']",Sandeep Reddy Vanga,-2017,/title/tt7294534/
Dasavatharam,"₹600,000,000 (estimated)",7.2,9.7K,"['Action', 'Adventure', 'Sci-Fi']","After realizing the danger of a bio-weapon, a scientist wants to protect it from being misused. The vial accidentally reaches India, and he must race against time to prevent a potential disaster.","['underwater scene', 'death', 'comic relief', '12th century', 'obscene finger gesture', 'laboratory', 'chaos theory', 'voice over', 'president of the united states', 'tsunami']",K.S. Ravikumar,"['Madhiyalagan Subbiah', 'Atul Tiwari', 'Kamal Haasan', 'Asin Thottumkal', 'Jaya Prada']",Kamal Haasan,-2008,/title/tt0479651/
Sudden Death,1 hour 51 minutes,5.8,34K,"['Action', 'Crime', 'Thriller']",A former fireman takes on a group of terrorists holding the Vice President and others hostage during the seventh game of the NHL Stanley Cup finals.,"['ice hockey', 'hockey', 'death in title', 'two word title', 'universal', 'fbi federal bureau of investigation', 'child in jeopardy', 'cia central intelligence agency', 'evacuation', 'bravery']",Peter Hyams,"['Gene Quintano', 'Jean-Claude Van Damme', 'Powers Boothe', 'Raymond J. Barry', 'Peter Hyams']",Karen Elise Baldwin,-1995,/title/tt0114576/
Cockneys vs Zombies,1 hour 28 minutes,5.9,19K,"['Action', 'Comedy', 'Horror']",A gang of bank robbers fight their way out of a zombie-infested London.,"['bank robber', 'zombie', 'zombie comedy', 'zombie attack', 'dark comedy', 'urban fantasy', 'telephone call', 'excavator', 'worker', 'flashlight']",Matthias Hoene,"['James Moran', 'Lucas Roche', 'Rasmus Hardiker', 'Harry Treadaway', 'Michelle Ryan']",Matthias Hoene,-2012,/title/tt1362058/
Waterloo,2 hours 3 minutes,7.2,10K,"['Action', 'Biography', 'Drama']","Facing the decline of everything he has worked to obtain, conqueror Napoleon Bonaparte and his army confront the British at the Battle of Waterloo.","['prussian', 'prussian soldier', 'prussia', 'military uniform', 'cavalryman', 'dead soldier', 'bayonet charge', 'duke of wellington', 'napoleon bonaparte character', 'period drama']",Sergey Bondarchuk,"['Sergey Bondarchuk', 'Vittorio Bonicelli', 'Rod Steiger', 'Christopher Plummer', 'Orson Welles']",H.A.L. Craig,(I) (1970),/title/tt0066549/
White Knuckle,not-released,no-rating,0,"['Action', 'Thriller']",A traumatized woman hires truck driver to track down serial killer.,['based on book'],Eric Red,"['Gina Carano', 'Eric Red', 'Eric Red', 'Gina Carano', 'Eric Red']",Eric Red,(II),/title/tt8615346/
Crocodile Dundee II,"$14,000,000 (estimated)",5.7,57K,"['Action', 'Adventure', 'Comedy']",Australian outback expert protects his New York love from gangsters who've followed her down under.,"['subway', 'cocaine', 'reference to clint eastwood', 'hostage', 'rowboat', 'helicopter', 'character name as title', 'nickname in title', 'surname in title', 'reference to richard nixon']",John Cornell,"['Brett Hogan', 'Paul Hogan', 'Linda Kozlowski', 'John Meillon', 'John Cornell']",Paul Hogan,-1988,/title/tt0092493/
Skyline,"$10,000,000 (estimated)",4.5,90K,"['Action', 'Sci-Fi', 'Thriller']","Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth.","['end of the world', 'apocalypse', 'end of the world scenario', 'survival', 'alien invasion', 'cinderblock', 'cell phone', 'woman wears a bikini', 'aerial camera shot', 'disaster']",Colin Strause,"['Joshua Cordes', ""Liam O'Donnell"", 'Eric Balfour', 'Donald Faison', 'Scottie Thompson']",Greg Strause,-2010,/title/tt1564585/
The Delta Force,"$12,000,000 (estimated)",5.6,20K,"['Action', 'Adventure', 'Drama']","After a plane is hijacked by terrorists, The Delta Force is sent in to resolve the crisis.","['airplane hijack', 'terrorist', 'hostage', '1980s', 'terrorist plot', 'rescue mission', 'airplane', 'islamic fundamentalism', 'commando', 'middle east']",Menahem Golan,"['Menahem Golan', 'Chuck Norris', 'Lee Marvin', 'Martin Balsam', 'Menahem Golan']",James Bruner,-1986,/title/tt0090927/
The Train,2 hours 13 minutes,7.8,16K,"['Action', 'Thriller', 'War']","In 1944, a German colonel loads a train with French art treasures to send to Germany. The Resistance must stop it without damaging the cargo.","['train', 'french resistance', 'sabotage', 'nazi stolen art', 'year 1944', 'world war two', 'art theft', 'art', 'painting', 'train movie']",John Frankenheimer,"['Frank Davis', 'Rose Valland', 'Burt Lancaster', 'Paul Scofield', 'Jeanne Moreau']",Franklin Coen,-1964,/title/tt0059825/
The Skulls,1 hour 46 minutes,5.6,32K,"['Action', 'Crime', 'Drama']","A senior at an ivy league college, who depends on scholarships and working on the side, gets accepted into the secret society The Skulls. He hopes it betters chances at Harvard but The Skulls is not what he thought and comes at a price.","['cia central intelligence agency', 'coxswain', 'reference to bob woodward', 'atm', 'reference to pizza hut', 'murder disguised as suicide', 'no opening credits', 'college', 'ivy league', 'suicide']",Rob Cohen,"['Joshua Jackson', 'Paul Walker', 'Hill Harper', 'Rob Cohen', 'John Pogue']",John Pogue,-2000,/title/tt0192614/
She,not-released,4.7,1.7K,"['Action', 'Adventure', 'Fantasy']","In a post-apocalyptic world, She aids two brothers' quest to rescue their kidnapped sister. Along the way, they battle weird creatures before standing against the odds to defeat the evil Norks.","['warrior woman', 'violence', 'torture victim', 'knife held to throat', 'whipping', 'rack torture', 'female warrior', 'arsonist', 'blood', 'bound in chains']",Avi Nesher,"['H. Rider Haggard', 'Sandahl Bergman', 'David Goss', 'Quin Kessler', 'Avi Nesher']",Avi Nesher,-1984,/title/tt0090009/
The Wild Geese,"$10,000,000 (estimated)",6.7,13K,"['Action', 'Adventure', 'Drama']",A British banker hires a group of British mercenaries to rescue a deposed African President from the hands of a corrupt African dictator.,"['paratroop', 'insurgent', 'president', 'political', 'reference to william tell', 'mercenary', 'military', 'south african', ""coup d'etat"", 'father son relationship']",Andrew V. McLaglen,"['Daniel Carney', 'Richard Burton', 'Roger Moore', 'Richard Harris', 'Andrew V. McLaglen']",Reginald Rose,-1978,/title/tt0078492/
Chaos,1 hour 46 minutes,6.4,55K,"['Action', 'Crime', 'Drama']","Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber.","['chaos theory', 'power outage', 'investigation', 'exploding house', 'hanging upside down', 'pump action shotgun', 'swat team', 'interrogation', 'female nudity', 'united states of america']",Tony Giglio,"['Jason Statham', 'Ryan Phillippe', 'Wesley Snipes', 'Tony Giglio', 'Tony Giglio']",Tony Giglio,(II) (2005),/title/tt0402910/
The Fan,"$55,000,000 (estimated)",5.9,48K,"['Action', 'Drama', 'Sport']",An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,"['obsession', 'insanity', 'psychopath', 'baseball', 'salesman', 'fan', 'baseball player', 'knife', 'hostage', 'anger']",Tony Scott,"['Phoef Sutton', 'Robert De Niro', 'Wesley Snipes', 'Ellen Barkin', 'Tony Scott']",Peter Abrahams,-1996,/title/tt0116277/
Capricorn One,"$5,000,000 (estimated)",6.8,23K,"['Action', 'Adventure', 'Drama']","When the first manned flight to Mars is deemed unsafe and scrubbed on the launch pad, anxious authorities must scramble to save face and retain their funding - and so an unthinkable plot to fake the mission is hatched.","['astronaut', 'conspiracy', 'paranoia', 'on the run', 'survival', 'mars landing', 'faked death', 'nasa', 'hoax', 'escape']",Peter Hyams,"['Elliott Gould', 'James Brolin', 'Brenda Vaccaro', 'Peter Hyams', 'Peter Hyams']",Peter Hyams,-1977,/title/tt0077294/
Blood Ties,2 hours 7 minutes,6.4,20K,"['Action', 'Crime', 'Drama']","Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.","['family relationships', 'brother brother relationship', 'murder', '1970s', 'love', 'money', 'policeman', 'police', 'new york city', 'remake of french film']",Guillaume Canet,"['James Gray', 'Jacques Maillot', 'Clive Owen', 'Marion Cotillard', 'Billy Crudup']",Guillaume Canet,(I) (2013),/title/tt1747958/
Harry Brown,"$7,300,000 (estimated)",7.2,87K,"['Action', 'Crime', 'Drama']",An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,"['self defense', 'vigilantism', 'fellatio', 'vigilante', 'hooded sweatshirt', 'cell phone video', 'punched in the stomach', 'character name as title', 'marijuana', 'amorality']",Daniel Barber,"['Michael Caine', 'Emily Mortimer', 'David Bradley', 'Daniel Barber', 'Gary Young']",Gary Young,-2009,/title/tt1289406/
One Piece: Stampede,1 hour 41 minutes,7.5,5.8K,"['Animation', 'Action', 'Adventure']",Pirates from around the world gather at the Pirates Expo to join the hunt for Gol D. Roger's lost treasure.,['lost'],Takashi Otsuka,"['Takashi Otsuka', 'Atsuhiro Tomioka', 'Felecia Angelle', 'Greg Ayres', 'Tia Lynn Ballard']",Eiichiro Oda,-2019,/title/tt9430698/
Pathaan,not-released,no-rating,0,"['Action', 'Crime', 'Drama']",,[],Siddharth Anand,"['Shah Rukh Khan', 'Deepika Padukone', 'John Abraham', 'Siddharth Anand', 'Siddharth Anand']",Siddharth Anand,-2023,/title/tt12844910/
Term Life,1 hour 33 minutes,5.5,8K,"['Action', 'Crime', 'Drama']",A guy wanted around town by various hitmen hopes to stay alive long enough for his life insurance policy to kick in and pay out for his estranged daughter.,"['image comics', 'based on comic', 'based on comic book', '2010s', 'atlanta georgia', 'corrupt police', 'dirty cop', 'police detective', 'police captain', 'shot to death']",Peter Billingsley,"['Nick Thornborrow', 'Vince Vaughn', 'Hailee Steinfeld', 'Bill Paxton', 'Peter Billingsley']",Andy Lieberman,-2016,/title/tt2978102/
Paid in Full,1 hour 37 minutes,7,12K,"['Action', 'Crime', 'Drama']","A young man from Harlem, forced to cope with the 1980s drug scene, builds an illegal empire, only to have a crisis of conscience.","['hood', 'ghetto', 'restaurant', 'n word', 'fast food restaurant', 'ethnic slur', 'f word', 'profanity', 'machismo', 'nightclub']",Charles Stone III,"['Austin Phillips', 'Matthew Cirulnick', 'Mekhi Phifer', 'Wood Harris', 'Chi McBride']",Azie Faison Jr.,-2002,/title/tt0259484/
T-34,2 hours 19 minutes,6.7,12K,"['Action', 'War']","SS Panzer Division uses T-34 manned by Soviet POWs as a target in their training field, but the prisoners plot a daring maneuver.","['1940s', 'competition', 'sex scene', 'year 1944', 'prison escape', 'skinny dipping', 'woman faints', 'acronym as title', 'moron', 'idiot']",Aleksey Sidorov,"['Alexander Petrov', 'Irina Starshenbaum', 'Viktor Dobronravov', 'Aleksey Sidorov', 'Aleksey Sidorov']",Aleksey Sidorov,-2018,/title/tt8820590/
American Night,not-released,4.6,3.7K,"['Action', 'Crime', 'Drama']","A courier carrying Andy Warhol's famous ""Pink Marilyn"" arrives in New York City. Art and life collide - as John Kaplan tries to juggle the mob and his talent as an art forger with his love for Sarah Flores - and chaos ensues.","['fight', 'funeral', 'courier', 'car chase', 'gangster', 'nonlinear timeline', 'neon', 'art', 'anti hero', 'pop art']",Alessio Della Valle,"['Jonathan Rhys Meyers', 'Emile Hirsch', 'Paz Vega', 'Alessio Della Valle', 'Alessio Della Valle']",Alessio Della Valle,-2021,/title/tt5344054/
Bajirao Mastani,2 hours 38 minutes,7.2,35K,"['Action', 'Drama', 'History']","An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand.","['feather', 'bow and arrow', 'mirror', 'tiger', 'pregnant', 'pregnant woman', 'childbirth', 'giving birth', 'newborn baby', 'newborn']",Sanjay Leela Bhansali,"['Sanjay Leela Bhansali', 'Prakash Kapadia', 'Ranveer Singh', 'Deepika Padukone', 'Priyanka Chopra Jonas']",Nagnath S. Inamdar,-2015,/title/tt3735246/
Deathgasm,not-released,6.3,18K,"['Action', 'Comedy', 'Horror']",Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,"['short dress', 'female frontal nudity', 'dream girl', 'thigh high socks', 'vomiting blood', 'breasts', 'record shop', 'record store', 'bare midriff', 'axe']",Jason Howden,"['Milo Cawthorne', 'James Joshua Blake', 'Kimberley Crossman', 'Jason Howden', 'Jason Howden']",Jason Howden,-2015,/title/tt3705412/
The Four Feathers,2 hours 12 minutes,6.5,34K,"['Action', 'Adventure', 'Drama']",A British officer resigns his post just before battle and subsequently receives four white feathers from his friends and fiancee as symbols of what they believe to be his cowardice.,"['timeframe 1880s', 'timeframe 19th century', 'sudan', 'imperialism', 'male nudity', 'nudity', 'epic', 'whipping', 'sex', 'fiance fiancee relationship']",Shekhar Kapur,"['Michael Schiffer', 'Hossein Amini', 'Heath Ledger', 'Wes Bentley', 'Kate Hudson']",A.E.W. Mason,-2002,/title/tt0240510/
House of the Dead,"$12,000,000 (estimated)",2.1,37K,"['Action', 'Adventure', 'Horror']","A group of college students travels to a mysterious island to attend a rave, which is soon taken over by bloodthirsty zombies.","['zombie attack', 'zombie', 'voyeurism', 'z movie', 'trash movie', 'exploitation film', 'island', 'party', 'college student', 'teenage girl']",Uwe Boll,"['Dan Bates', 'Dave Parker', 'Jonathan Cherry', 'Tyron Leitso', 'Clint Howard']",Mark A. Altman,-2003,/title/tt0317676/
