movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path
Anthony Adverse,2 hours 21 minutes,6.3,1.8K,"['Adventure', 'Drama', 'Romance']","In 18th-century Italy, an orphan's debt to the man who raised him threatens to separate him forever from the woman he loves.","['catholic orphanage', 'illegitimate son', 'slave trade', 'foundling', 'opera singer', 'manipulative female', 'homosexual subtext', 'search for identity', 'femme fatale', 'character name as title']",Mervyn LeRoy,"['Hervey Allen', 'Sheridan Gibney', 'Milton Krims', 'Fredric March', 'Olivia de Havilland']",Michael Curtiz,-1936,/title/tt0027300/
Irati,not-released,no-rating,0,['Adventure'],"Follows Irati, a young girl who will guide a group of christian and muslim warriors through a journey in an ancient mythological world where everything that has a name exists, in an attempt to recover a lost treasure.",[],Paul Urkijo Alijo,"['Itziar Ituño', 'Eneko Sagardoy', 'Ramón Agirre', 'Paul Urkijo Alijo', 'Paul Urkijo Alijo']",Paul Urkijo Alijo,-2022,/title/tt15734582/
CarGo,1 hour 36 minutes,3.4,548,"['Animation', 'Adventure', 'Family']",A young car learns the importance of family when he embarks on a mission to rescue his father who's been sent to Clunker Island to be re-purposed as junk metal.,"['male protagonist', 'journey', 'race', 'talking car']",James Cullen Bressack,"['James Cullen Bressack', 'Melissa Joan Hart', 'Haley Joel Osment', 'Jason Mewes', 'James Cullen Bressack']",Gordon Bressack,-2017,/title/tt6680792/
Old Shatterhand,1 hour 29 minutes,6.1,1.6K,"['Western', 'Adventure']","Renegades trying to get the army to abandon their fort get the Indians addicted to whiskey, then convince them to attack and drive out the soldiers.","['murder of a child', 'frame up', 'framed for murder', 'character name as title', 'italo western', 'apache', 'shatterhand', 'fort', 'general', 'captain']",Hugo Fregonese,"['Ladislas Fodor', 'Robert A. Stemmle', 'Lex Barker', 'Pierre Brice', 'Daliah Lavi']",Karl May,-1964,/title/tt0057380/
Hvíti víkingurinn,2 hours 11 minutes,6.1,440,"['Adventure', 'Drama']","Norway in the 10th century. Askur, son of the powerful Thorgeir marries Embla, daughter of one of the few remaining landowners in Norway, in a pagan ceremony. King Olav, a ruthless Christian, wants to remove all traces of non-Christian beliefs and captures the two of them during ... Read all","['female nudity', 'bare chested male bondage', 'attempted suicide', 'baptism', 'faking death', 'marriage', 'prisoner', 'female full frontal nudity', 'sex scene', 'bare breasts']",Hrafn Gunnlaugsson,"['Jonathan Rumbold', 'Gotti Sigurdarson', 'Maria Bonnevie', 'Egill Ólafsson', 'Hrafn Gunnlaugsson']",Hrafn Gunnlaugsson,-1991,/title/tt0102081/
Castlevania,not-released,no-rating,0,"['Adventure', 'Fantasy', 'Horror']",none,"['dracula', 'vampire', 'castlevania', 'based on cult favorite', 'one word title', 'vampirism', 'vampire slayer', 'vampire hunter', 'based on video game']",See company contact information,"['See producer', 'See preliminary cast']",See writer,,/title/tt0488982/
L'armata Brancaleone,not-released,7.8,4.8K,"['Adventure', 'Comedy', 'History']","A group of misfits, headed by an incompetent knight named Brancaleone, set out to reach the small town of Aurocastro so that their leader can take possession of the fief.","['italian history', '11th century', 'timeframe 11th century', 'knight', 'italy', 'actual animal killed', 'animal cruelty', 'pirate', ""commedia all'italiana"", 'cult film']",Mario Monicelli,"['Furio Scarpelli', 'Mario Monicelli', 'Vittorio Gassman', 'Catherine Spaak', 'Folco Lulli']",Agenore Incrocci,-1966,/title/tt0060125/
The Garden of Allah,1 hour 19 minutes,5.8,1.6K,"['Adventure', 'Drama', 'Romance']",The star-crossed desert romance of a cloistered woman and a renegade monk.,"['reference to allah', 'camp', 'desert', 'monk', 'monastery', 'secret', 'oasis', 'mother superior', 'sahara desert', 'guilt']",Richard Boleslawski,"['W.P. Lipscomb', 'Lynn Riggs', 'Marlene Dietrich', 'Charles Boyer', 'Tilly Losch']",Robert Hichens,-1936,/title/tt0027657/
Tennessee,1 hour 39 minutes,5.6,844,"['Adventure', 'Comedy', 'Drama']","The story of three people who strive to realize their dreams. Brothers Carter and Ellis set out on a road trip to their childhood home in a desperate search for their estranged father, who may hold the key to their future.","['road trip adventure', 'road trip', 'abusive husband', 'singing', 'state in title', 'one word title', 'location in title', 'terminal illness', 'brother brother relationship', 'tennessee']",Aaron Woodley,"['Adam Rothenberg', 'Ethan Peck', 'Mariah Carey', 'Aaron Woodley', 'Russell Schaumburg']",Russell Schaumburg,-2008,/title/tt0770814/
The Loves of Carmen,1 hour 39 minutes,6.1,1.2K,"['Adventure', 'Drama', 'Music']","A beautiful but amoral gypsy girl entices a young dragoon to betray his honor and get cashiered from the service, and for her sake he soon turns to a life of crime.","['death of protagonist', 'timeframe 19th century', 'gypsy', 'dragoon', 'bandit', 'redheaded woman', 'black cat', 'stagecoach', 'stabbed to death', 'murder']",Charles Vidor,"['Prosper Mérimée', 'Rita Hayworth', 'Glenn Ford', 'Ron Randell', 'Charles Vidor']",Helen Deutsch,-1948,/title/tt0040552/
Emerald Run,not-released,3.2,114,['Adventure'],A Desperate man gets involved in a risky plan to smuggle emeralds across the Mexican border in order to save his daughter's life. When the deal goes awry and he is left for dead.,['plan'],Eric Etebari,"['Marialisa Caruso', 'Yancy Butler', 'Michael Paré', 'John Schneider', 'Eric Etebari']",Anthony Caruso,-2020,/title/tt5935694/
Utu,not-released,6.9,1.2K,"['Adventure', 'Drama', 'History']","In 1870, a Maori warrior working with the British finds his village massacred, and vows revenge.","['aboriginal western', 'timeframe 1860s', 'timeframe 1870s', 'revenge', 'homestead', 'betrayal', 'treaty', 'settler', 'attack', 'warrior']",Geoff Murphy,"['Keith Aberdein', 'Anzac Wallace', 'Bruno Lawrence', 'Tim Elliott', 'Geoff Murphy']",Geoff Murphy,-1983,/title/tt0086497/
Due gocce d'acqua salata,not-released,3.9,129,"['Adventure', 'Drama', 'Romance']","After an airplane crash, two young passengers, a male and a female are left stranded on a tropical desert island.","['sexploitation film', 'sexual liberation', 'large breasts', 'sexploitation', 'trash movie', 'z movie', 'euro trash', 'female nudity', 'topless female nudity', 'ocean']",Luigi Russo,"['Enzo Doria', 'Dardano Sacchetti', 'Sabrina Siani', 'Fabio Meyer', 'Mario Pedone']",Enzo Doria,-1982,/title/tt0169818/
Moss,not-released,5.5,124,"['Adventure', 'Drama', 'Romance']","In this Southern Gothic coming-of-age tale, an isolated and troubled young man, Moss, meets a mysterious and beautiful hiker on the banks of the river near his home on his eighteenth birthday. She guides him on a journey of self-discovery and helps him overcome the tragic death o... Read all","['older woman', 'lake', 'father son relationship', 'rural america', 'birthday', 'coming of age', 'friendship between boys', 'friendship', 'best friend', 'teenage boy']",Daniel Peddle,"['Mitchell Slaggert', 'Christine Marzano', 'Dorian Cobb', 'Daniel Peddle', 'Daniel Peddle']",Daniel Peddle,(I) (2017),/title/tt5564932/
Snow Beast,not-released,3.5,1.2K,"['Adventure', 'Drama', 'Horror']","People disappear every year out in the Canadian wilderness - however, this year is different. This year something is increasing the body count. Jim ('John Schneider') and his research team trek into the Canadian wilderness to study the Canadian Lynx every year. However, this year... Read all","['stun gun', 'psychotronic film', 'folktale', 'snow adventure', 'ranger', 'daughter', 'pick up', 'killed', 'gun', 'avalanche']",Brian Brough,"['John Schneider', 'Danielle C. Ryan', 'Paul D. Hunt', 'Brian Brough', 'Brittany Wiscombe']",Brittany Wiscombe,-2011,/title/tt1623765/
The Cascadia Treasure,not-released,4.2,87,"['Adventure', 'Comedy', 'Family']","Believing it's the key to keeping her family together, a teenage farm girl embarks on a quest to find a long-lost treasure -- not realizing her closest ally on the project is in league with her chief nemesis.",['girl'],James Temple,"['Mark J.W. Elston', 'Richard Erhardt', 'Ron Ford', 'James Temple', 'James Temple']",James Temple,-2020,/title/tt5437198/
Golmaal 5,not-released,no-rating,0,"['Adventure', 'Comedy', 'Mystery']","A group of childhood friends, gets caught in a puzzled up situation together, as they have a knack for it.",['childhood'],Rohit Shetty,"['Arshad Warsi', 'Kunal Khemu', 'Rohit Shetty', 'Ajay Devgn', 'Arshad Warsi']",Ajay Devgn,-2023,/title/tt9598520/
Just for Kicks,not-released,2.9,1.4K,"['Adventure', 'Comedy', 'Family']","Twins have their Mom as a bad Soccer coach. They get a mystery man from the neighborhood, who was soccer star, to be their coach instead.","['soccer sport', 'soccer', 'actor shares first name with character']",Sydney J. Bartholomew Jr.,"['Lori Sebourn', 'Suzi Landolphi', 'Cole Sprouse', 'Dylan Sprouse', 'Tom Arnold']",Sydney J. Bartholomew Jr.,-2003,/title/tt0308443/
The Lost Tribe,"$1,000,000 (estimated)",3.8,1.7K,"['Adventure', 'Horror', 'Thriller']","After a devastating boat crash, a group of friends are stranded on an uncharted island where they encounter an ancient tribe of humanoid creatures.","['falling downhill', 'psychotronic film', 'humanoid creature', 'creature feature', 'creature', 'glow stick', 'island', 'jungle', 'castaway', 'sex']",Roel Reiné,"['Emily Baldoni', 'Nick Mennell', 'Marc Bacher', 'Roel Reiné', 'Mark E. Davidson']",Mark E. Davidson,-2010,/title/tt0811124/
Korkusuz Kaptan Swing,not-released,5.2,83,"['Adventure', 'Comedy', 'Western']","Captain Swing is a French nobleman who is shipwrecked in America and raised by Indians. Later after his adopted father's hanging, he leads a group of patriots called 'Ontario's Wolves' against the hated British Red Coats.","['ostern', 'eastern', 'western spoof', 'spaghetti western', 'spaghetti western spoof', 'dog', 'dungeon', 'fight', 'sidekick', 'skinny dipping']",Tunç Basaran,"['Vural Pakel', 'Pietro Sartoris', 'Salih Güney', 'Gülgün Erdem', 'Süleyman Turan']",Dario Guzzon,-1971,/title/tt0148385/
Sword of Sherwood Forest,not-released,5.7,1.3K,"['Adventure', 'Drama', 'History']","While King Richard is away at the Crusades, some Nottingham nobles and their Sheriff plot to confiscate estates of fallen Crusaders but Robin Hood and Maid Marian foil their plan.","['psychotronic film', 'robin hood character', 'maid marian character', 'sheriff of nottingham character', 'shot in the chest', 'friar tuck character', 'little john character', 'shot to death', 'archbishop', 'archbishop of canterbury']",Terence Fisher,"['Richard Greene', 'Peter Cushing', 'Niall MacGinnis', 'Terence Fisher', 'Alan Hackney']",Alan Hackney,-1960,/title/tt0054358/
Don Quixote,not-released,5.2,437,"['Adventure', 'Drama', 'Family']","With his noble squire by his side, a retired country gentleman sets out on an adventure to right the wrongs of the world.","['country', 'cervantes', 'knight', 'squire', 'character name in title']",David Beier,"['Mahin Ibrahim', 'Melanie Ansley', 'Amy Reedy Asbjørnsen', 'Miguel de Cervantes y Saavedra', 'Carmen Argenziano']",Dave Dorsey,-2015,/title/tt3954876/
The Trail of the Lonesome Pine,not-released,6.8,1.2K,"['Adventure', 'Drama', 'Romance']",A railroad man from the city befriends a mountain girl in a Kentucky family feud.,"['railroad construction', 'romantic rivalry', 'bare chested male', 'feud']",Henry Hathaway,"['John Fox Jr.', 'Harvey F. Thew', 'Sylvia Sidney', 'Fred MacMurray', 'Henry Fonda']",Grover Jones,-1936,/title/tt0028401/
Innocents in Paris,not-released,5.8,462,"['Adventure', 'Comedy', 'Drama']",A weekend trip to Paris affects the lives of a group of British tourists.,"['airplane', 'london england', 'england', 'scotsman', 'kilt', 'painter as artist', 'female painter', 'negotiator', 'city', 'weekend']",Gordon Parry,"['Alastair Sim', 'Ronald Shiner', 'Claire Bloom', 'Gordon Parry', 'Anatole de Grunwald']",Anatole de Grunwald,-1953,/title/tt0044749/
Shandra: The Jungle Girl,not-released,3.1,295,['Adventure'],A group of scientists enter the Brazilian jungle in search of a rare creature. A beautiful woman with the ability to remain forever youthful and who kills her prey via sexual pleasure.,"['sexploitation', 'lesbianism', 'lesbian sex', 'erotica', 'female nudity', 'jungle']",Cybil Richards,"['Lisa Throw', 'Mia Zottoli', 'Drake Tatum', 'Cybil Richards', 'Earl Kenton']",Earl Kenton,-1999,/title/tt0218604/
Rice Girl,not-released,5.6,114,"['Adventure', 'Comedy', 'Family']","Windy Yee is a dimwitted actress desperately tries to land a big role in Director Martini's new movie, Hooker X.","['goofball', 'faith', 'wrestler', 'hollywood', 'madam', 'police officer', 'angel', 'hooker', 'pimp', 'junkie']",Michael Fischa,"['Pat Morita', 'Martin Kove', 'Ian Lithgow', 'Michael Fischa', 'Cat Ling']",Cat Ling,-2014,/title/tt0329539/
Roberto Carlos a 300 Quilômetros por Hora,not-released,5.6,146,['Adventure'],A mechanic who wants to become a race car pilot has his great opportunity when he has to take the place of another pilot who had suffered an accident.,['character name in title'],Roberto Farias,"['Bráulio Pedroso', 'Roberto Carlos', 'Erasmo Carlos', 'Raul Cortez', 'Roberto Farias']",Roberto Farias,-1971,/title/tt0254060/
Snakes,not-released,5.7,83,"['Adventure', 'Fantasy', 'Horror']",A biology teacher ltrying to save his ill daughter with a natural cure goes into the jungle with experts and finds a horror that's larger than life,[],Zhenzhao Lin,"['Naomen Eerdeni', 'Huang Kai-Lun', 'Xi Meili', 'Zhenzhao Lin', 'Zhenzhao Lin']",Zhenzhao Lin,-2018,/title/tt9477132/
5 cm,not-released,7.1,2.1K,"['Adventure', 'Drama', 'Romance']","Five best friends try to find out what true friendship is by climbing Mount Semeru, the highest peak in Java.","['friendship', 'friend', 'love', 'mountain', 'climb', 'view', 'journey', 'dream', 'boy', 'girl']",Rizal Mantovani,"['Herjunot Ali', 'Raline Shah', 'Fedi Nuril', 'Rizal Mantovani', 'Donny Dhirgantoro']",Donny Dhirgantoro,-2012,/title/tt2713324/
The Lost Treasure,not-released,1.6,204,"['Adventure', 'Comedy', 'Family']","Eddie Fox, a hustling treasure hunter, finds himself forced to embark on a journey into the jungle to prevent a power hungry egomaniac from finding an ancient weapon that could destroy the island.","['jungle', 'hawaii', 'lost treasure', 'fantastic', 'oahu', 'island', 'indie', 'children', 'treasure hunt']",Stella Tinucci,"['Stella Tinucci', 'Terry Bookhart', 'Stella Tinucci', 'Josh Margulies', 'Stella Tinucci']",Josh Margulies,-2022,/title/tt8986874/
Raggare!,not-released,5.5,188,"['Adventure', 'Drama']","Young Greasers gather in at a café outside Stockholm. Roffe is the toughest greaser and kidnaps his girlfriend Bibban, when he discovers that she is out riding with other guys. Bibban falls in love with the sensitive Lasse.","['eastern europe', 'car accident', 'coming of age', 'teenager', 'automobile']",Olle Hellbom,"['Christina Schollin', 'Bill Magnusson', 'Hans Wahlgren', 'Olle Hellbom', 'Olle Hellbom']",Olle Hellbom,-1959,/title/tt0053208/
Revolt of the Zombies,1 hour 5 minutes,3.4,1.7K,"['Adventure', 'Horror']",An international expedition is sent into Cambodia to destroy an ancient formula that turns men into zombies.,"['zombie', 'father disagrees with daughter', 'priest', 'traditional dance', 'laughter', 'flashlight', 'translation', 'male male relationship', 'rear projection', 'asian man white man relationship']",Victor Halperin,"['Howard Higgin', 'Rollo Lloyd', 'Dorothy Stone', 'Dean Jagger', ""Roy D'Arcy""]",Victor Halperin,-1936,/title/tt0028174/
Electroma,1 hour 14 minutes,6.7,4.3K,"['Adventure', 'Drama', 'Sci-Fi']",The journey of two robots on their quest to become human.,"['existentialism', 'cyberpunk', 'robot', 'highway', 'desert', 'ferrari', 'explosion', 'high tech', 'no dialogue', 'surrealism']",Thomas Bangalter,"['Thomas Bangalter', 'Guy-Manuel De Homem-Christo', 'Cédric Hervet', 'Peter Hurteau', 'Michael Reich']",Guy-Manuel De Homem-Christo,-2006,/title/tt0800022/
The Americano,1 hour 25 minutes,5.6,558,"['Adventure', 'Western']",An American working on a ranch in the Amazon comes up against a gang of Brazilian bandits.,"['brazil', 'beer', 'american', 'range', 'bull', 'bandit', 'greed', 'dishonesty', 'ambition', 'python']",William Castle,"['Guy Trosper', 'Glenn Ford', 'Frank Lovejoy', 'Cesar Romero', 'William Castle']",Leslie T. White,-1955,/title/tt0047820/
Untitled Third Tintin Film,not-released,no-rating,0,"['Animation', 'Adventure', 'Comedy']",Plot unknown. The third installment of a planned Tintin trilogy.,"['based on comic book', 'based on comic', 'based on franco belgian comic book', 'third part', 'motion capture', 'sequel', 'based on graphic novel']",Hergé,"['Hergé', 'Andy Serkis', 'Hergé', 'United States', 'English']",Andy Serkis,,/title/tt1204343/
Za niebieskimi drzwiami,1 hour 39 minutes,5.9,1.5K,"['Adventure', 'Family', 'Fantasy']","After a serious car accident, Lukasz discovers that the blue door in his new room leads to alternate reality.","['fairy tale', 'monster hunter', 'teamwork', 'friendship', 'woods', 'mother son relationship', 'grandmother grandson relationship', 'aunt nephew relationship', 'forest']",Mariusz Palej,"['Katarzyna Stachowicz Gacek', 'Adam Wojtyszko', 'Dominik Kowalczyk', 'Ewa Blaszczyk', 'Magdalena Niec']",Magdalena Niec,-2016,/title/tt6233882/
The Christmas Dragon,not-released,4.6,655,"['Adventure', 'Drama', 'Fantasy']",A group of orphans goes on a journey to restore the lost magic and save Christmas.,"['bound and gagged', 'cleave gag', 'child kidnapping', 'kidnapping a child', 'kidnapping', 'hostage', 'child gagged', 'christmas', 'teenager', 'sword and sorcery']",John Lyde,"['Shylah Addante', 'David Addante', 'Bailee Michelle Johnson', 'Paris Warner', 'David DeVilliers']",John Lyde,-2014,/title/tt3918686/
Comet in Moominland,not-released,7.6,2.1K,"['Animation', 'Adventure', 'Family']","Moomin, Sniff and My set out to stop a comet approaching the Moomin valley. Along the way they meet Snusmumriken, the beautiful Snorkfröken, Snorken and a Hemul, who join them in their quest.","['moomin', 'anime', 'anime adaptation', '1992', 'carnivorous plant', 'comet', 'prequel', '1990s', 'octopus', 'shipwreck']",Hiroshi Saitô,"['Tove Jansson', 'Dennis Livson', 'Rabbe Smedlund', 'Jyrki Kovaleff', 'Elina Salo']",Lars Jansson,-1992,/title/tt0240425/
Dunderklumpen!,1 hour 37 minutes,6.9,1.7K,"['Animation', 'Adventure', 'Family']","On an evening in northern Sweden, during one night when the sun only partially sets, the animated character Dunderklumpen comes from the woods to seek some friends to keep him company. In one man's house, he finds toys belonging to a girl named Camilla and a boy named Jens, and b... Read all","['eastern europe', 'part animated', 'rural setting']",Per Åhlin,"['Beppe Wolgers', 'Jens Wolgers', 'Halvar Björk', 'Per Åhlin', 'Beppe Wolgers']",Beppe Wolgers,-1974,/title/tt0071448/
Norm of the North: Keys to the Kingdom,1 hour 31 minutes,2.9,839,"['Animation', 'Adventure', 'Comedy']","When Norm returns to New York, he is falsely accused of a crime and must work with his pals to get the case dismissed while also protecting his kingdom in a winner-take-all hockey tournament.","['new york city', 'sequel', 'animal', 'bear', 'polar bear', 'talking animal', 'norm of the north character', 'bear hug', 'anthropomorphic polar bear', 'anthropomorphic caribou']",Tim Maltby,"['Derek Chan', 'Andrew Toth', 'Cole Howard', 'Maya Kay', 'Tim Maltby']",Richard Finn,-2018,/title/tt7913394/
Jupiter's Darling,1 hour 35 minutes,5.7,641,"['Adventure', 'Comedy', 'Fantasy']","Fabius loves his beautiful but vulnerable city, Rome, and he also loves his beautiful but invulnerable fiancée, Amytis. Fascinated by the tales she has heard about Hannibal, who is about to attack Rome, Amytis is driven by curiosity to the edge of his camp. Captured, she makes a ... Read all","['local historian', 'bare chested male', 'hairy chest', 'camp', 'bound and gagged', 'hannibal', 'elephant', 'temptress', 'slave', 'invasion']",George Sidney,"['Robert E. Sherwood', 'Esther Williams', 'Howard Keel', 'Marge Champion', 'George Sidney']",Dorothy Kingsley,-1955,/title/tt0048239/
Buffalo Rider,not-released,3.8,440,"['Adventure', 'Drama', 'Western']","This film, follows the adventures of a guy ON A buffalo.","['buffalo', 'street shootout', 'pistol', 'independent film']",John Fabian,"['George Lauris', 'Mollie Gregory', 'Bill McCallum', 'Jim Cisler', 'C. Lindsay Workman']",Dick Robinson,-1976,/title/tt0198346/
Tobor the Great,not-released,5.2,849,"['Adventure', 'Family', 'Sci-Fi']","A young boy-genius befriends his grandfather's robot, designed as a test pilot for space travel and coveted by foreign spies.","['1950s', 'psychotronic film', 'child in jeopardy', 'boy', 'robot', 'rocket', 'space travel', 'test pilot', 'shirt', 'outer space']",Lee Sholem,"['Carl Dudley', 'Charles Drake', 'Karin Booth', 'Billy Chapin', 'Lee Sholem']",Philip MacDonald,-1954,/title/tt0047590/
She Gods of Shark Reef,1 hour 3 minutes,2.9,1K,['Adventure'],"Two brothers, one wanted for murder, are shipwrecked on an island inhabited by nubile young women who have amassed a valuable cache of pearls.","['psychotronic film', 'underwater scene', 'shark', 'pearls', 'murder', 'sacrifice', 'beefcake', 'bare chested male', 'shipwreck', 'cheesecake']",Roger Corman,"['Victor Stoloff', 'Bill Cord', 'Don Durant', 'Lisa Montell', 'Roger Corman']",Robert Hill,-1958,/title/tt0052188/
The Incantation,not-released,3.1,469,"['Adventure', 'Fantasy', 'Horror']","A young American girl has a chance of a lifetime to visit her ancestors castle in the south of France, only to find that her family is hiding deep, dark secrets about their nefarious past, far away from prying eyes.","['france', 'french', 'castle', 'witchcraft', 'occult', 'devil', 'incantation', 'black mass', 'satanic', 'demon']",Jude S. Walko,"['Dean Cain', 'Sam Valentine', 'Jude S. Walko', 'Jude S. Walko', 'Jude S. Walko']",Jude S. Walko,-2018,/title/tt5361596/
Gold of the Seven Saints,not-released,6.3,592,"['Adventure', 'Western']","In Seven Saints, Utah, McCracken's outlaw gang is vying for fur trappers Jim Rainbolt and Shaun Garrett's gold nugget fortune that also catches the eye of Mexican bandit Gondora and his caballeros.","['cowboy horse relationship', 'cowboy cowboy relationship', 'gold', 'opening action scene', 'male taking bath in barrel', 'hairy chest', 'waterhole', 'heat', 'bare chested male', 'bare chested male bondage']",Gordon Douglas,"['Leonard Freeman', 'Steve Frazee', 'Clint Walker', 'Roger Moore', 'Letícia Román']",Leigh Brackett,-1961,/title/tt0054934/
Rudolph the Red-Nosed Reindeer: The Movie,1 hour 23 minutes,5.8,2.8K,"['Animation', 'Adventure', 'Family']",It's up to Santa's most famous reindeer to save the day when an evil queen conjures up a storm on Christmas.,"['villain', 'villainess', 'catacomb', 'catacombs', 'santa claus character', 'rudolph the red nosed reindeer character', 'seven word title', 'male protagonist', 'mockery', 'reindeer']",William R. Kowalchuk Jr.,"['Johnny Marks', 'Michael Aschner', 'John Goodman', 'Bob Newhart', 'Debbie Reynolds']",Robert May,-1998,/title/tt0137201/
A Birder's Guide to Everything,1 hour 26 minutes,6.2,2.3K,"['Adventure', 'Comedy', 'Drama']","David Portnoy, a fifteen-year-old birding fanatic, thinks that he's made the discovery of a lifetime. So, on the eve of his father's remarriage, he escapes on an epic road trip with his best friends to solidify their place in birding history.","['birding', 'friendship', 'friendship between boys', 'teenage boy', 'teenage girl', 'coming of age', 'bird', 'birdwatching']",Rob Meyer,"['Luke Matheny', 'Kodi Smit-McPhee', 'James Le Gros', 'Daniela Lavender', 'Rob Meyer']",Rob Meyer,-2013,/title/tt1582465/
Zeppos - Het Mercatorspoor,not-released,8.7,61,"['Adventure', 'Family']","When the digital native Benjamin turns 18, he inherits a box of ancient artefacts from his missing father. He gives an antique book to Slien, the girl he has his eye on, and unintentionally sets a chain reaction in motion. An old man called Zeppos is also very interested in the b... Read all",[],Douglas Boswell,"['Carry Goossens', 'Nathan Naenen', 'Britt Scholte', 'Douglas Boswell', 'Wouter Van Haver']",Wouter Van Haver,-2022,/title/tt14305738/
Barbary Coast,1 hour 31 minutes,6.8,1.8K,"['Adventure', 'Drama', 'Romance']","Mary Rutledge arrives from the east, finds her fiance dead, and goes to work at the roulette wheel of Louis Charnalis' Bella Donna, a rowdy gambling house in San Francisco in the 1850s.","['sailing in fog', 'foghorn', 'signal light', 'rowboat', 'clipper flying cloud', 'sinking into mud', 'pistol whipped', 'lighting a cigar', 'stage show', 'ringing in the new year']",Howard Hawks,"['Ben Hecht', 'Charles MacArthur', 'Edward Chodorov', 'Miriam Hopkins', 'Edward G. Robinson']",William Wyler,-1935,/title/tt0026097/
The Three Investigators and the Secret of Terror Castle,1 hour 37 minutes,5.6,1.1K,"['Adventure', 'Family', 'Mystery']","When the case he's working on leads straight to Terror Castle, boy detective Jupiter Jones enlists the help of his two friends. Together they investigate the castle's many secrets, but end up finding more than they bargained for.","['covered in syrup', 'steampunk', 'haunted house', 'disguise', 'young detectives', 'based on novel', 'party', 'father son relationship', 'gift']",Florian Baxmeyer,"['Aaron Mendelsohn', 'Robert Arthur', 'Chancellor Miller', 'Nick Price', 'Cameron Monaghan']",Philip LaZebnik,-2009,/title/tt1156519/
Cobra Woman,not-released,5.7,1.1K,"['Adventure', 'Drama', 'Romance']","A beautiful woman is abducted from her peaceful South Seas home and taken to Cobra Island, where her grandmother Queen wants her to displace her evil twin sister and vengeance against her priest and corrupt advisor.","['kidnapper', 'deception', 'damsel in distress', 'pagan paradise', 'paganism', 'psychotronic film', 'dungeon', 'hatred', 'snakebite', 'cult favorite']",Robert Siodmak,"['Richard Brooks', 'Scott Darling', 'Maria Montez', 'Jon Hall', 'Sabu']",Gene Lewis,-1944,/title/tt0036716/
Monuments,not-released,4.3,180,"['Adventure', 'Comedy', 'Drama']","A young widower sidesteps grief, loss, and familial dysfunction when he steals his wife's ashes and sets off on an impulsive odyssey through America's heartland to find something he'd lost long before her death.","['widower', 'road movie', 'indie', 'stolen ashes', 'dodge ram pickup truck', 'jukebox', 'airstream trailer', 'bloody nose', 'offscreen fight', 'ghost']",Jack C. Newell,"['Jack C. Newell', 'Marguerite Moreau', 'David Pasquesi', 'Joel Murray', 'Jack C. Newell']",Rebecca Fons,-2020,/title/tt6133524/
Robby,not-released,5.9,273,"['Adventure', 'Drama', 'Family']","Shipwrecked on a tropical island, a young boy befriends an abandoned native youth, forcing him to reevaluate societal prejudice about race, religion and nudity.","['boy', 'tropical island', 'boy frontal nudity', 'boyhood friend', 'one word title', 'children', 'desert island', 'beach', 'snake bite', 'turtle']",Ralph C. Bluemke,"['John Garces', 'Rita Elliot', 'Warren Raum', 'Ralph C. Bluemke', 'Ralph C. Bluemke']",Ralph C. Bluemke,-1968,/title/tt0063513/
Mistress of the Apes,not-released,3.4,223,['Adventure'],"The wife of a famous anthropologist is rushed to hospital in labor. At the same time, druggies raid the hospital looking for drugs, causing the baby to be stillborn. While recovering from the trauma, she learns that her husband has disappeared in Africa. She launches an expeditio... Read all","['psychotronic film', 'jungle', 'female nudity', 'rape', 'nudity', 'exploitation', 'independent film']",Larry Buchanan,"['Jenny Neumann', 'Barbara Leigh', 'Garth Pillsbury', 'Larry Buchanan', 'Larry Buchanan']",Larry Buchanan,-1979,/title/tt0082758/
Rose-Marie,not-released,6.7,1.3K,"['Musical', 'Romance', 'Adventure']",An incognito opera singer falls for a policeman who has been assigned to track down her fugitive brother.,"['remake', 'forenames as title', 'two word title', 'singer', 'singing', 'damsel in distress', 'held at gunpoint', 'deception', 'fugitive brother', 'reprisal']",W.S. Van Dyke,"['Albert Hackett', 'Alice D.G. Miller', 'Jeanette MacDonald', 'Nelson Eddy', 'Reginald Owen']",Frances Goodrich,-1936,/title/tt0028207/
The Spiral Road,not-released,6.1,542,"['Adventure', 'Drama', 'Romance']","In 1936, a Dutch physician who treats leprosy patients in the jungles of Indonesia has a dangerous run-in with a local witch-doctor who uses black magic to kill his enemies.","['black magic', 'jungle', 'plague', 'dutch doctor', 'dutch east indies', '1930s', 'based on novel', 'based on book', 'pool', 'bare chested male']",Robert Mulligan,"['Neil Paterson', 'Jan de Hartog', 'Rock Hudson', 'Burl Ives', 'Gena Rowlands']",John Lee Mahin,-1962,/title/tt0056516/
The Legend of Wolf Mountain,1 hour 31 minutes,4.2,197,"['Adventure', 'Family', 'Western']",Three children are kidnapped and taken to the forest by escaped convicts. There they escape but are pursued by the convicts. Forest rangers and police set out to rescue them.,"['family relationships', 'kidnapping', 'independent film']",Craig Clyde,"['James Hennessy', 'Bo Hopkins', ""Robert Z'Dar"", ""David 'Shark' Fralick"", 'Craig Clyde']",Craig Clyde,-1992,/title/tt0104701/
