movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
Deadpool 2,"$110,000,000 (estimated)",7.7,559K,"['Action', 'Adventure', 'Comedy']","Foul-mouthed mutant mercenary Wade Wilson (a.k.a. Deadpool) assembles a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg Cable.","['anti hero', 'japanese girl', 'based on comic book', 'marvel comics', 'superhero', 'breaking the fourth wall', 'taxi', 'asian woman', 'sequel', 'colossus character', 'hero', 'mutant', 'mercenary', 'sequel', 'superhero', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger']",David Leitch,"['Paul Wernick', 'Ryan Reynolds', 'Ryan Reynolds', 'Josh Brolin', 'Morena Baccarin']",Rhett Reese,-2018,/title/tt5463162/,73.847,16341.0,False,http://image.tmdb.org/t/p/w500/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,120.0,Prepare for the Second Coming.
Thor,"$150,000,000 (estimated)",7,823K,"['Action', 'Adventure', 'Fantasy']","The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.","['loki character', 'scientist', 'marvel cinematic universe', 'nick fury character', 'clint barton character', 'hawkeye character', 'mjolnir', 'jane foster character', 'heimdall character', 'sif character', 'new mexico', 'banishment', 'superhero', 'based on comic', 'redemption', 'brother against brother', 'norse mythology', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'worlds collide', 'god of thunder', 'fantasy']",Kenneth Branagh,"['Zack Stentz', 'Don Payne', 'Chris Hemsworth', 'Anthony Hopkins', 'Natalie Portman']",Ashley Miller,-2011,/title/tt0800369/,63.858,20049.0,False,http://image.tmdb.org/t/p/w500/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,115.0,Two worlds. One hero.
Skyfall,"$200,000,000 (estimated)",7.8,688K,"['Action', 'Adventure', 'Thriller']","James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.","['007', 'death of major character', 'official bond film', 'official james bond series', 'james bond character', 'childhood home', 'terrorist cell', 'sex in shower', 'intelligence agency', 'miss moneypenny character', 'spy', 'secret agent', 'sociopath', 'mi6', 'killer', 'art gallery', 'british secret service', 'uzi', 'booby trap', 'impersonating a police officer', 'macao', 'komodo dragon']",Sam Mendes,"['Robert Wade', 'John Logan', 'Daniel Craig', 'Javier Bardem', 'Naomie Harris']",Neal Purvis,-2012,/title/tt1074638/,37.823,14478.0,False,http://image.tmdb.org/t/p/w500/d0IVecFQvsGdSbnMAHqiYsNYaJT.jpg,143.0,Think on your sins.
Iron Man,"$140,000,000 (estimated)",7.9,1M,"['Action', 'Adventure', 'Sci-Fi']","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","['billionaire', 'inventor', 'robot suit', 'based on comic', 'marvel cinematic universe', 'genius', 'high tech', 'playboy', 'interracial friendship', 'armor', 'middle east', 'arms dealer', 'malibu', 'superhero', 'based on comic', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'counterterrorism']",Jon Favreau,"['Hawk Ostby', 'Art Marcum', 'Robert Downey Jr.', 'Gwyneth Paltrow', 'Terrence Howard']",Mark Fergus,-2008,/title/tt0371746/,83.512,24905.0,False,http://image.tmdb.org/t/p/w500/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,126.0,Heroes aren't born. They're built.
Oldboy,"$3,000,000 (estimated)",8.4,565K,"['Action', 'Drama', 'Mystery']","After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.","['imprisonment', 'psychological torture', 'revenge', 'brother sister relationship', 'captive', 'neo noir', 'love', 'hypnosis', 'incest', 'brother sister incest', 'imprisonment', 'remake', 'based on manga']",Park Chan-wook,"['Nobuaki Minegishi', 'Park Chan-wook', 'Choi Min-sik', 'Yoo Ji-Tae', 'Kang Hye-jeong']",Garon Tsuchiya,-2013,/title/tt1321511/,21.384,1818.0,False,http://image.tmdb.org/t/p/w500/iX93YdBrZA1EpGbphmjf4ARj1Za.jpg,104.0,Ask not why you were imprisoned. Ask why you were set free.
The Man from Toronto,1 hour 50 minutes,5.8,2.4K,"['Action', 'Comedy', 'Thriller']",The world's deadliest assassin and New York's biggest screw-up are mistaken for each other at an Airbnb rental.,"['mistaken identity', 'buddy comedy', 'assassin', 'airbnb', 'team up', 'city in title', 'agent', 'toronto', 'target', 'fight', 'assassin', 'mistaken identity', 'torture', 'evil dictator']",Patrick Hughes,"['Chris Bremner', 'Jason Blumenthal', 'Kevin Hart', 'Woody Harrelson', 'Kaley Cuoco']",Robbie Fox,-2022,/title/tt11671006/,31.276,218.0,False,http://image.tmdb.org/t/p/w500/uTCfTibqtk4f90cC59bLPMOmsfc.jpg,113.0,Hitman meets dead man.
Black Panther: Wakanda Forever,not-released,no-rating,0,"['Action', 'Adventure', 'Drama']",A sequel that will continue to explore the world of Wakanda and all the characters introduced in the 2018 film.,"['sequel', 'second part', 'superhero', 'marvel comics', 'marvel cinematic universe', 'based on comic', 'shared universe', 'based on comic book', ""t'challa character"", 'black panther character', 'loss of loved one', 'hero', 'royal family', 'sequel', 'superhero', 'based on comic', 'royalty', 'underwater', 'political intrigue\xa0', 'death in family', 'mourning', 'death of brother', 'duringcreditsstinger', 'death of king', 'marvel cinematic universe (mcu)', 'hidden civilization', 'yucatan', 'mayans']",Ryan Coogler,"['Ryan Coogler', 'Martin Freeman', 'Daniel Kaluuya', 'Letitia Wright', 'Ryan Coogler']",Joe Robert Cole,-2022,/title/tt9114286/,176.966,5506.0,False,http://image.tmdb.org/t/p/w500/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,162.0,Forever.
The Informer,1 hour 53 minutes,6.6,35K,"['Action', 'Crime', 'Drama']",An ex-convict working undercover intentionally gets himself incarcerated again in order to infiltrate the mob at a maximum security prison.,"['tied feet', 'tied up while barefoot', 'maximum security prison', 'faked death', 'reverse footage', 'fake identity', 'prison escape', 'surprise ending', 'prison', 'ex convict', 'new york city', 'prison', 'based on novel or book', 'gangster', 'organized crime', 'ex-con', 'undercover operation', 'police informant', 'polish mafia']",Andrea Di Stefano,"['Rowan Joffe', 'Andrea Di Stefano', 'Joel Kinnaman', 'Rosamund Pike', 'Common']",Matt Cook,-2019,/title/tt1833116/,20.219,721.0,False,http://image.tmdb.org/t/p/w500/pbGveUC8mk0QRkdXpERPLbMFnrg.jpg,109.0,Choose your enemies wisely
Sicario,"$30,000,000 (estimated)",7.6,419K,"['Action', 'Crime', 'Drama']",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,"['drug cartel', 'juarez mexico', 'war on drugs', 'death of daughter', 'secret tunnel', 'dark past', 'suspense', 'death of child', 'neo noir', 'surprise ending', 'bomb', 'mexico', 'cia', 'smoking', 'texas', 'fbi', 'border', 'murder', 'dirty cop', 'football (soccer)', 'drugs', 'night vision', 'death of daughter', 'tunnel', 'el paso', 'moral dilemma', 'neo-noir', 'death of wife', 'mexican cartel', 'secret tunnel']",Denis Villeneuve,"['Emily Blunt', 'Josh Brolin', 'Benicio Del Toro', 'Denis Villeneuve', 'Taylor Sheridan']",Taylor Sheridan,-2015,/title/tt3397884/,61.35,7856.0,False,http://image.tmdb.org/t/p/w500/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg,122.0,The border is just another line to cross.
Solo: A Star Wars Story,"$275,000,000 (estimated)",6.9,335K,"['Action', 'Adventure', 'Sci-Fi']","Board the Millennium Falcon and journey to a galaxy far, far away in an epic action-adventure that will set the course of one of the Star Wars saga's most unlikely heroes.","['spin off', 'prequel', 'smuggler', 'gangster', 'gambler', 'crime lord', 'star wars', 'lando calrissian character', 'millennium falcon', 'spaceship', 'spacecraft', 'smuggling (contraband)', 'prequel', 'spin off', 'space opera']",Ron Howard,"['Lawrence Kasdan', 'George Lucas', 'Alden Ehrenreich', 'Woody Harrelson', 'Emilia Clarke']",Jonathan Kasdan,-2018,/title/tt3778644/,43.309,7921.0,False,http://image.tmdb.org/t/p/w500/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,135.0,Never tell him the odds.
Batman Forever,"$100,000,000 (estimated)",5.4,251K,"['Action', 'Adventure']","Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.","['batman character', 'bruce wayne character', 'alfred pennyworth character', 'harvey dent character', 'james gordon character', 'dick grayson character', 'two face character', 'robin character', 'riddler character', 'batcave', 'riddle', 'rose', 'villain', 'partner', 'superhero', 'based on comic', 'robin', 'broken neck', 'psychologist', 'criminal', 'district attorney', 'millionaire', 'super power', 'falling down stairs', 'tied up', 'tommy gun', 'beretta', 'knocked out', 'disfigurement', 'father figure', 'good versus evil']",Joel Schumacher,"['Lee Batchler', 'Janet Scott Batchler', 'Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey']",Bob Kane,-1995,/title/tt0112462/,23.356,4787.0,False,http://image.tmdb.org/t/p/w500/mzzNBVwTiiY94xAXDMWJpNPW2US.jpg,121.0,"Courage now, truth always, Batman forever!"
Jumanji: The Next Level,2 hours 3 minutes,6.7,241K,"['Action', 'Adventure', 'Comedy']","In Jumanji: The Next Level, the gang is back but the game has changed. As they return to rescue one of their own, the players will have to brave parts unknown from arid deserts to snowy mountains, to escape the world's most dangerous game.","['bare midriff', 'jungle', 'mission', 'rescue', 'teamwork', 'superhuman strength', 'video game world', 'action heroine', 'body swap', 'animal attack', 'magic', 'animal attack', 'body-swap', 'adventurer', 'superhuman strength', 'duringcreditsstinger', 'action hero', 'trapped in a game']",Jake Kasdan,"['Jeff Pinkner', 'Scott Rosenberg', 'Dwayne Johnson', 'Jack Black', 'Kevin Hart']",Jake Kasdan,-2019,/title/tt7975244/,46.097,7944.0,False,http://image.tmdb.org/t/p/w500/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,123.0,
The Avengers,"$220,000,000 (estimated)",8,1.4M,"['Action', 'Adventure', 'Sci-Fi']",Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,"['superhero', 'marvel cinematic universe', 'avengers', 'alien invasion', 's.h.i.e.l.d.', 'final battle', 'supernatural power', 'world domination', 'based on comic book', 'black widow character', 'new york city', 'shield', 'superhero', 'based on comic', 'alien invasion', 'superhero team', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)']",Joss Whedon,"['Zak Penn', 'Robert Downey Jr.', 'Chris Evans', 'Scarlett Johansson', 'Joss Whedon']",Joss Whedon,-2012,/title/tt0848228/,109.201,29199.0,False,http://image.tmdb.org/t/p/w500/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,143.0,Some assembly required.
The Terminator,"$6,400,000 (estimated)",8.1,846K,"['Action', 'Sci-Fi']","A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.","['time travel', 'human versus cyborg', 'robotics', 'cyborg', 'future war', 'sunglasses', 'loss of loved one', 'man from the future', 'male time traveler', 'good versus evil', 'saving the world', 'artificial intelligence (a.i.)', 'rebel', 'cyborg', 'laser gun', 'shotgun', 'killer robot', 'villain', 'time travel', 'dystopia', 'slasher', 'los angeles, california', 'urban setting', 'future war', 'savior', 'tech noir', 'time paradox', 'action hero', 'griffith observatory', 'good versus evil', 'terminator']",James Cameron,"['Gale Anne Hurd', 'William Wisher', 'Arnold Schwarzenegger', 'Linda Hamilton', 'Michael Biehn']",James Cameron,-1984,/title/tt0088247/,64.762,11906.0,False,http://image.tmdb.org/t/p/w500/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,108.0,Your future is in its hands.
John Wick: Chapter 4,not-released,no-rating,0,"['Action', 'Crime', 'Thriller']",,"['fourth part', 'assassin', 'sequel', 'john wick', 'character name in title', 'new york city', 'martial arts', 'hitman', 'sequel', 'organized crime', 'osaka, japan', 'aftercreditsstinger', 'hunted', 'professional assassin', 'neo-noir', 'berlin']",Chad Stahelski,"['Shay Hatten', 'Derek Kolstad', 'Keanu Reeves', 'Donnie Yen', 'Bill Skarsgård']",Michael Finch,-2023,/title/tt10366206/,501.243,4699.0,False,http://image.tmdb.org/t/p/w500/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,170.0,"No way back, one way out."
Strange World,not-released,no-rating,0,"['Animation', 'Action', 'Adventure']",The legendary Clades are a family of explorers whose differences threatened to topple their latest and most crucial mission.,"['cgi animation', 'computer animation', '3d animation', 'explore', 'disney', 'creature', 'dog', 'disney animated canon', 'monster', 'harmony', 'farmer', 'explorer', 'lgbt teen', 'alternative world']",Don Hall,"['Jake Gyllenhaal', 'Jaboukie Young-White', 'Gabrielle Union', 'Don Hall', 'Qui Nguyen']",Qui Nguyen,-2022,/title/tt10298840/,39.983,1067.0,False,http://image.tmdb.org/t/p/w500/fHMqfsYyl3lskPK2RiFRwhzwuep.jpg,102.0,Journey to a place where nothing is as it appears!
Fury,"$68,000,000 (estimated)",7.5,476K,"['Action', 'Drama', 'War']","A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.","['battle', 'tank', 'battlefield', 'world war two', 'combat', '1940s', 'nazi germany', 'nazi', 'behind enemy lines', 'brutality', 'ambush', 'europe', 'hero', 'world war ii', 'nazi', 'bravery', 'heroism', 'tank', 'execution', 'battle', 'brutality', 'hatred', '1940s', 'beating the odds']",David Ayer,"['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'David Ayer', 'David Ayer']",David Ayer,-2014,/title/tt2713180/,101.663,11042.0,False,http://image.tmdb.org/t/p/w500/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,135.0,War never ends quietly.
Ford v Ferrari,"$97,600,000 (estimated)",8.1,372K,"['Action', 'Biography', 'Drama']",American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,"['based on true story', 'car racing', 'based on book', '24 hours le mans race', 'motor sports', 'racecar', 'racecar driver', 'singing in a car', 'husband wife relationship', 'punched in the face', 'based on novel or book', 'car race', 'car mechanic', 'biography', 'sports', 'based on true story', 'le mans', 'racing', 'race car driver', '1960s']",James Mangold,"['John-Henry Butterworth', 'Jason Keller', 'Matt Damon', 'Christian Bale', 'Jon Bernthal']",Jez Butterworth,-2019,/title/tt1950186/,82.171,6992.0,False,http://image.tmdb.org/t/p/w500/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg,153.0,They took the American dream for a ride
Spider-Man 3,"$258,000,000 (estimated)",6.2,577K,"['Action', 'Adventure', 'Sci-Fi']","A strange black entity from another world bonds with Peter Parker and causes inner turmoil as he contends with new villains, temptations, and revenge.","['villain', 'peter parker character', 'alien parasite', 'alien symbiote', 'coffeeshop', 'stan lee cameo', 'hero', 'superhero', 'new york', 'marvel comics', 'loss of loved one', 'dual identity', 'amnesia', 'sandstorm', ""love of one's life"", 'forgiveness', 'spider', 'wretch', 'egomania', 'sand', 'narcism', 'hostility', 'sequel', 'superhero', 'based on comic', 'revenge', 'symbiote']",Sam Raimi,"['Ivan Raimi', 'Alvin Sargent', 'Tobey Maguire', 'Kirsten Dunst', 'Topher Grace']",Sam Raimi,-2007,/title/tt0413300/,68.442,13119.0,False,http://image.tmdb.org/t/p/w500/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,139.0,The battle within.
The Tomorrow War,"$200,000,000 (estimated)",6.5,198K,"['Action', 'Adventure', 'Drama']",A family man is drafted to fight in a future war where the fate of humanity relies on his ability to confront the past.,"['time travel', 'soldier', 'alien invasion', 'alien', 'three word title', 'actor executive producer', 'fictional war', 'military', 'city', 'football stadium', 'world cup', 'time travel', 'global warming', 'glacier', 'alien invasion', 'military', 'future war', 'father son reunion', 'hope for future', 'changing the past or future', 'message from the future', 'father son relationship', 'father daughter relationship', 'world war', 'aliens']",Chris McKay,"['Chris Pratt', 'Yvonne Strahovski', 'J.K. Simmons', 'Chris McKay', 'Zach Dean']",Zach Dean,-2021,/title/tt9777666/,77.451,2817.0,False,http://image.tmdb.org/t/p/w500/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg,138.0,The fight for tomorrow begins today.
Public Enemies,"$100,000,000 (estimated)",7,300K,"['Action', 'Biography', 'Crime']","The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s.","['celebrity criminal', 'manhunt', 'great depression', 'ends with biographical notes', 'mafia', 'reference to arizona', 'mobster', 'bank robber', 'torture', 'organized crime', 'horse race', 'gun', 'gangster', 'machinegun', 'biography', 'prison guard', 'prison escape', 'escape', 'bank robbery', 'surveillance', 'tied up', 'cops and robbers\xa0', 'handgun', 'pocket watch', 'escape from jail', '1930s', 'manhunt', 'vicious killings', '1900s', 'sex', 'fbi agent', 'tied to a tree', 'tied', 'semi-automatic rifle']",Michael Mann,"['Michael Mann', 'Ann Biderman', 'Christian Bale', 'Johnny Depp', 'Christian Stolte']",Ronan Bennett,-2009,/title/tt1152836/,28.938,4137.0,False,http://image.tmdb.org/t/p/w500/ezFQaPf4cOEfsl39Me0gSV29d7V.jpg,140.0,America's Most Wanted.
Venom,"$100,000,000 (estimated)",6.6,470K,"['Action', 'Adventure', 'Sci-Fi']","A failed reporter is bonded to an alien entity, one of many symbiotes who have invaded Earth. But the being takes a liking to Earth and decides to protect it.","['anti hero', 'alien', 'marvel comics', 'superhero', 'journalist', 'symbiote', 'eddie brock character', 'venom character', 'based on comic book', 'one word title', 'san francisco, california', 'spacecraft', 'anti hero', 'alien life-form', 'superhero', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger', 'business tycoon', 'symbiote', 'genetic experiment']",Ruben Fleischer,"['Scott Rosenberg', 'Kelly Marcel', 'Tom Hardy', 'Michelle Williams', 'Riz Ahmed']",Jeff Pinkner,-2018,/title/tt1270797/,68.319,14742.0,False,http://image.tmdb.org/t/p/w500/2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg,112.0,The world has enough Superheroes.
Brahmastra Part One: Shiva,not-released,no-rating,0,"['Action', 'Adventure', 'Fantasy']","This is the story of Shiva who sets out in search of love and self-discovery. During his journey, he has to face many evil forces that threaten our existence.","['fantasy superhero', 'non comic book superhero', 'superhero', 'villain', 'supervillain', 'mythology', 'superhero', 'astraverse']",Ayan Mukherjee,"['Ayan Mukherjee', 'Ranbir Kapoor', 'Alia Bhatt', 'Amitabh Bachchan', 'Ayan Mukherjee']",Hussain Dalal,-2022,/title/tt6277462/,15.001,132.0,False,http://image.tmdb.org/t/p/w500/x61qdvHIsr9U53FwoLVDQqAGur0.jpg,168.0,The God of all elements.
War of the Worlds,"$132,000,000 (estimated)",6.5,443K,"['Action', 'Adventure', 'Sci-Fi']",An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,"['alien', 'survival', 'underground', 'mass death', 'escape', 'paranoia', 'near death experience', 'cult film', 'disaster', 'destroyed city', 'post-traumatic stress disorder (ptsd)', 'new jersey', 'based on novel or book', 'underground', 'airplane', 'dystopia', 'daughter', 'remake', 'alien', 'survival', 'apocalypse', 'creature', 'alien invasion', 'human subjugation']",Steven Spielberg,"['David Koepp', 'H.G. Wells', 'Tom Cruise', 'Dakota Fanning', 'Tim Robbins']",Josh Friedman,-2005,/title/tt0407304/,44.318,7751.0,False,http://image.tmdb.org/t/p/w500/6Biy7R9LfumYshur3YKhpj56MpB.jpg,117.0,They're already here.
Fantastic Four,"$120,000,000 (estimated)",4.3,165K,"['Action', 'Adventure', 'Sci-Fi']",Four young outsiders teleport to an alternate and dangerous universe which alters their physical form in shocking ways. The four must learn to harness their new abilities and work together to save Earth from a former friend turned enemy.,"['troubled production', 'marvel comics', 'fantastic four', 'invisibility', 'superhero team', 'based on comic book', 'alternate dimension', 'negative zone', 'scientist', 'science fair', 'teleportation', 'transformation', 'telekinesis', 'portal', 'superhero', 'based on comic', 'superhero team', 'fantastic four', 'invisible person']",Josh Trank,"['Jeremy Slater', 'Simon Kinberg', 'Josh Trank', 'Miles Teller', 'Kate Mara']",Stephen E. Rivkin,-2015,/title/tt1502712/,33.191,5654.0,False,http://image.tmdb.org/t/p/w500/oeMpEsjmiT9PEJbRM1Fm7TZ1dE0.jpg,100.0,Change is coming.
Captain America: The First Avenger,"$140,000,000 (estimated)",6.9,824K,"['Action', 'Adventure', 'Sci-Fi']","Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.","['superhero', 'based on comic book', 'nazi', 'marvel comics', 'scientist', 'soldier', 'patriotism', 'frozen alive', 'tesseract', 'courage', 'new york city', 'world war ii', 'nazi', 'shield', 'superhero', 'based on comic', 'super soldier', 'heroism', 'period drama', 'brooklyn, new york city', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'origin story', 'soldiers', 'war']",Joe Johnston,"['Stephen McFeely', 'Joe Simon', 'Chris Evans', 'Hugo Weaving', 'Samuel L. Jackson']",Christopher Markus,-2011,/title/tt0458339/,41.003,20294.0,False,http://image.tmdb.org/t/p/w500/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,124.0,When patriots become heroes
Terminator 2: Judgment Day,"$102,000,000 (estimated)",8.6,1.1M,"['Action', 'Sci-Fi']","A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her ten-year-old son John from a more advanced and powerful cyborg.","['time travel', 'future', 'artificial intelligence', 'mother son relationship', 'sequel', 'alternate timeline', 'altering history', 'sacrifice', 'liquid metal', 'killing an animal', 'cyborg', 'shotgun', 'villain', 'time travel', 'post-apocalyptic future', 'dystopia', 'moral ambiguity', 'mental institution', 'juvenile delinquent', 'fictional war', 'urban setting', 'troubled teen', 'morphing', 'nuclear weapons', 'shape shifter', 'savior', 'catch phrase', 'action hero', 'good versus evil', 'terminator']",James Cameron,"['William Wisher', 'Arnold Schwarzenegger', 'Linda Hamilton', 'Edward Furlong', 'James Cameron']",James Cameron,-1991,/title/tt0103064/,68.616,11768.0,False,http://image.tmdb.org/t/p/w500/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,137.0,It's nothing personal.
Tropic Thunder,"$92,000,000 (estimated)",7,408K,"['Action', 'Comedy', 'War']","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","['film within a film', 'parody', 'vietnam', 'helicopter crash', 'fake trailer', 'blackface', 'jungle', 'rescue', 'drug lord', 'film director', 'movie business', 'vietnam', 'satire', 'parody', 'jungle', 'movie star', 'southeast asia', 'land mine', 'shackles', 'duringcreditsstinger', 'blackface', 'method acting']",Ben Stiller,"['Ben Stiller', 'Etan Cohen', 'Ben Stiller', 'Jack Black', 'Robert Downey Jr.']",Justin Theroux,-2008,/title/tt0942385/,31.098,5606.0,False,http://image.tmdb.org/t/p/w500/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,107.0,Get Some.
Star Trek,"$150,000,000 (estimated)",7.9,599K,"['Action', 'Adventure', 'Sci-Fi']",The brash James T. Kirk tries to live up to his father's legacy with Mr. Spock keeping him in check as a vengeful Romulan from the future creates black holes to destroy the Federation one planet at a time.,"['automobile', 'car', 'part of series', 'bra', 'father son relationship', 'corvette convertible', 'space battle', 'lifted by the throat', 'white bra', 'sex with alien', 'san francisco, california', 'spacecraft', 'teleportation', 'space mission', 'parachute', 'time travel', 'black hole', 'supernova', 'prequel', 'warp speed', 'futuristic', 'warp engine', 'space', 'romulans', 'alternate reality', 'space opera', 'reboot', 'unlikely friendship', 'child driving car', '23rd century', 'based on tv series', '24th century']",J.J. Abrams,"['Alex Kurtzman', 'Gene Roddenberry', 'Chris Pine', 'Zachary Quinto', 'Simon Pegg']",Roberto Orci,-2009,/title/tt0796366/,49.539,9324.0,False,http://image.tmdb.org/t/p/w500/9vaRPXj44Q2meHgt3VVfQufiHOJ.jpg,127.0,The future begins.
The Revenant,"$135,000,000 (estimated)",8,783K,"['Action', 'Adventure', 'Drama']",A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,"['survival', 'bear attack', 'left to die', 'fur', 'based on true story', 'native american', 'killing an animal', 'wilderness', 'cauterizing a wound', 'father son relationship', 'rape', 'based on novel or book', 'parent child relationship', 'mountain', 'winter', 'grizzly bear', 'wilderness', 'forest', 'fur trapping', 'frontier', 'liar', 'based on true story', 'remake', 'revenge', 'murder', 'gore', 'native american', 'survival', 'bear', 'snow', 'scalping', 'nature', 'wild west', 'bear attack', 'indian attack', 'dead horse', 'starvation', '19th century', 'wolves', 'child killing']",Alejandro G. Iñárritu,"['Alejandro G. Iñárritu', 'Michael Punke', 'Leonardo DiCaprio', 'Tom Hardy', 'Will Poulter']",Mark L. Smith,-2015,/title/tt1663202/,37.96,17140.0,False,http://image.tmdb.org/t/p/w500/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,157.0,"(n. One who has returned, as if from the dead.)"
Godzilla vs. Kong,"$200,000,000 (estimated)",6.3,200K,"['Action', 'Sci-Fi', 'Thriller']",The epic next chapter in the cinematic Monsterverse pits two of the greatest icons in motion picture history against each other--the fearsome Godzilla and the mighty Kong--with humanity caught in the balance.,"['monster versus monster', 'kaiju', 'godzilla character', 'king kong character', 'monsterverse', 'giant monster', 'monster', 'creature', 'sequel', 'versus in title', 'giant monster', 'dinosaur', 'creature feature', 'kaiju', 'sign languages', 'giant ape', 'godzilla', 'monsterverse', 'robot dinosaur', 'king kong']",Adam Wingard,"['Michael Dougherty', 'Zach Shields', 'Alexander Skarsgård', 'Millie Bobby Brown', 'Rebecca Hall']",Terry Rossio,-2021,/title/tt5034838/,90.703,9096.0,False,http://image.tmdb.org/t/p/w500/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,114.0,One Will Fall
Guardians of the Galaxy Vol. 3,not-released,no-rating,0,"['Action', 'Adventure', 'Comedy']",Plot unknown. Third installment of the 'Guardians of the Galaxy' franchise.,"['superheroine', 'superhero', 'based on comic', 'third part', 'marvel comics', 'sequel', 'shared universe', 'psychotronic film', 'marvel', 'group', 'hero', 'sequel', 'superhero', 'based on comic', 'mad scientist', 'superhero team', 'space opera', 'raccoon', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'cosmic', 'outer space', 'chosen family']",James Gunn,"['Dan Abnett', 'Andy Lanning', 'Chris Pratt', 'Zoe Saldana', 'Dave Bautista']",James Gunn,-2023,/title/tt6791350/,353.033,5020.0,False,http://image.tmdb.org/t/p/w500/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,150.0,Once more with feeling.
Dune: Part Two,not-released,no-rating,0,"['Action', 'Adventure', 'Drama']","Duke Paul Atreides joins the Fremen and begins a spiritual and martial journey to become Muad'dib, while trying to prevent the terrible future he's witnessed: a Holy War in his name, spreading throughout the known universe.","['sequel', 'second part', 'dune', 'desert', 'explore', 'planet', 'fight', 'monster', 'creature', 'part two', 'based on novel or book', 'chosen one', 'sequel', 'distant future', 'planet', 'desert', 'giant worm', 'space opera']",Denis Villeneuve,"['Jon Spaihts', 'Denis Villeneuve', 'Austin Butler', 'Léa Seydoux', 'Rebecca Ferguson']",Frank Herbert,-2023,/title/tt15239678/,35.349,0.0,False,http://image.tmdb.org/t/p/w500/cBDoFHJVcZqAonkTyhN9sMEggi5.jpg,0.0,Long live the fighters.
