movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
Antz,1 hour 23 minutes,6.6,154K,"['Animation', 'Adventure', 'Comedy']",A rather neurotic ant tries to break from his totalitarian society while trying to win the affection of the princess he loves.,"['ant', 'anthropomorphic insect', 'good versus evil', 'profanity', 'mastiff', 'leash', 'collar', 'muzzle', 'harness', 'tire tracks', 'general', 'hero', 'worker', 'ant', 'work', 'assignment', 'princess', 'friends', 'soldier', 'individuality']",Eric Darnell,"['Todd Alcott', 'Chris Weitz', 'Paul Weitz', 'Woody Allen', 'Sharon Stone']",Tim Johnson,-1998,/title/tt0120587/,32.391,4141.0,False,http://image.tmdb.org/t/p/w500/lWPjxbUMpAHFkJpZHHNWhQaRsax.jpg,83.0,Every ant has his day.
Bedtime Stories,"$80,000,000 (estimated)",6,95K,"['Adventure', 'Comedy', 'Family']",A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.,"['fairy tale', 'horse', 'hotel manager', 'germaphobia', 'hotel', 'girl', 'boy', 'school', 'fire', 'underdog', 'wishes come true', 'escapade', 'disorder', 'imaginary', 'miraculous event', 'imaginary kingdom', 'life turned upside down', 'nothing goes right']",Adam Shankman,"['Tim Herlihy', 'Adam Sandler', 'Keri Russell', 'Courteney Cox', 'Adam Shankman']",Matt Lopez,-2008,/title/tt0960731/,21.792,2645.0,False,http://image.tmdb.org/t/p/w500/d0w4anZCzZX74deeQ3PE1byyg97.jpg,99.0,Whatever they dream up... he has to survive.
Over the Hedge,"$80,000,000 (estimated)",6.7,173K,"['Animation', 'Adventure', 'Comedy']","A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.","['food', 'raccoon', 'garden gnome', 'spring', 'hedge', 'balloon', 'animal villain', 'female antagonist', 'belching', 'human', 'squirrel', 'garden', 'grizzly bear', 'entrapment', 'suburbian idyll', 'garbage', 'forest', 'turtle', 'racoon', 'suburb', 'animal']",Tim Johnson,"['Len Blum', 'Lorne Cameron', 'David Hoselton', 'Bruce Willis', 'Garry Shandling']",Karey Kirkpatrick,-2006,/title/tt0327084/,33.803,4146.0,False,http://image.tmdb.org/t/p/w500/PHNurftfUJTStsTgIkaxglvm2k.jpg,83.0,Taking back the neighborhood... One snack at a time.
Turbo,1 hour 36 minutes,6.4,96K,"['Animation', 'Adventure', 'Comedy']",A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,"['snail', 'no opening credits', 'no title at beginning', 'title spoken by character', 'animal character name as title', 'male protagonist', 'computer animation', 'altered version of studio logo', 'dreamworks', 'slimehouse', 'underdog', 'car race', 'dream', 'speed', 'fast', 'friends', 'anthropomorphism', 'super power', 'racer', 'snail']",David Soren,"['Darren Lemke', 'Robert Siegel', 'Ryan Reynolds', 'Paul Giamatti', 'Maya Rudolph']",David Soren,-2013,/title/tt1860353/,33.421,3056.0,False,http://image.tmdb.org/t/p/w500/inTKQni4YW8syrfgnXHwzmNeSo4.jpg,96.0,SLO NO MO
One Hundred and One Dalmatians,"$4,000,000 (estimated)",7.3,166K,"['Animation', 'Adventure', 'Comedy']","When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement.","['dalmatian', 'dog', 'puppy', 'rescue', 'dognapping', 'london england', 'england', 'talking animal', 'disney', 'cruella de vil character', 'london, england', 'puppy', 'dog', 'dalmatian', 'female villain', 'pets']",Clyde Geronimi,"['Wolfgang Reitherman', 'Bill Peet', 'Dodie Smith', 'Rod Taylor', 'Betty Lou Gerson']",Hamilton Luske,-1961,/title/tt0055254/,48.038,5825.0,False,http://image.tmdb.org/t/p/w500/mRY84MJeWKnp9joev82QtslJFvk.jpg,82.0,The Canine Caper of the Century
James and the Giant Peach,1 hour 19 minutes,6.7,66K,"['Animation', 'Adventure', 'Family']","An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.","['stop motion', 'spider', 'shark', 'nightmare', 'boy', 'real person becomes animated', 'child labor', 'child slavery', 'live action and animation', 'lifting a male into the air', 'new york city', 'insect', 'england', 'loss of loved one', 'based on novel or book', 'garden', 'magic', 'musical', 'aunt', 'surrealism', 'stop motion', 'anthropomorphism', ""based on children's book"", 'hot dog', 'manhattan, new york city', 'empire state building', 'live action and animation']",Henry Selick,"['Karey Kirkpatrick', 'Jonathan Roberts', 'Paul Terry', 'Joanna Lumley', 'Pete Postlethwaite']",Roald Dahl,-1996,/title/tt0116683/,26.767,1201.0,False,http://image.tmdb.org/t/p/w500/nl2oB6EbD1fHFuP2TLUHDtqs7Ux.jpg,79.0,Adventures this big don't grow on trees.
Star Trek: The Motion Picture,"$35,000,000 (estimated)",6.4,89K,"['Adventure', 'Mystery', 'Sci-Fi']","When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it.","['alien', 'voyager spacecraft', 'transporter malfunction', 'u.s.s. enterprise', 'starship', 'admiral', 'captain', 'star trek', 'starship interior', 'troubled production', 'artificial intelligence (a.i.)', 'man vs machine', 'san francisco, california', 'self sacrifice', 'starship', 'spacecraft', 'teleportation', 'space opera', 'reunited friends', 'outer space']",Robert Wise,"['Harold Livingston', 'Alan Dean Foster', 'William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",Gene Roddenberry,-1979,/title/tt0079945/,31.086,1563.0,False,http://image.tmdb.org/t/p/w500/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg,132.0,The human adventure is just beginning.
Goosebumps,"$58,000,000 (estimated)",6.3,88K,"['Adventure', 'Comedy', 'Fantasy']","A teenager teams up with the daughter of young adult horror author R. L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.","['monster', 'ferris wheel', 'abandoned amusement park', 'ventriloquist dummy', 'manuscript', 'blob', 'ghoul', 'typewriter', 'abominable snowman', 'werewolf', 'based on novel or book', 'magic', 'yeti', 'werewolf', 'family', 'new home', 'recluse', 'autumn', 'book comes to life', ""ventriloquist's dummy"", 'praying mantis', 'new school']",Rob Letterman,"['Scott Alexander', 'Larry Karaszewski', 'Jack Black', 'Dylan Minnette', 'Odeya Rush']",Darren Lemke,-2015,/title/tt1051904/,39.588,3520.0,False,http://image.tmdb.org/t/p/w500/aeZT9pqEgrmXOGdESFkAuVjX6kw.jpg,103.0,The stories are alive
Flight of the Navigator,"$9,000,000 (estimated)",6.9,48K,"['Adventure', 'Comedy', 'Family']","In 1978, a boy travels eight years into the future and has an adventure with an intelligent, wisecracking alien ship.","['robot', 'frisbee', 'knocked unconscious', 'child flying a spacecraft', 'feeding a dog', 'father son relationship', 'mother son relationship', 'dyed hair', 'unidentified flying object', 'memory loss', 'artificial intelligence (a.i.)', 'farewell', 'homesickness', 'florida', 'nasa', 'extraterrestrial technology', 'flying saucer', 'time travel', 'alien', 'dog', 'pets', 'alien technology']",Randal Kleiser,"['Michael Burton', 'Phil Joanou', 'Joey Cramer', 'Paul Reubens', 'Cliff De Young']",Mark H. Baker,-1986,/title/tt0091059/,23.522,738.0,False,http://image.tmdb.org/t/p/w500/tdRgQWMximj0tL6OWu9kRTtePmI.jpg,90.0,Come along on the greatest adventure of the summer!
Alvin and the Chipmunks: Chipwrecked,1 hour 27 minutes,4.3,35K,"['Animation', 'Adventure', 'Comedy']","Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.","['swimming pool', 'pool', 'suitcase', 'shoe', ""shaking one's butt"", 'live action cgi hybrid', 'live action and animation', 'hang glider', 'hang gliding', 'alvin and the chipmunks characters', 'sequel', 'chipmunk', 'cruise ship', 'live action and animation', 'overboard']",Mike Mitchell,"['Glenn Berger', 'Ross Bagdasarian', 'Justin Long', 'Matthew Gray Gubler', 'Jesse McCartney']",Jonathan Aibel,-2011,/title/tt1615918/,36.393,2010.0,False,http://image.tmdb.org/t/p/w500/npOXWVoZyl8UrF2wtByHtfmsWSX.jpg,87.0,"Sun, Sea and Squeaks."
The Road to El Dorado,1 hour 29 minutes,6.9,95K,"['Animation', 'Adventure', 'Comedy']","Two swindlers get their hands on a map to the fabled city of gold, El Dorado.","['adventurer', 'sorcerer', 'sacrifice', 'gambling', '16th century', 'fugitive', 'chase', 'cult film', '2d animation', 'bare midriff', 'gold', 'horse', 'musical', 'cartoon', 'sword fight', 'con artist', 'adventurer', '16th century', 'conquistador', 'el dorado', 'age of discovery']",Bibo Bergeron,"['Jeffrey Katzenberg', 'Ted Elliott', 'Terry Rossio', 'Karey Kirkpatrick', 'Kevin Kline']",Don Paul,-2000,/title/tt0138749/,35.528,3484.0,False,http://image.tmdb.org/t/p/w500/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg,89.0,They came for the gold. They stayed for the adventure.
Troop Beverly Hills,1 hour 45 minutes,5.8,10K,"['Adventure', 'Comedy']","A soon to be divorced Beverly Hills socialite is determined to prove to her husband and herself that she can finish what she starts out to do, by becoming a den mother to a troop of Beverly Hills Girl Scouts.","['husband wife relationship', 'girl scout', 'female bonding', 'farce', 'wilderness', 'divorce', 'female protagonist', 'wealth', 'rivalry', 'competition', 'wilderness', 'teen angst']",Jeff Kanew,"['Pamela Norris', 'Margaret Oberman', 'Shelley Long', 'Craig T. Nelson', 'Betty Thomas']",Ava Ostern Fries,-1989,/title/tt0098519/,10.238,147.0,False,http://image.tmdb.org/t/p/w500/2HOzh7t2THdZ3r9BaDucEjfzLlL.jpg,105.0,"When the going gets tough, the tough go shopping!"
"Lyle, Lyle, Crocodile",not-released,no-rating,0,"['Animation', 'Adventure', 'Comedy']",Feature film based on the children's book about a crocodile that lives in New York City.,"[""based on children's book"", 'neighbor', 'live action and animation', 'crocodile', 'new york city', 'child', 'sing', 'zoo', 'animal', 'animal in title', 'crocodile', 'musical', ""based on children's book"", 'outsider', 'live action and animation', 'talking animal']",Josh Gordon,"['Will Davies', 'Bernard Waber', 'Brett Gelman', 'Constance Wu', 'Javier Bardem']",Will Speck,-2022,/title/tt14668630/,43.777,469.0,False,http://image.tmdb.org/t/p/w500/irIS5Tn3TXjNi1R9BpWvGAN4CZ1.jpg,106.0,He knows every scale.
The Emoji Movie,1 hour 26 minutes,3.3,63K,"['Animation', 'Adventure', 'Comedy']","Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.","['food', 'anthropomorphism', 'movie in title', 'no opening credits', 'title at the end', 'app', 'scene during end credits', 'altered version of studio logo', 'yellow', '3d animation', 'parody', '3d animation', 'emoji']",Tony Leondis,"['Eric Siegel', 'Mike White', 'T.J. Miller', 'James Corden', 'Anna Faris']",Tony Leondis,-2017,/title/tt4877122/,36.621,2838.0,False,http://image.tmdb.org/t/p/w500/f5pF4OYzh4wb1dYL2ARQNdqUsEZ.jpg,86.0,Not easy being meh
The Adventures of Buckaroo Banzai Across the 8th Dimension,"$6,254,148",6.2,26K,"['Adventure', 'Comedy', 'Sci-Fi']","Adventurer, brain surgeon, rock musician Buckaroo Banzai and his crime-fighting team, the Hong Kong Cavaliers, must stop evil alien invaders from the eighth dimension who are planning to conquer Earth.","['alien', 'interdimensional travel', 'scientist', 'eccentricity', 'electrocution', 'electronic music score', 'good versus evil', 'laboratory', 'telephone booth', 'humanoid alien', 'menace', 'talent', 'intellectually gifted', 'space war', 'time travel', 'genius', 'alien invasion']",W.D. Richter,"['Peter Weller', 'John Lithgow', 'Ellen Barkin', 'W.D. Richter', 'Earl Mac Rauch']",Earl Mac Rauch,-1984,/title/tt0086856/,22.002,361.0,False,http://image.tmdb.org/t/p/w500/a7K5OcylQbWtCbrUzegfi31yaSs.jpg,103.0,Beings from Another Dimension have invaded your world.
Madagascar 3: Europe's Most Wanted,"$145,000,000 (estimated)",6.8,179K,"['Animation', 'Adventure', 'Comedy']","The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal control officer.","['animal', 'circus', 'penguin', 'lemur', 'giraffe', 'zebra', 'lion', 'zoo', 'monte carlo', 'talking animal', 'circus', 'lion', 'zoo', 'hippopotamus', 'giraffe', 'penguin', 'madagascar', 'friendship', 'cartoon', 'zebra', 'slapstick comedy', 'animal', 'lemur', 'talking animal']",Eric Darnell,"['Conrad Vernon', 'Eric Darnell', 'Noah Baumbach', 'Mark Burton', 'Ben Stiller']",Tom McGrath,-2012,/title/tt1277953/,51.622,5668.0,False,http://image.tmdb.org/t/p/w500/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,93.0,They Have One Shot to Get Back Home.
My Little Pony: A New Generation,"$1,382,366",6.8,3.6K,"['Animation', 'Adventure', 'Comedy']","After the time of the Mane 6, Sunny--a young Earth Pony--and her new Unicorn friend Izzy explore their world and strive to restore Harmony to Equestria.","['based on toy', 'my little pony', 'computer animation', 'unicorn', 'pegasus', 'female protagonist', 'mare', 'new generation', 'pony', 'cgi animation', 'flying horse', 'pony', 'unicorn']",Robert Cullen,"['Mark Fattibene', 'Tim Sullivan', 'Gillian Berrow', 'Robert Cullen', 'Vanessa Hudgens']",José Luis Ucha,-2021,/title/tt10101702/,26.753,278.0,False,http://image.tmdb.org/t/p/w500/uvbj8puRj37Pc8FS4rIfVeReYFF.jpg,91.0,Ride or Fly
Tom & Jerry,"$79,000,000 (estimated)",5.2,34K,"['Animation', 'Adventure', 'Comedy']","A chaotic battle ensues between Jerry Mouse, who has taken refuge in the Royal Gate Hotel, and Tom Cat, who is hired to drive him away before the day of a big wedding arrives.","['jerry the mouse character', 'slapstick comedy', 'tom the cat character', 'hotel', 'new york city', 'duo', 'urban setting', 'live action cgi hybrid', 'anthropomorphic animal', 'live action and animation', 'witch', 'magic', 'cartoon', 'anthropomorphism', 'dragon', 'animal', 'giant egg', 'wizard']",Tim Story,"['Joseph Barbera', 'Kevin Costello', 'Chloë Grace Moretz', 'Michael Peña', 'Colin Jost']",William Hanna,-2021,/title/tt1361336/,13.667,56.0,False,http://image.tmdb.org/t/p/w500/s2Tegfa5IOUkFx988FgTFZth189.jpg,57.0,
Horton Hears a Who!,"$85,000,000 (estimated)",6.8,139K,"['Animation', 'Adventure', 'Comedy']",Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.,"['animal', 'dust', 'elephant', 'kangaroo', 'jungle', 'rescue', 'mayor', 'voice over narration', 'large family', 'father daughter relationship', 'rescue', 'jungle', 'cartoon elephant']",Jimmy Hayward,"['Cinco Paul', 'Ken Daurio', 'Dr. Seuss', 'Jim Carrey', 'Steve Carell']",Steve Martino,-2008,/title/tt0451079/,35.979,3044.0,False,http://image.tmdb.org/t/p/w500/7maXTIhB3O9nPfUu7qcLuAriQ9I.jpg,86.0,A person's a person no matter how small!
Jurassic Island,not-released,4.2,908,['Adventure'],"A group of explorers find themselves on an unknown Island surrounded by ""extinct animals"".",['group'],Dominic Nutter,"['Tom Jolliffe', 'Sarah T. Cohen', 'Nicola Wright', 'Kate Sandison', 'Dominic Nutter']",Dominic Ellis,-2022,/title/tt10270416/,2.221,7.0,False,http://image.tmdb.org/t/p/w500/kQYyHrNtOcOP1XZc0ZCU2iMWTJO.jpg,77.0,Their mission... contain and destroy.
Penguins of Madagascar,1 hour 32 minutes,6.6,89K,"['Animation', 'Adventure', 'Comedy']","Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.","['fireworks', 'talking animal', 'polar bear', 'wolf', 'cat', 'octopus', 'penguin', 'owl', 'revenge plot', 'paper clip', 'spy', 'wolf', 'zoo', 'penguin', 'madagascar', 'cartoon', 'revenge', 'rescue', 'anthropomorphism', 'spin off', 'animal', 'talking animal']",Eric Darnell,"['Michael Colton', 'John Aboud', 'Brandon Sawyer', 'Tom McGrath', 'Chris Miller']",Simon J. Smith,-2014,/title/tt1911658/,61.001,3827.0,False,http://image.tmdb.org/t/p/w500/dXbpNrPDZDMEbujFoOxmMNQVMHa.jpg,92.0,The movie event that will blow their cover
Ice Age: Continental Drift,"$95,000,000 (estimated)",6.5,207K,"['Animation', 'Adventure', 'Comedy']","Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","['pirate', 'iceberg', 'continental drift', 'pirate ship', 'ice age', 'sid character', 'scrat character', 'manny character', 'diego character', 'prehistory', 'sequel', 'prehistory', 'seal (animal)', 'melting ice', 'floating ice', 'land bridge', 'era', 'glaciale', 'deriva']",Steve Martino,"['Michael Berg', 'Jason Fuchs', 'Lori Forte', 'Ray Romano', 'Denis Leary']",Michael Thurmeier,-2012,/title/tt1667889/,66.864,7056.0,False,http://image.tmdb.org/t/p/w500/dfp1BZF7FxbBUyzHvMOI9t8NWDD.jpg,88.0,The End of the World is Just the Tip of the Iceberg.
Madagascar: Escape 2 Africa,"$150,000,000 (estimated)",6.6,224K,"['Animation', 'Adventure', 'Comedy']","The Madagascar animals fly back to New York City, but crash-land on an African nature reserve, where they meet others of their own kind, and Alex especially discovers his royal heritage as prince of a lion pride.","['cult film', 'male protagonist', 'elephant', 'lion cub', 'crash landing', 'buffalo', 'water hole', 'savannah', 'lioness', 'old lady', 'africa', 'jealousy', 'dance', 'hunger', 'lion', 'zoo', 'hippopotamus', 'giraffe', 'chimp', 'penguin', 'volcano', 'madagascar', 'airplane', 'friendship', 'cartoon', 'zebra', 'slapstick comedy', 'sequel', 'friends', 'shark', 'animal', 'duringcreditsstinger', 'lemur', 'talking animal']",Eric Darnell,"['Etan Cohen', 'Eric Darnell', 'Tom McGrath', 'Ben Stiller', 'Chris Rock']",Tom McGrath,-2008,/title/tt0479952/,52.369,6386.0,False,http://image.tmdb.org/t/p/w500/agRbLOHgN46TQO4YdKR462iR7To.jpg,89.0,Still together. Still lost!
The Dark Crystal,"$15,000,000 (estimated)",7.1,66K,"['Adventure', 'Family', 'Fantasy']","On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical crystal, and to restore order to his world.","['puppetry', 'magical crystal', 'crystal shard', 'cult favorite', 'puppet', 'crystal', 'quest', 'monster', 'feeding on energy', 'sword and sorcery', 'liberation', 'castle', 'race against time', 'mythical creature', 'mission', 'puppetry', 'fantasy world', 'crystal', 'good versus evil', 'bizarre creatures']",Jim Henson,"['David Odell', 'Jim Henson', 'Jim Henson', 'Kathryn Mullen', 'Frank Oz']",Frank Oz,-1982,/title/tt0083791/,18.059,1000.0,False,http://image.tmdb.org/t/p/w500/6g1Kh73qQRosyhRJpL3euQpMxOE.jpg,93.0,"Another World, Another Time... In the Age of Wonder."
Inkheart,"$60,000,000 (estimated)",6.1,78K,"['Adventure', 'Family', 'Fantasy']","A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.","['overalls', 'minotaur character', 'rapunzel character', 'horror for children', 'crocodile', 'burning book', 'book comes to life', 'polecat', 'memory', 'amnesia', 'fairy tale', 'eavesdropping', ""writer's block"", 'supernatural', 'unicorn']",Iain Softley,"['Cornelia Funke', 'Brendan Fraser', 'Andy Serkis', 'Eliza Bennett', 'Iain Softley']",David Lindsay-Abaire,-2008,/title/tt0494238/,20.576,1977.0,False,http://image.tmdb.org/t/p/w500/jqvhxcowBfckO8RWtaMMVc4QFeB.jpg,106.0,Every story ever written is just waiting to become real.
Lady and the Tramp,not-released,6.2,21K,"['Adventure', 'Comedy', 'Family']",The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,"['dog', 'remake', 'cat', 'rat', 'live action cgi hybrid', 'disney live action remake of animated film', 'talking animal', 'lady the dog character', 'tramp the dog character', 'spaghetti', 'spaghetti', 'lover (female)', ""love of one's life"", 'kiss', 'cartoon cat', 'cartoon dog', 'pets']",Charlie Bean,"['Kari Granlund', 'Tessa Thompson', 'Justin Theroux', 'Sam Elliott', 'Charlie Bean']",Andrew Bujalski,-2019,/title/tt8096832/,44.174,4892.0,False,http://image.tmdb.org/t/p/w500/r9FiDSdBwNHdRwN0NMRrqfEHJGO.jpg,76.0,She's from the leash and license set... he's footloose and collar free!
The SpongeBob SquarePants Movie,"$30,000,000 (estimated)",7.1,89K,"['Animation', 'Adventure', 'Comedy']",SpongeBob SquarePants takes leave from the town of Bikini Bottom in order to track down King Neptune's stolen crown.,"['based on tv series', 'king', 'plankton', 'spongebob squarepants character', 'based on cartoon', 'underwater', 'crown', 'king neptune', 'quest', 'princess', 'ocean', 'sea', 'falsely accused', 'squid', 'live action and animation', 'based on tv series']",Stephen Hillenburg,"['Derek Drymon', 'Tim Hill', 'Stephen Hillenburg', 'Tom Kenny', 'Jeffrey Tambor']",Mark Osborne,-2004,/title/tt0345950/,48.37,2628.0,False,http://image.tmdb.org/t/p/w500/gjZD811kfY1ideNuBukcuCy8ocA.jpg,87.0,Bigger. Better. More absorbent.
Chicken Little,1 hour 21 minutes,5.7,92K,"['Animation', 'Adventure', 'Comedy']","After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion.","['chicken little', 'chicken', 'alien', 'panic', 'fish', 'friend', 'acorn', 'dog', 'rabbit', 'sheep', 'fish', 'small town', 'space marine', 'chicken', 'cartoon', 'superhero', 'alien', 'computer animation', 'best friend', 'alien invasion', 'animal', 'duringcreditsstinger', 'spaceship', 'talking animal', '3d animation']",Mark Dindal,"['Mark Kennedy', 'Steve Bencich', 'Zach Braff', 'Joan Cusack', 'Garry Marshall']",Mark Dindal,-2005,/title/tt0371606/,42.226,3630.0,False,http://image.tmdb.org/t/p/w500/1wg65q3daTE8rGfaUhBxLdXk6NL.jpg,81.0,"When it comes to saving the world, it helps to be a little chicken."
City of Ember,"$55,000,000 (estimated)",6.4,66K,"['Adventure', 'Family', 'Fantasy']","For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker.","['apocalypse', 'mayor', 'underground city', 'teen angst', 'unknown region', 'end of the world', 'dystopia', 'robot', 'orphan', 'food', 'underground world', 'mayor', 'post-apocalyptic future', 'dystopia', 'puzzle', 'steampunk', 'box', 'pipeworks']",Gil Kenan,"['Jeanne Duprau', 'Saoirse Ronan', 'Toby Jones', 'Bill Murray', 'Gil Kenan']",Caroline Thompson,-2008,/title/tt0970411/,23.416,1614.0,False,http://image.tmdb.org/t/p/w500/eCdLMQMVk0SZlsfnDu43AOhbCJL.jpg,90.0,Escape is the only option
Swiss Family Robinson,2 hours 6 minutes,7.1,16K,"['Adventure', 'Family']",A Swiss family must survive being shipwrecked on a deserted island.,"['tropical island', 'survival', 'stranded on an island', 'tropical island paradise', 'remake', 'marooned', 'based on novel', 'shooting lesson', 'brother brother relationship', 'sibling rivalry', 'based on novel or book', 'tree house', 'island', 'shipwreck', 'pirate gang', 'zebra', 'pirate', 'ostrich', '19th century', 'swiss family robinson']",Ken Annakin,"['Johann David Wyss', 'John Mills', 'Dorothy McGuire', 'James MacArthur', 'Ken Annakin']",Lowell S. Hawley,-1960,/title/tt0054357/,18.076,281.0,False,http://image.tmdb.org/t/p/w500/3ZItm1RcdwNuPnCaaqEFGrbVlcO.jpg,126.0,THE ADVENTURE OF ADVENTURES!
100 Rifles,1 hour 50 minutes,6,3.4K,"['Adventure', 'Romance', 'War']","In 1912 Sonora, Mexico, native revolutionary Yaqui Joe (Burt Reynolds) robs a bank to buy arms for his oppressed people, but finds himself sought by an American lawman and the Mexican Army.","['rifle', 'yaqui indian', 'ambush', 'mexican revolution', 'train', 'lust', 'african american', 'revolutionary', 'diversion', 'water tower', 'mexico', 'based on novel or book', 'bank robber', 'lawman\xa0', 'wanted man', 'mexican army', 'rebel leader', '1910s', 'phoenix, arizona', 'indigenous mexicans', 'yaqui indan', 'period film', 'african american', 'bounty', 'western', 'sonara, mexico', '1912']",Tom Gries,"['Tom Gries', 'Robert MacLeod', 'Jim Brown', 'Raquel Welch', 'Burt Reynolds']",Clair Huffaker,-1969,/title/tt0063970/,10.608,81.0,False,http://image.tmdb.org/t/p/w500/slmaFStLZ0RMaWopC1xMT125cXy.jpg,110.0,All they need is… 100 RIFLES
Aliens in the Attic,"$45,000,000 (estimated)",5.4,22K,"['Adventure', 'Comedy', 'Family']",A group of kids must protect their vacation home from invading aliens.,"['mastiff', 'leash', 'collar', 'muzzle', 'psychotronic film', 'dog', 'rhodesian ridgeback', 'slimehouse', 'mantis', 'reference to xbox', 'alien', 'duringcreditsstinger', 'beforecreditsstinger', 'live action and animation']",John Schultz,"['Adam F. Goldberg', 'Ashley Tisdale', 'Robert Hoffman', 'Carter Jenkins', 'John Schultz']",Mark Burton,-2009,/title/tt0775552/,22.76,930.0,False,http://image.tmdb.org/t/p/w500/gjDfPcKcxdJlJkK6pgHrwDfSG3O.jpg,86.0,The aliens vs. the Pearsons
Hotel Transylvania 2,"$80,000,000 (estimated)",6.6,125K,"['Animation', 'Adventure', 'Comedy']","Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel.","['hotel', 'vampire', 'party', 'bird', 'dracula', 'transylvania', 'birthday', 'pregnant', 'sequel', 'castle', 'transylvania', 'hotel', 'witch', 'technology', 'magic', 'mummy', 'skeleton', 'only child', 'backpacker', 'marriage', 'wolfman', 'zombie', 'moving out', 'invisible person', 'new life', 'dracula']",Genndy Tartakovsky,"['Adam Sandler', 'Todd Durham', 'Adam Sandler', 'Andy Samberg', 'Selena Gomez']",Robert Smigel,-2015,/title/tt2510894/,43.84,5343.0,False,http://image.tmdb.org/t/p/w500/kKFgwQnR5q08UFsAvtoYyTIiHyj.jpg,89.0,They're back to raise a little terror
Planes,"$50,000,000 (estimated)",5.7,45K,"['Animation', 'Adventure', 'Comedy']",A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.,"['plane', 'air race', 'underdog', 'around the world', 'veteran', 'first part', 'spin off', 'airplane', 'little boy', 'slow motion scene', 'competition', 'countryside', 'training', 'crop duster', 'fighter jet', 'anthropomorphism', 'around the world', 'personification', 'dedication']",Klay Hall,"['Klay Hall', 'Jeffrey M. Howard', 'Carlos Alazraqui', 'Dane Cook', 'Stacy Keach']",John Lasseter,-2013,/title/tt1691917/,29.606,1544.0,False,http://image.tmdb.org/t/p/w500/i2xgU0y0p77WTrB0oIkbpdaWq8R.jpg,91.0,From above the world of Cars
Oliver & Company,1 hour 14 minutes,6.6,48K,"['Animation', 'Adventure', 'Comedy']",A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.,"['alone', 'adoption', 'larceny', 'homelessness', 'friendship', 'criminal', 'urban setting', 'tragedy', 'anthropomorphic animal', 'road rage', 'marijuana', 'stoner']",George Scribner,"['Tim Disney', 'James Mangold', 'Joey Lawrence', 'Billy Joel', 'Cheech Marin']",Jim Cox,-1988,/title/tt0095776/,2.625,16.0,False,http://image.tmdb.org/t/p/w500/hrP2mECe3otZoxqzFg3FeldR0AE.jpg,90.0,
Erzulie,1 hour 26 minutes,5.6,79,"['Adventure', 'Fantasy']",A reunion between 4 friends quickly goes awry when they find themselves face to face with Erzulie the swamp mermaid goddess.,"['mermaid', 'mermaid', 'water monster', 'goddess', 'swamp monster']",Christine W Chen,"['Camille Gladney', 'Zoe Graham', 'Elizabeth Trieu', 'Jason Kirkpatrick', 'Christine W Chen']",Christine W Chen,-2022,/title/tt14069192/,2.813,4.0,False,http://image.tmdb.org/t/p/w500/31MGaMBBCYpL18PQtmxebgRyktm.jpg,90.0,It's time for the tables to turn
