movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
Ayos na... ang kasunod,not-released,7.9,20,"['Action', 'Comedy']","The story of two people leading two different lives. Ramon (FPJ) is a delivery truck driver while Amor (Ara Mina) own a neighborhood luncheonette. He is looking for the perfect partner. Her seven goon-like brothers are guarding her. When they meet, it's love at first sight.","['ellipsis in title', 'punctuation in title', 'four word title']",Boots Plata,"['Pablo S. Gomez', 'Manny R. Buising', 'Fernando Poe Jr.', 'Ara Mina', 'Jimmy Santos']",Fernando Poe Jr.,-2000,/title/tt0343388/,2.234,0.0,False,http://image.tmdb.org/t/p/w500/jaHixBgr5FlUfKfhh78z3ItPfgP.jpg,105.0,
Deadliest Prey,not-released,4.3,445,"['Action', 'Thriller']","Nearly three decades after his abduction by the psychotic Colonel Hogan, the hardened Vietnam veteran and elite soldier, Mike Danton, has to face once more his archnemesis' thirst for revenge. Is Danton still the best?","['colonel', 'army', 'pistol', 'handgun', 'blood', 'knife', 'blade', 'prison', 'son', 'revenge', 'militia', 'kidnapping', 'knife', 'murder', 'man hunt', 'ex soldier']",David A. Prior,"['Ted Prior', 'Michael Charles Prior', 'David A. Prior', 'David A. Prior', 'David A. Prior']",David A. Prior,-2013,/title/tt2385047/,3.52,16.0,False,http://image.tmdb.org/t/p/w500/gZJxYwlWedCYZwGeUodVyrHCI7Y.jpg,80.0,In Vietnam he was the best... Now he has to prove it again!
Savyasachi,2 hours 31 minutes,5.2,1.5K,"['Action', 'Thriller']","A twin brother of the protagonist is absorbed due to Vanishing Twin Syndrome and controls his left hand. When his life is threatened, the twin brother that never existed protects him like a shield.","['brother', 'romantic thriller']",Chandoo Mondeti,"['Naga Chaitanya Akkineni', 'Madhavan', 'Nidhhi Agerwal', 'Chandoo Mondeti', 'Chandoo Mondeti']",Chandoo Mondeti,-2018,/title/tt7335186/,3.724,13.0,False,http://image.tmdb.org/t/p/w500/vc5HreneK0H4TbodDasRnqx2fLL.jpg,151.0,
Inescapable,1 hour 33 minutes,5.2,2.7K,"['Action', 'Drama', 'Mystery']","Years after he left Damascus under suspicious circumstances, Adib Abdel Kareem must confront what he left behind when his daughter goes missing.","['title directed by female', 'title written by female', 'year 2011', 'f rated', 'woman director']",Ruba Nadda,"['Deborah Nathan', 'Lindy Davies', 'Alexander Siddig', 'Joshua Jackson', 'Marisa Tomei']",Ruba Nadda,-2012,/title/tt1844203/,4.648,51.0,False,http://image.tmdb.org/t/p/w500/gCeZGBFcxjyGdvFncJqCGffBCpw.jpg,93.0,You can never escape your past
Gajakesari,not-released,6.5,720,"['Action', 'Romance']","It deals with the story of Baddi Krishna (Yash),who will be a cool dude in the town. Ananth Nag, who will be the Matadhipathi(chief of temple) will decide to make Baddi Krishna as his successor.Though Krishna will not be interested in the traditional and religious practices,situa... Read all",[],S Krishna,"['Amulya', 'Anant Nag', 'S Krishna', 'Yash', 'Amulya']",Yash,-2014,/title/tt3571378/,1.267,3.0,False,http://image.tmdb.org/t/p/w500/aDZJbM7kHlYT8byt58oefikiJZY.jpg,127.0,
The Phantom Creeps,not-released,4.7,993,"['Action', 'Family', 'Horror']",A military intelligence officer and a pretty reporter try to find a scientist whose inventions can destroy the world.,"['serial', 'meteorite', 'spy', 'laboratory', 'explosion', 'robot', 'reporter', 'archive footage', 'biplane', 'the thinker', 'killer robot', 'mad scientist', 'invisible person', 'movie serial']",Ford Beebe,"['George H. Plympton', 'Basil Dickey', 'Mildred Barish', 'Bela Lugosi', 'Robert Kent']",Saul A. Goodkind,-1939,/title/tt0031796/,3.03,18.0,False,http://image.tmdb.org/t/p/w500/5y60ctsCM31EEP5CkwKp2llQZyR.jpg,265.0,
Solar Flare,1 hour 27 minutes,3.2,544,"['Action', 'Drama', 'Thriller']",A young math genius discovers a huge solar storm on the verge of destroying the Earth's power grid and he must alert the world before a powerful businessman stops him.,"['kicked in the groin', 'fight', 'lesbian', 'evil businessman', 'disaster film', 'underground parking garage', 'gun violence', 'stripper', 'bar', 'profanity']",Fred Olen Ray,"['Michelle Clunie', 'Tracey Gold', 'Chris Brochu', 'Fred Olen Ray', 'Ernest Fogelberg']",Ernest Fogelberg,-2008,/title/tt1130091/,4.544,18.0,False,http://image.tmdb.org/t/p/w500/309Yq0qAmIMDb20rMwoms3YD8kU.jpg,91.0,
Cariño brutal,not-released,8.3,61,"['Action', 'Drama']",,"['torture', 'drug addict', 'sex', 'sexy pinay', 'revenge', 'rape', 'nurse']",Romy Suzara,"['Jojo Lapus', 'Rosanna Roces', 'Daisy Reyes', 'Jorge Estregan', 'Romy Suzara']",Jose N. Carreon,-1998,/title/tt0211289/,0.6,0.0,False,http://image.tmdb.org/t/p/w500/1HVuH20ZMOiToIcaMQRJi5A4KC8.jpg,104.0,
Ramrod,"$2,000,000 (estimated)",6.7,1.6K,"['Action', 'Romance', 'Western']","Violent feud between Connie Dickason, the owner of the Circle 66 ranch and rancher Frank Ivey, the self-proclaimed boss of an otherwise public grazing land.","['ranch', 'wild west', 'american west', 'rancher', 'cattle rancher', 'feud', 'shot in the back', 'self defence', 'stampede', 'chase', 'ranch']",André De Toth,"['Jack Moffitt', 'C. Graham Baker', 'Joel McCrea', 'Veronica Lake', 'Don DeFore']",Luke Short,-1947,/title/tt0039750/,5.744,42.0,False,http://image.tmdb.org/t/p/w500/8NWwT1YhZKcSDben3OZiEbAlaRY.jpg,95.0,"Men are so Easy!... A Little Lace, a Pair of Lips, a Touch, and they Kill for you!"
Fighting Mad,1 hour 30 minutes,5.8,605,"['Action', 'Drama']",An Arkansas farmer stages a one-man war against corrupt land developers who want to evict him and his neighbors from their farms for real estate developments.,"['fighting', 'real estate development', 'property dispute', 'vigilante justice', 'government corruption', 'land grab', 'environmental destruction', 'land dispute', 'miscarriage of justice', 'revenge', 'corruption', 'mining', 'vigilante', 'revenge', 'murder', 'shootout', 'bow and arrow', 'farmer', 'corporation']",Jonathan Demme,"['Peter Fonda', 'Gino Franco', 'Harry Northup', 'Jonathan Demme', 'Jonathan Demme']",Jonathan Demme,-1976,/title/tt0074529/,3.633,5.0,False,http://image.tmdb.org/t/p/w500/A4ctDlCJDctBq5bBJ9aBdOQu9pc.jpg,90.0,"When You Push Too Far, Even A Peaceful Man Gets Fighting Mad."
Jora 10 Numbaria,2 hours 15 minutes,6.6,191,['Action'],A traumatized young man seeks revenge on the corrupt officials that have wronged him and his family.,"['revenge', 'tough guy']",Amardeep Singh Gill,"['Ed D Singh', 'Dharmendra', 'Deep Sidhu', 'Mukul Dev', 'Amardeep Singh Gill']",Amardeep Singh Gill,-2017,/title/tt7202976/,1.669,4.0,False,http://image.tmdb.org/t/p/w500/6KYjS8TVdIYMGewxFRmuLrYFEqo.jpg,135.0,
Road to Hell,not-released,6.4,914,"['Action', 'Fantasy', 'Musical']","A soldier who has been fighting a long war is driven mad because he no longer believes in any purpose or righteous truth behind the killing. He comes home to a surreal world looking for his first and only love from his youth, believing she will rescue him from his demons. On the ... Read all","['soldier', 'future', 'surrealism', 'sequel', 'virtual set', 'stranded', 'broken down car']",Albert Pyun,"['Michael Paré', 'Clare Kramer', 'Courtney Peldon', 'Albert Pyun', 'Cynthia Curnan']",Cynthia Curnan,-2008,/title/tt1253859/,1.4,4.0,False,http://image.tmdb.org/t/p/w500/dSq1cpHGSwBned1IWj37q5mGjQS.jpg,90.0,
Skybound,1 hour 22 minutes,4.6,7K,"['Action', 'Thriller']",Five plane passengers are unable to land after a mysterious disaster happened on the ground.,"['disaster', 'stowaway', 'airplane', 'truth', 'disaster']",Alex Tavakoli,"['Scarlett Hefner', 'Gavin Stenhouse', 'Rick Cosnett', 'Alex Tavakoli', 'Alex Tavakoli']",Alex Tavakoli,-2017,/title/tt2560792/,6.392,46.0,False,http://image.tmdb.org/t/p/w500/s6Hhs4XnJfwPGrZ51klFw5XK2Xz.jpg,82.0,What if suddenly the ground was gone?
Max Havoc: Curse of the Dragon,not-released,3.5,918,['Action'],"Ex-kickboxing champion turned sports photographer Max Havoc again finds himself in Guam on a publicity photo shoot. Max's helpful ways land him in the lives of the vacationing sisters Jane and Christy Goody who have acquired a rare jade dragon, which belongs to the ruthless Japan... Read all","['guam', 'kickboxing', 'kickboxer', 'black belt', 'chop socky', 'hand to hand combat', 'martial arts', 'duel', 'showdown', 'love interest']",Albert Pyun,"['Irina Mishina', 'Mickey Hardt', 'Nikki Ziering', 'Scott L. Schwartz', 'Albert Pyun']",Isaac Florentine,-2004,/title/tt0404225/,3.661,5.0,False,http://image.tmdb.org/t/p/w500/ghrUqa8G4Ck3POlNC4vFUsoqLn6.jpg,90.0,
LEGO DC Batman: Family Matters,not-released,6.1,1.1K,"['Animation', 'Action', 'Comedy']","In LEGO DC: Batman - Family Matters, suspicion is on high after Batman, Batgirl, Robin and other DC superheroes receive mysterious invitations. However, family values must remain strong when Batman and his team encounter the villainous Red Hood, who is obsessed with destroying th... Read all","['psychotronic film', 'superhero', 'dc comics', 'lego']",Matt Peters,"['Troy Baker', 'Steve Blum', 'Zach Callison', 'Matt Peters', 'Jeremy Adams']",Jeremy Adams,-2019,/title/tt10327712/,12.956,123.0,False,http://image.tmdb.org/t/p/w500/rA5bdwbzEAKfvjHRzza6Q3r0otq.jpg,72.0,
Mauli,not-released,5.5,367,['Action'],An unconventional cop with a devil-may-care attitude sets out to end a ruthless criminal's reign of terror over a village.,['revenge'],Aditya Sarpotdar,"['Riteish Deshmukh', 'Saiyami Kher', 'Jitendra Joshi', 'Aditya Sarpotdar', 'Kshitij Patwardhan']",Kshitij Patwardhan,-2018,/title/tt8826936/,1.597,2.0,False,http://image.tmdb.org/t/p/w500/nz6ecOmTt1CAKLBFIhjb3w1z0gd.jpg,134.0,
Conflict of Interest,not-released,4.4,347,"['Action', 'Drama']",Irish cop Mick Flannery battles a drug dealer who has corrupted his son.,"['pantyhose', 'white pantyhose', 'female stockinged legs', 'fishnet pantyhose', 'heavy metal', 'cafe', 'sheriff', 'murder', 'independent film', 'nightclub', 'car crash']",Gary Davis,"['Michael Angeli', 'Christopher McDonald', 'Joey Katz', 'Tabby Hanson', 'Gary Davis']",Gregory Miller,-1993,/title/tt0106601/,2.765,5.0,False,http://image.tmdb.org/t/p/w500/1R49cfao24wLgpPbCiAfpX0Ro9Q.jpg,88.0,
Legend,2 hours 48 minutes,6.3,2.5K,"['Action', 'Drama']","Krishna, Who Lives In Dubai, Falls In Love With Sneha. He Comes To India To Seek The Blessings Of His Grandmother, Unaware That Don Jeetendra's Gang Is Seeking Revenge.","['revenge', 'fight', 'dubai', 'speared to death', 'machete', 'violence', 'blood', 'impalement', 'one man army', 'spear', 'gangster', 'biography', 'based on true story', 'twins']",Boyapati Srinu,"['Boyapati Srinu', 'Nandamuri Balakrishna', 'Jagapathi Babu', 'Radhika Apte', 'Boyapati Srinu']",M. Rathnam,(II) (2014),/title/tt3555036/,39.749,3545.0,False,http://image.tmdb.org/t/p/w500/4shf5Alq4KWCKqrAAQe0JGJHYp5.jpg,132.0,"Love, fight, live, rule like a legend."
Legal Action,not-released,5.8,446,"['Action', 'Crime', 'Drama']","A woman asks her big shot lawyer ex-husband to defend her career criminal brother, accused of killing a DA. He'll need more than his legal skills to stay alive and win the case.","['lawyer', 'corruption']",Brent Christy,"['Jason White', 'Eric Close', 'Nick Searcy', 'Tommy Flanagan', 'Brent Christy']",Shea Sizemore,-2018,/title/tt7656570/,3.475,9.0,False,http://image.tmdb.org/t/p/w500/pGmBI258wWc9QA96YQpWXTWFdPQ.jpg,97.0,
Aswang,not-released,5.5,66,"['Action', 'Fantasy', 'Horror']","This is a remake of the 1992 Aswang (Shapeshifting Monster) film starring Alma Moreno. In this version, two kids witness their parents' murder and escape into a town plagued by a subspecies of aswangs called Abwak. Terrorized by the monster and assassins running after them, the k... Read all","['human becoming an animal', 'death', 'aswang', 'prisoner', 'dungeon', 'news reporter', 'lawyer', 'death of sister', 'asthma attack', 'asthma', 'philippines']",Jerrold Tarog,"['Jerrold Tarog', 'Lovi Poe', 'Paulo Avelino', 'Albie Casiño', 'Jerrold Tarog']",Aloy Adlawan,-2011,/title/tt2100397/,2.177,3.0,False,http://image.tmdb.org/t/p/w500/iv0KTWEFzj5pFhzyHS45Qa0YpIV.jpg,110.0,
American Ninja 5,1 hour 42 minutes,2.9,4.2K,"['Action', 'Comedy', 'Romance']","When a scientists daughter is kidnapped, American Ninja (David Bradley), attempts to find her, but this time he teams up with a youngster he has trained in the ways of the ninja.","['nunchaku', 'sequel', 'american ninja', 'fifth part', 'terrorist plot', 'murder of father', 'shirt ripped off', 'fight to the death', 'chop socky', 'rescue mission', 'ninja']",Bob Bralver,"['George Saunders', 'John Bryant', 'David Bradley', 'Lee Reyes', 'Anne Dupont']",Greg Latter,-1993,/title/tt0106257/,9.39,100.0,False,http://image.tmdb.org/t/p/w500/feLMfivbHHla844jWrVnqgzU0Zh.jpg,102.0,The Magic Power of the Ninja Is About to Reveal Itself...
Vettaiyaadu Vilaiyaadu,2 hours 54 minutes,7.9,7.6K,"['Action', 'Crime', 'Thriller']","A Police Officer investigates a series of brutal rapes and murders, with the culprits seeming to cover more than one country.","['cameo', 'murder', 'new york city', 'opening action scene', 'gangster', 'one against many', 'confrontation', 'challenge', 'knife', 'detective', 'police chase', 'rape and murder']",Gautham Vasudev Menon,"['Meghana Karthik', 'Gautham Vasudev Menon', 'Kamal Haasan', 'Jyotika', 'Prakash Raj']",Dasaradh,-2006,/title/tt0455829/,5.763,39.0,False,http://image.tmdb.org/t/p/w500/pdFuSN7rz8dk61jFBR9zjqhcwzK.jpg,160.0,
Rowdy Rathore,2 hours 20 minutes,5.7,22K,"['Action', 'Comedy', 'Crime']","A con man uncovers a deadly secret and must save his lady love, the small-town locals and the little girl who insists she's his daughter, from the mob.","['dual role', 'murder', 'explosion', 'fight', 'revenge', 'rain', 'blood', 'death', 'shot in the head', 'girl', 'fight', 'cop', 'love', 'remake', 'thief', 'revenge', 'look-alike', 'goon']",Prabhu Deva,"['Shiraz Ahmed', 'Akshay Kumar', 'Sonakshi Sinha', 'Nassar', 'Prabhu Deva']",Vijayendra Prasad,-2012,/title/tt2077833/,8.676,78.0,False,http://image.tmdb.org/t/p/w500/ytdp64MDSpONpm932nQcMTD95IF.jpg,143.0,Faulad ki Aulaad
A Scream in the Streets,not-released,4.6,378,"['Action', 'Crime', 'Thriller']",Two Los Angeles detectives are assigned to track down and arrest a brutal rapist-murderer terrorizing the city. Their job is complicated by the fact that the killer is able to avoid capture because he can pose as a woman.,"['female rear nudity', 'female frontal nudity', 'sex', 'female nudity', 'nudity', 'female full rear nudity', 'male rear nudity', 'female stockinged legs', 'male objectification', 'bare breasts', 'rape', 'masseuse', 'murder', 'serial killer', 'lesbian sex', 'peeping tom', 'pantyhose', 'sex', 'vulva']",Carl Monson,"['Bethel Buckalew', 'Eric Norden', 'Joshua Bryant', 'Frank Bannon', 'Rosie Stone']",Dwayne Avery,-1973,/title/tt0060951/,13.191,11.0,False,http://image.tmdb.org/t/p/w500/wTXcJyrmDrDpwdpTt14sMUFEAgN.jpg,96.0,A City Ripped Apart by Sin and Lust!
Detective vs Sleuths,not-released,no-rating,0,"['Action', 'Crime', 'Thriller']","When Hong Kong is rocked by multiple gruesome murders, the police forms a task force to investigate. Jun (Sean Lau), once a brilliant detective who suffered a mental breakdown, begins his own investigation. Eventually, the police learn that the murder victims are all suspects of ... Read all","['internal affairs', 'lunatic', 'psychotic obsessions']",Ka-Fai Wai,"['Li Jie', 'Ka-Fai Wai', 'Ching Wan Lau', 'Charlene Choi', 'Raymond Lam']",Lu Jia,-2022,/title/tt10283270/,56.875,65.0,False,http://image.tmdb.org/t/p/w500/sNAeYA5EZ7ouoHnVxQ0vMbfgiEi.jpg,102.0,There is no chosen sleuth among us.
Gutter King,not-released,3.7,275,"['Action', 'Drama', 'Thriller']","Gutter King is an urban coming-of-age fight drama about a tough street kid just released from the Juvenile Department of Corrections. His new foster father tries to channel the boy's rage into the world of amateur bare-knuckle brawling, but his jealous brother has other plans.",['violence'],Keith Alan Morris,"['Zeb Halsell', 'Casey Clark', 'Erica Ramirez', 'Keith Alan Morris', 'Keith Alan Morris']",Keith Alan Morris,-2010,/title/tt1286746/,1.823,3.0,False,http://image.tmdb.org/t/p/w500/h0ha4INSSZn6P9Eg5w0amn9Nj19.jpg,96.0,
Rainbow Six,not-released,no-rating,0,"['Action', 'Adventure', 'Crime']",none,"['soldier', 'cia central intelligence agency', 'fbi federal bureau of investigation', 'agent', 'elite', 'squad', 'assassin', 'group', 'mission', 'based on novel']",See company contact information,"['See producer', 'See preliminary cast']",See writer,,/title/tt7137144/,1.4,0.0,False,http://image.tmdb.org/t/p/w500/ikgq4pTGM1MJutmxviAbImM6Ebo.jpg,0.0,
Digital Man,not-released,4.7,723,"['Action', 'Sci-Fi', 'Thriller']","An out-of-control robot is inadvertently set loose in a small community, and a crack squad of soldiers are sent to hunt it down. Gradually, the members of the squad begin to suspect that some of them are robots.","['killer robot', 'terminator', 'android', 'robot pretending to be human', 'android pretending to be human', 'military experiment', 'special unit', 'general', 'low budget sci fi movie', 'female nudity', 'community', 'control', 'soldier', 'robot', 'explosion']",Phillip J. Roth,"['Ron Schmidt', 'Ken Olandt', 'Kristen Dalton', 'Adam Baldwin', 'Phillip J. Roth']",Phillip J. Roth,-1995,/title/tt0112867/,4.048,17.0,False,http://image.tmdb.org/t/p/w500/yL0Z74EakJ3cFSGX8ABZpOtBpTu.jpg,95.0,Built for war. Programmed to win. Now he's online...and out of control
Viking Siege,1 hour 59 minutes,3.1,175,"['Action', 'Adventure', 'Fantasy']","During a wild night of debauchery, a gang of vengeful women plot to massacre a monastery full of corrupt monks who sold their loved ones as slaves. Their plan comes unstuck when a gang of marauding Vikings arrive with an army of vicious, tree-like demons on their tail..",[],Jack Burton,"['Alastar Kirton', 'Michelle McTernan', 'Sarah Driver', 'James Groom', 'Jack Burton']",Philip Dyas,-2017,/title/tt5555824/,2.794,6.0,False,http://image.tmdb.org/t/p/w500/gc9OwXheYzQbUTG3oe9WHCXrzSm.jpg,0.0,
Age of the Dragons,not-released,3.4,4.4K,"['Action', 'Adventure', 'Fantasy']","Herman Melville's classic novel Moby Dick, is recreated in a world where Captain Ahab and his crew search for a Great White Dragon.","['downward spiral', 'dragon', 'revenge', 'harpooner', 'sword and sorcery', 'dead child with eyes open', 'animal in title', 'based on novel', 'based on novel or book', 'obsession', 'hero', 'harpoon', 'revenge', 'rivalry', 'dragon', 'hunting', 'escapade', 'deadly', 'mind and soul', 'unfulfillment', 'dangerous animal', 'obsessive quest']",Ryan Little,"['Gil Aglaure', 'Anne K. Black', 'Danny Glover', 'Vinnie Jones', 'Corey Sevier']",McKay Daines,-2011,/title/tt1594917/,9.846,91.0,False,http://image.tmdb.org/t/p/w500/3FVeIXfFsGzwSaEe6C9lm59njvE.jpg,91.0,The Ultimate Hunters VS The Ultimate Prey
Puppet Master X: Axis Rising,not-released,3.8,1.2K,"['Action', 'Comedy', 'Fantasy']","Danny and Beth must battle the Nazis after they use the puppets' life-giving serum to create a race of immortal soldiers, as well as some Nazi puppets.","['evil toy', 'evil doll', 'killer doll', 'evil puppet', 'supernatural power', 'puppet', 'nazi', 'tenth part', 'nazi occultism', 'swastika']",Charles Band,"['Shane Bitterling', 'Kip Canyon', ""Jean Louise O'Sullivan"", 'Oto Brezina', 'Charles Band']",Charles Band,-2012,/title/tt2301900/,4.613,45.0,False,http://image.tmdb.org/t/p/w500/aRKkCKwPCrXe3mZdCgLZnWy6wCn.jpg,87.0,The Battle is over. The War has just begun!
Campus Code,1 hour 26 minutes,2.8,480,"['Action', 'Sci-Fi']","Sensing something amiss on their college campus, a group of students go on a quest where they must survive unknown forces to find answers. Battling Guards, Griefers and at times each other, they'll have to fight to make it out alive!","['college', 'jesse mccartney', 'college', 'woman director', 'disintegration']",Cathy Scorsese,"['Michael Simon', 'Kenneth M. Waddell', 'Jack Falahee', 'Hannah Hodson', 'Alice Kremelberg']",Kenneth M. Waddell,-2015,/title/tt2639514/,4.019,11.0,False,http://image.tmdb.org/t/p/w500/9bY1CDqqGDpcUFRQcTIlY2SPjV3.jpg,110.0,"Play by the rules, or be eliminated."
Remains,1 hour 28 minutes,4.2,2.3K,"['Action', 'Drama', 'Horror']","Based on Steve Niles' cult graphic novel, REMAINS takes place in the aftermath of a devastating zombie apocalypse, where a group of survivors have banded together in the ruins of a casino.","['idw comics', 'zombie', 'post apocalypse', 'zombie apocalypse', 'based on graphic novel', 'based on comic book', 'idw publishing', 'based on novel', 'based on comic']",Colin Theys,"['Kieron Dwyer', 'John Doolan', 'Grant Bowler', 'Evalena Marie', 'Tawny Cypress']",Steve Niles,(II) (2011),/title/tt1870527/,5.589,80.0,False,http://image.tmdb.org/t/p/w500/8IxvPu3zfPtZiGbXoQQ5NfkssJD.jpg,88.0,This Town Will Eat You Alive.
Irandam Ulagam,2 hours 38 minutes,5.7,1.3K,"['Action', 'Fantasy', 'Romance']","Madhu, a mathematician, becomes depressed after the unexpected deaths of his girlfriend and father. However, when he tries to commit suicide, his look-alike takes him to an unnamed exoplanet.","['planetary romance', 'attack', 'two word title', 'crown', 'glasses', 'fight', 'water', 'india', 'snow', 'surgical gown', 'parallel world']",K. Selvaraghavan,"['Arya', 'Anushka Shetty', 'Jaya Bachchan', 'K. Selvaraghavan', 'K. Selvaraghavan']",K. Selvaraghavan,-2013,/title/tt3107246/,5.361,14.0,False,http://image.tmdb.org/t/p/w500/4iIZotqK2zkbWUADRGkDItwnxiA.jpg,158.0,How far will you travel for love?
Dead Ringer,1 hour 36 minutes,4.3,390,['Action'],This movie is a modern day version of The Prince And The Pauper where one man from a poor background ends up taking over another man's life from the entirely opposite end of the spectrum.,"['life', 'twin sister', 'twins', 'hagsploitation']",Richard Colton,"['Luke White', 'Amar Adatia', 'Richard Colton', 'Tom Sizemore', 'Luke White']",Tom Sizemore,-2018,/title/tt6864090/,10.603,94.0,False,http://image.tmdb.org/t/p/w500/3gFIovyx38syFIY6kAl1FcwhWMd.jpg,115.0,"What Bette Davis does to Bette Davis and to Karl Malden and Peter Lawford in DEAD RINGER is just what ""Baby Jane"" people will adore!"
Plan de fuga,1 hour 45 minutes,5.6,1.9K,"['Action', 'Adventure', 'Crime']",A thief expert with blowtorch is hired by a group of the Russian mob for a bank assault.,"['heist', 'ex convict', 'husband wife relationship', 'mob', 'bank', 'russian', 'thief', 'undercover cop', 'police officer', 'blowtorch', 'bank', 'thief', 'mob']",Iñaki Dorronsoro,"['Alain Hernández', 'Javier Gutiérrez', 'Alba Galocha', 'Iñaki Dorronsoro', 'Iñaki Dorronsoro']",Iñaki Dorronsoro,-2016,/title/tt5003186/,9.722,85.0,False,http://image.tmdb.org/t/p/w500/y94HULDnIszOyMPM1fJzgkFYtEn.jpg,105.0,
Chicago Confidential,not-released,6,396,"['Action', 'Adventure', 'Crime']","In Chicago, a crime syndicate tries to take over a labor union by killing its blow-whistler treasurer and framing the honest union boss for the murder.","['two word title', 'district attorney', 'wrongful conviction', 'wrongful imprisonment', 'wrongfully accused', 'homeless man', 'alcoholic', 'cafe owner', 'bar owner', 'b girl', 'chicago, illinois', 'film noir']",Sidney Salkow,"['Lee Mortimer', 'Bernard Gordon', 'Brian Keith', 'Beverly Garland', 'Dick Foran']",Jack Lait,-1957,/title/tt0050249/,3.063,13.0,False,http://image.tmdb.org/t/p/w500/4UWD5VBmCw5qIOLt1snKA8CWyA2.jpg,75.0,"It Rips Through ""Chi"" Like A Hurricane!"
Charas,not-released,6.6,196,"['Action', 'Drama', 'Romance']",Ramniklal lives in Uganda with his son Suraj and daughter Radha when tensions arise in the country and Asians are forced to leave he decides to return back to India.On the day they are about to leave their house is set on fire and Ramniklal passes away Suraj manages to escape wit... Read all,"['love', 'smuggler', 'blackmailing', 'drunk girl']",Ramanand Sagar,"['Ved Rahi', 'Moti Sagar', 'Dharmendra', 'Hema Malini', 'Ajit Khan']",Akhtar Hussain,-1976,/title/tt0268216/,1.549,1.0,False,http://image.tmdb.org/t/p/w500/1yHkdv9tRzEIC4eiw9ijcjrSCXk.jpg,159.0,
The Masked Saint,1 hour 45 minutes,4.6,696,"['Action', 'Biography', 'Crime']",A pastor and professional wrestler accepts a position at a struggling church where he helps the community both in his official capacity and as his alter ego The Saint.,"['wrestler', 'wrestling', 'pastor', 'based on true story', 'wrestler']",Warren P. Sonoda,"['Brett Granstaff', 'Chris Whaley', 'Brett Granstaff', 'Lara Jean Chorostecki', 'T.J. McGibbon']",Scott Crowell,-2016,/title/tt3103166/,4.152,18.0,False,http://image.tmdb.org/t/p/w500/zlT1Tc9hA1Ntye5hr7Gxos9U6U9.jpg,111.0,Husband. Pastor. Hero.
The Mob,not-released,no-rating,0,"['Action', 'Comedy', 'Crime']",none,"['corruption', 'undercover', 'gangster', 'film noir', 'organized crime', 'undercover cop', 'waterfront']",See company contact information,"['See producer', 'See preliminary cast']",See writer,(I),/title/tt13312064/,4.107,40.0,False,http://image.tmdb.org/t/p/w500/4nUuKmATbLpECcwzzl1ONwTVoCW.jpg,87.0,cruel... cunning... cold as ice...
Kadhalan,not-released,7.1,2K,"['Action', 'Drama', 'Romance']","Prabhu, a college student, falls in love with Shruthi, a governor's daughter. On knowing about their love affair, her father imprisons Prabhu and forbids him to meet Shruthi.","['bomb', 'governor', 'dancing', 'terrorist', 'torture', 'death by electrocution', 'elevator', 'bombing', 'bomber', 'overprotective father', 'forbidden love']",S. Shankar,"['Rajasri', 'S. Shankar', 'Prabhu Deva', 'Nagma', 'Vadivelu']",Balakumaran,-1994,/title/tt0097416/,2.147,14.0,False,http://image.tmdb.org/t/p/w500/d2yRRfDFH92hoRdyH8F9ZqIwO03.jpg,170.0,
Local Utpaat,not-released,9.1,295,"['Action', 'Comedy']",,[],Kenny Basumatary,"['Yatharth Agnihotri', 'Kenny Basumatary', 'Tony Deori Basumatary', 'Kenny Basumatary', 'Kenny Basumatary']",Kenny Basumatary,-2022,/title/tt11653688/,0.881,0.0,False,http://image.tmdb.org/t/p/w500/fzkqYtxyQ9D2tZvvalsRRSr3QFb.jpg,0.0,
Housefull 3,2 hours 20 minutes,4.9,9.6K,"['Action', 'Comedy', 'Romance']","A father doesn't want his three daughters to get married. Now, it's up to three men to try to and convince the father that they're a good fit for his daughters.",['father'],Sajid,"['K. Subhash', 'Farhad Samji', 'Sajid', 'Akshay Kumar', 'Abhishek Bachchan']",Farhad Samji,-2016,/title/tt4559046/,7.113,81.0,False,http://image.tmdb.org/t/p/w500/cqt0Imj4oNV2uZ49OINlO59Ua5i.jpg,140.0,
Payday,not-released,5.2,121,"['Action', 'Crime', 'Drama']","When inexperienced criminal Ben holds up a small-town restaurant, the poorly-planned robbery spirals into a hostage crisis beyond his control. Trapped inside with him is his girlfriend, manager Adie Graham, a cunning sociopath.","['one location', 'handsome man', 'waitress', 'coworker coworker relationship', 'hostage', 'holdup', 'police officer', 'blond man', 'one word title', 'hostage', 'restaurant', 'sociopath', 'criminal', 'embezzlement']",Chase Dudley,"['Bishop Stevens', 'Tiffani Fest', 'Colton Wheeler', 'Chase Dudley', 'Brentt Slabchuck']",Brentt Slabchuck,(I) (2018),/title/tt6250554/,6.933,4.0,False,http://image.tmdb.org/t/p/w500/fkT0BEaxBpE7KoFX9xqTEzZHt4W.jpg,105.0,Willing to do anything for everything
