movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
That Night,1 hour 29 minutes,6.5,2.9K,"['Drama', 'Romance']","Long Island, NY, summer 1961: Preteen Alice follows, from across the street, the glamorous love life of Sheryl, 17, with bowling alley Rick. A friendship develops as Alice helps Sheryl see Rick.","['summer', 'long island new york', 'teenage pregnancy', 'year 1961', '1960s', 'based on novel', 'girl', 'bowling', 'bowling alley', 'young love', 'bowling', 'father', 'love', 'teenage girl']",Craig Bolotin,"['Craig Bolotin', 'C. Thomas Howell', 'Juliette Lewis', 'Helen Shaver', 'Craig Bolotin']",Alice McDermott,-1992,/title/tt0105572/,10.689,54.0,False,http://image.tmdb.org/t/p/w500/tky1NpcXYsgtc1KtrePLYbQTBM5.jpg,89.0,In everyone's life there's a friendship you never forget.
Date and Switch,1 hour 31 minutes,5.7,8.1K,"['Comedy', 'Drama', 'Romance']",Two guys who make a pact to lose their virginity before prom find their friendship tested when one of them comes out of the closet.,"['friendship', 'male nudity', 'lesbian kiss', 'coming out', 'gay interest', 'brownie', 'gay', 'bare chested male', 'male rear nudity', 'high school prom', 'friendship', 'male homosexuality', 'sex comedy', 'gay theme', 'lgbt interest']",Chris Nelson,"['Nicholas Braun', 'Hunter Cope', 'Dakota Johnson', 'Chris Nelson', 'Alan Yang']",Alan Yang,-2014,/title/tt1878942/,11.515,230.0,False,http://image.tmdb.org/t/p/w500/ieLOyHzoJKyflqGdfj82S1MMm5A.jpg,91.0,Love's all about the right combination.
Edge of Sanity,"$102,219",5.2,1.5K,"['Drama', 'Fantasy', 'Horror']","When Henry Jekyll's experiments with cocaine have gotten out of control, he transforms into the hideous Jack Hyde. As Hyde he searches the London streets at night for his prey in whorehouses and opium dens. The police can't catch him, he has nothing to lose but his mind...","['dr. jekyll and mr. hyde characters', 'male rear nudity', 'spanking', 'surrealism', 'mental illness', 'mad scientist', 'psychopath', 'insanity', 'based on novel', 'split personality', 'prostitute', 'cocaine', 'jack the ripper', 'investigation', 'murder of prostitute', 'victorian england', 'murder', 'mad doctor', 'doctor', 'drugs', 'jekyll and hyde']",Gérard Kikoïne,"['Ron Raley', 'Edward Simons', 'Anthony Perkins', 'Glynis Barber', 'Sarah Maur Thorp']",J.P. Félix,-1989,/title/tt0097263/,7.662,49.0,False,http://image.tmdb.org/t/p/w500/gTKuClx6WpYfiWeWA2778iNKaxA.jpg,91.0,Beware the beast within!
Changeland,not-released,5.7,2.3K,"['Comedy', 'Drama']","While visiting Thailand, two estranged friends realize there's no rule book for finding purpose and meaning in life.","['vacation', 'thailand', 'friendship', 'beach', 'thailand']",Seth Green,"['Seth Green', 'Breckin Meyer', 'Macaulay Culkin', 'Seth Green', 'Seth Green']",Seth Green,-2019,/title/tt6612946/,8.862,71.0,False,http://image.tmdb.org/t/p/w500/zbH4zrlQS4AVwfUkz8ZTcNX1CSp.jpg,86.0,There’s no rulebook for finding happiness in life.
I Am Woman,"$384,551",6.5,2.3K,"['Biography', 'Drama', 'Music']",The story of 1970s musician and activist Helen Reddy.,"['title based on song', 'female empowerment', 'feminist', 'feminism', 'i am woman', ""women's liberation movement"", 'misogyny', 'three word title', 'directorial debut', 'title directed by female', 'australia', 'lgbt']",Unjoo Moon,"['Evan Peters', 'Chris Parnell', 'Matty Cardarople', 'Unjoo Moon', 'Emma Jensen']",Emma Jensen,-2019,/title/tt9185316/,6.265,26.0,False,http://image.tmdb.org/t/p/w500/gpAkNeMzrSTJX2YIYcuwfqBrEqS.jpg,116.0,The Helen Reddy story and the song that inspired a revolution
Indignation,1 hour 50 minutes,6.7,12K,"['Drama', 'Romance']","In 1951, Marcus, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with sexual repression and cultural disaffection, amid the ongoing Korean War.","['sexual repression', 'kosher', 'jewish', 'atheist', 'kaddish', 'jewish temple', 'newark new jersey', 'crying', 'yarmulke', 'intelligentsia', 'based on novel or book', 'jewish life', 'ohio', 'korean war', 'college', '1950s']",James Schamus,"['James Schamus', 'Logan Lerman', 'Sarah Gadon', 'Tijuana Ricks', 'James Schamus']",Philip Roth,-2016,/title/tt4193394/,12.572,249.0,False,http://image.tmdb.org/t/p/w500/lvdA0NAqOJRC5peafUDRPhP88yY.jpg,110.0,Based on the novel by Philip Roth.
Jailhouse Rock,1 hour 36 minutes,6.5,8.6K,"['Drama', 'Music', 'Musical']","After serving time for manslaughter, young Vince Everett becomes a teenage rock star.","['national film registry', 'psychotronic film', 'crying man', 'alcoholism', 'tear gas', 'police baton', 'brawl', 'alcoholic', 'convict labor', 'convict', 'jail', 'rock music', 'black and white']",Richard Thorpe,"['Nedrick Young', 'Elvis Presley', 'Judy Tyler', 'Mickey Shaughnessy', 'Richard Thorpe']",Guy Trosper,-1957,/title/tt0050556/,12.915,151.0,False,http://image.tmdb.org/t/p/w500/8wb4IYiEO03shWEwbakOwzw1Ap7.jpg,96.0,Elvis in Action as Never Before!
The Russia House,"$21,800,000 (estimated)",6.1,16K,"['Drama', 'Romance', 'Thriller']",An expatriate British publisher unexpectedly finds himself working for British intelligence to investigate people in Russia.,"['kgb agent', 'east west', 'soviet citizen', 'reference to dorothy l. sayers', 'drinking from a bottle', 'man wears eyeglasses', 'telephone call', 'country name in title', 'mi6 agent', 'falling in love', 'cia', 'based on novel or book', 'lisbon, portugal', 'soviet union', 'ex-lover', 'secret mission', 'nuclear scientist', 'moscow, russia']",Fred Schepisi,"['Tom Stoppard', 'Sean Connery', 'Michelle Pfeiffer', 'Roy Scheider', 'Fred Schepisi']",John le Carré,-1990,/title/tt0100530/,14.052,258.0,False,http://image.tmdb.org/t/p/w500/yKSW5346x1rBi2h9EbWAbyi4jks.jpg,118.0,Their love was as dangerous as the secrets they kept.
Danny Collins,1 hour 46 minutes,7,32K,"['Biography', 'Comedy', 'Drama']",An aging rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,"['boyfriend girlfriend relationship', 'f word', 'doctor', 'blog', 'reference to mike nichols and elaine may', 'mother daughter relationship', 'bus', 'sportscar', 'reference to bruce springsteen', 'cancer', 'rock star', 'musician', 'concert', 'based on true story', 'los angeles, california', 'middle age']",Dan Fogelman,"['Al Pacino', 'Annette Bening', 'Jennifer Garner', 'Dan Fogelman', 'Dan Fogelman']",Dan Fogelman,-2015,/title/tt1772288/,15.541,476.0,False,http://image.tmdb.org/t/p/w500/sf9ndc9l6alP9DhJF1ZpKz1PaXK.jpg,107.0,A letter from John Lennon changed his life
Moscow on the Hudson,"$13,000,000 (estimated)",6.5,12K,"['Comedy', 'Drama', 'Romance']","A Russian saxophonist visiting New York with a circus troupe suddenly decides to defect from the USSR during a shopping trip to a department store, but he finds adjusting to American life more difficult than he imagined.","['city name in title', 'musician', 'circus', 'saxophone', 'russian immigrant', 'kgb', 'department store', 'hot dog stand', 'grocery store', 'toilet paper', 'american dream', 'american  way of life', 'moscow, russia']",Paul Mazursky,"['Leon Capetanos', 'Robin Williams', 'Maria Conchita Alonso', 'Cleavant Derricks', 'Paul Mazursky']",Paul Mazursky,-1984,/title/tt0087747/,10.66,172.0,False,http://image.tmdb.org/t/p/w500/wPcKa5M9C0QKZuAfVe5cfv58Njb.jpg,115.0,"Vladimir Ivanoff walks into a department store to buy blue jeans, walks out with a girl friend, an immigration lawyer and a buddy. His life and theirs will never be the same again."
"Paul, Apostle of Christ",1 hour 48 minutes,6.5,8.6K,"['Adventure', 'Biography', 'Drama']","Luke travels Roma looking for apostle Paul, turned in Nero's prisoner, to tell his story before his execution.","['reference to paul the apostle', '1st century', 'roman empire', 'christianity', 'saint paul', 'apostle', 'reference to jesus christ', 'early christianity', 'reference to saint luke', 'roman emperor', 'christianity', 'roman empire', 'bible', 'nero', '1st century', 'christian film']",Andrew Hyatt,"['Andrew Hyatt', 'Jim Caviezel', 'James Faulkner', 'Olivier Martinez', 'Andrew Hyatt']",Terence Berden,-2018,/title/tt7388562/,45.749,307.0,False,http://image.tmdb.org/t/p/w500/2NUXG94dGMKYgJL1BkJGKynMb3l.jpg,108.0,Where sin abounds... grace abounds more
The Last Champion,2 hours 2 minutes,7,511,"['Drama', 'Family', 'Sport']","When his mother dies, scandal-ridden ex-Olympian John Wright returns to a hometown that has not forgiven him.","['small town', 'scandal', 'forgiveness', 'wrestling', 'small town', 'forgiveness', 'scandal', 'wrestling']",Glenn Withrow,"['Glenn Withrow', 'Ivy Withrow', 'Cole Hauser', 'Sean H. Scully', 'Annika Marks']",Hallie Todd,-2020,/title/tt5689056/,5.187,8.0,False,http://image.tmdb.org/t/p/w500/yASEm8EXpJRx5WxxCOoMBkPEuXB.jpg,122.0,You'll believe in second chances
American Buffalo,1 hour 28 minutes,5.7,3.8K,['Drama'],Long-repressed feelings of bitterness and betrayal explode when three inner-city losers plot the robbery of a valuable coin in a seedy second-hand junk shop.,"['coin', 'loser', 'betrayal', 'robbery', 'junk shop', 'screenplay adapted by author', 'dialogue driven', 'yogurt', 'trust', 'tantrum', 'robbery', 'gun', 'loyalty', 'revenge', 'betrayal', 'coin', 'diner', 'vulgarity', 'trust', 'poker game', 'criminal', 'tantrum', 'rainstorm', 'broken glass', 'antique dealer', 'station wagon']",Michael Corrente,"['Dustin Hoffman', 'Dennis Franz', 'Sean Nelson', 'Michael Corrente', 'David Mamet']",David Mamet,-1996,/title/tt0115530/,5.399,56.0,False,http://image.tmdb.org/t/p/w500/tkIMquxwzMzZUrnAv43e3w0eX0F.jpg,88.0,They had a plan. It wasn't worth a nickel.
Passchendaele,"CA$20,000,000 (estimated)",6.4,8.3K,"['Drama', 'History', 'Romance']","The lives of a troubled veteran, his nurse girlfriend and a naive boy intersect first in Alberta and then in Belgium during the bloody World War I battle of Passchendaele.","['battle', 'veteran', 'canadian armed forces', 'canadian soldier', 'directed by star', 'world war one', 'love', 'british empire', 'british officer', 'british soldier', 'nurse', 'world war i', 'battle', 'platoon', 'veteran', 'recruitment']",Paul Gross,"['Paul Gross', 'Michael Greyeyes', 'James Kot', 'Paul Gross', 'Paul Gross']",Paul Gross,-2008,/title/tt1092082/,9.802,93.0,False,http://image.tmdb.org/t/p/w500/2FMtSxzF2fR5dx5was9Kftjag0U.jpg,114.0,
The Stranger,"$1,034,000 (estimated)",7.3,26K,"['Crime', 'Drama', 'Film-Noir']",An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi.,"['small town', 'connecticut', 'nazi war criminal', 'nazi hunter', 'false identity', 'directed by star', 'professor', 'stranger', 'surveillance', 'secret identity', 'paranoia', 'investigation', 'australia', 'friendship', 'based on true story', 'criminal', 'sting operation', 'cold case', 'undercover detective', 'unsolved murder']",Orson Welles,"['Victor Trivas', 'Decla Dunning', 'Orson Welles', 'Edward G. Robinson', 'Loretta Young']",Anthony Veiller,-1946,/title/tt0038991/,24.642,245.0,False,http://image.tmdb.org/t/p/w500/ydbm5Ad1nyZq7eywWsw82Wxdsgg.jpg,117.0,The closer you get...
All Is True,1 hour 41 minutes,6.3,4.6K,"['Biography', 'Drama', 'History']",A look at the final days in the life of renowned playwright William Shakespeare.,"['father daughter relationship', 'father son relationship', 'husband wife relationship', 'death of son', 'playwright', 'year 1613', 'directed by an actor', 'stratford upon avon', 'garden', 'gardening', 'london, england', 'husband wife relationship', 'historical figure', 'family secrets', 'united kingdom', 'fictional biography', '17th century', 'father daughter relationship', 'social prejudices']",Kenneth Branagh,"['Kenneth Branagh', 'Judi Dench', 'Ian McKellen', 'Kenneth Branagh', 'Ben Elton']",Ben Elton,-2018,/title/tt9206798/,10.306,109.0,False,http://image.tmdb.org/t/p/w500/yae0QoZuPQ6yC8HleRYXXfttPLh.jpg,101.0,The final act of the world's greatest playwright
Irreplaceable You,not-released,6.4,9.6K,"['Comedy', 'Drama', 'Romance']",A man and a woman who have known each other since age 8 are destined to be together until death does them part.,"['two word title', 'romantic relationship', 'childhood love', 'monogamy', 'interracial couple', 'tinder', 'cancer', 'terminal illness', 'uterine cancer', 'marriage proposal']",Stephanie Laing,"['Gugu Mbatha-Raw', 'Michiel Huisman', 'Steve Coogan', 'Stephanie Laing', 'Bess Wohl']",Bess Wohl,-2018,/title/tt6119856/,13.568,664.0,False,http://image.tmdb.org/t/p/w500/hkflwtWCJffdDSwg63fdDFbwOvS.jpg,96.0,"Don't focus on what if, focus on what is."
Vi,1 hour 32 minutes,5.3,975,['Drama'],This is a story of IDA and KRISTER. It's about a relationship that goes to hell. They are both crazy in love but manage to strangle the supply of oxygen and adapt to each other in a way that will lead to catastrophic consequences.,"['male nudity', 'male frontal nudity', 'female full frontal nudity', 'male full frontal nudity', 'male full rear nudity', 'downward spiral', 'erect penis', 'male objectification', 'sweden', 'sexploitation']",Mani Maserrat-Agah,"['Gustaf Skarsgård', 'Anna Åström', 'Rebecca Ferguson', 'Mani Maserrat-Agah', 'Jens Jonsson']",Jens Jonsson,-2013,/title/tt2708782/,4.999,20.0,False,http://image.tmdb.org/t/p/w500/398oP5HGjLCmW1c4rxNI3dnG71c.jpg,92.0,
Absentia,1 hour 27 minutes,5.8,18K,"['Drama', 'Horror', 'Mystery']","A woman and her sister begin to link a mysterious tunnel to a series of disappearances, including that of her own husband.","['tunnel', 'grief', 'missing husband', 'sister sister relationship', 'reappearance', 'apparition', 'absent husband', 'underpass', 'gateway', 'giant insect', 'grief', 'apparition', 'investigator', 'missing person', 'tunnel', 'declared dead', 'missing husband', 'returned alive', 'sister sister relationship', 'absent husband', 'underpass']",Mike Flanagan,"['Katie Parker', 'Courtney Bell', 'Dave Levine', 'Mike Flanagan', 'Mike Flanagan']",Mike Flanagan,(I) (2011),/title/tt1610996/,7.907,313.0,False,http://image.tmdb.org/t/p/w500/6i9mtDV67tRAEYhCsZPNtiwMGN6.jpg,92.0,There are fates worse than death.
Copenhagen,1 hour 38 minutes,7,13K,"['Adventure', 'Drama', 'Romance']","When the girl of your dreams is half your age, it's time to grow up.","['danish culture', 'canadian abroad', 'lying about age', 'copenhagen denmark', 'backpacker', 'city in title', 'canadian', 'train', 'vacation', 'boyfriend girlfriend relationship']",Mark Raso,"['Gethin Anthony', 'Frederikke Dahl Hansen', 'Sebastian Armesto', 'Mark Raso', 'Mark Raso']",Mark Raso,-2014,/title/tt2459156/,8.005,177.0,False,http://image.tmdb.org/t/p/w500/1MSFfjvgf9auNANWcaGTvzf1TcW.jpg,98.0,"When the girl of your dreams is half your age, it's time to grow up."
...All the Marbles,1 hour 53 minutes,6.4,2.1K,"['Comedy', 'Drama', 'Sport']","Small timer female wrestling team ""The California Dolls"" and their manager must face the hardship of their sport and life to suceed.","['topless wrestling', 'wobbling breasts', 'tomboy', 'bare breasts', 'hands covering breasts', 'man slaps a woman', 'woman slaps a man', 'crying', 'sexy woman', 'african american woman', 'wrestling']",Robert Aldrich,"['Michael Barrie', 'Leigh Chapman', 'Peter Falk', 'Vicki Frederick', 'Laurene Landon']",Mel Frohman,-1981,/title/tt0081964/,4.184,43.0,False,http://image.tmdb.org/t/p/w500/qv0WuNiP93ahEEYDFwC5DcjJmOS.jpg,113.0,The California Dolls and their best friend Harry...Together they're going for...All The Marbles
The Shining Hour,1 hour 16 minutes,6.4,1.1K,['Drama'],A nightclub dancer marries into society and has to contend with her jealous sister-in-law.,"['new york city', 'wisconsin', 'sudser', 'farming family', 'arson fire', 'title co written by female', 'female self sacrifice', 'female protagonist', 'featured performer', 'sister in law sister in law conflict', 'dancer', 'nightclub', 'based on play or musical', 'family relationships', 'in-laws', 'newlywed', 'sister-in-law', 'resentment', 'contempt', 'domineering', 'brother brother relationship']",Frank Borzage,"['Ogden Nash', 'Keith Winter', 'Joan Crawford', 'Margaret Sullavan', 'Robert Young']",Jane Murfin,-1938,/title/tt0030743/,4.802,18.0,False,http://image.tmdb.org/t/p/w500/icPlJYyRg3zhvONL1wwbqbbXXpH.jpg,76.0,NOW Joan's a Dancing Bride in a New Heart Drama!
King of Kings,2 hours 48 minutes,6.9,8.1K,"['Biography', 'Drama']","The temporary physical life of the Biblical Savior, Jesus Christ.","['john the baptist character', 'jesus christ character', 'mary of nazareth character', 'mary magdalene character', 'joseph of nazareth character', 'barabbas character', 'pontius pilate character', 'balthazar character', 'gaspar character', 'melchior character', 'christianity', 'bible', 'crucifixion', 'biography', 'epic', '1st century', 'jesus christ', 'christian film']",Nicholas Ray,"['Ray Bradbury', 'Jeffrey Hunter', 'Siobhan McKenna', 'Hurd Hatfield', 'Nicholas Ray']",Philip Yordan,-1961,/title/tt0055047/,22.5,176.0,False,http://image.tmdb.org/t/p/w500/fp1Nx4FASTGldFuQyGXN0HF6Jgk.jpg,168.0,"Of good and evil, of love and hate, of peace and war."
Dil Bechara,1 hour 41 minutes,8.1,129K,"['Comedy', 'Drama', 'Romance']","The emotional journey of two hopelessly in love youngsters, a young girl, Kizie, suffering from cancer, and a boy, Manny, whom she meets at a support group.","['love', 'cancer', 'cancer support group', 'incomplete song', 'throwing eggs', 'oxygen cylinder', 'blind friend', ""attending one's own funeral"", 'eulogy', 'cigarette', 'based on novel or book', 'cancer', 'coming of age']",Mukesh Chhabra,"['Suprotim Sengupta', 'Scott Neustadter', 'Sushant Singh Rajput', 'Sanjana Sanghi', 'Sahil Vaid']",Shashank Khaitan,-2020,/title/tt8110330/,9.465,83.0,False,http://image.tmdb.org/t/p/w500/lMFjMrc8Bn0CQhtJDORfspXrWrK.jpg,101.0,
Nina Forever,1 hour 38 minutes,5.6,4.9K,"['Comedy', 'Drama', 'Horror']","Suicidal Rob starts dating a colleague at the supermarket. But whenever they have sex, his dead girlfriend, Nina, pops up.","['death of a partner', 'haunted by the past', 'death of girlfriend', 'mourning', 'interrupted sex', 'nudity', 'sex scene', 'female nudity', 'male rear nudity', 'male nudity', 'suicide attempt', 'love', 'car accident']",Ben Blaine,"['Ben Blaine', 'Chris Blaine', 'Cian Barry', 'Abigail Hardingham', 'Mandeep Dhillon']",Chris Blaine,-2015,/title/tt2885628/,6.681,138.0,False,http://image.tmdb.org/t/p/w500/l6fIaMjMx4bCHLvgCcnNfWctfm2.jpg,98.0,A fu*ked up fairy tale
Aisha,not-released,8.4,20,['Drama'],While caught for years in Ireland's immigration system Aisha Osagie develops a close friendship with former prisoner Conor Healy. This friendship soon looks to be short lived as Aisha's future in Ireland comes under threat.,['asylum'],Frank Berry,"['Letitia Wright', ""Josh O'Connor"", 'Ruth McCabe', 'Frank Berry', 'Frank Berry']",Frank Berry,-2022,/title/tt14397058/,5.279,8.0,False,http://image.tmdb.org/t/p/w500/n0tXekc9HOwju6meGAWBrEO84zQ.jpg,94.0,
Smilla's Sense of Snow,2 hours 1 minute,6.3,15K,"['Crime', 'Drama', 'Mystery']","A 6 y.o. Inuit boy runs off a snowy roof in Copenhagen and dies. Smilla, a half Inuit who lives in the building and knows the boy, looks into it. What makes an acrophobic boy run up on the roof? The clues take her to Greenland.","['snow', 'female protagonist', 'character name in title', 'f rated', 'boy', 'roof', 'greenland', 'neighbor', 'ice', 'conspiracy', 'copenhagen, denmark', 'based on novel or book', 'inuit', 'comet', 'arctic polar circle region', 'conspiracy', 'snow', 'murder investigation', 'nordic noir']",Bille August,"['Ann Biderman', 'Julia Ormond', 'Jens Jørgen Fleischer', 'Agga Olsen', 'Bille August']",Peter Høeg,-1997,/title/tt0120152/,10.723,210.0,False,http://image.tmdb.org/t/p/w500/3eeCYGVWb4Ic8SFpARGWOjyl9Md.jpg,121.0,Some Tracks Should Never Be Uncovered.
The Barefoot Contessa,2 hours 8 minutes,6.9,11K,"['Crime', 'Drama', 'Mystery']","This is the life of a Hollywood movie star named Maria, as told by writer/director Harry et al, from being discovered in Madrid, Spain, until her funeral in Italy.","['cemetery', 'reference to the spanish civil war', 'reference to cesare borgia', 'funeral in the rain', 'reference to cinderella', 'reference to faust', 'reference to ernst lubitsch', 'party', 'voice over', 'voice over from multiple characters', 'dancer', 'madrid, spain', 'count', 'millionaire', 'film director']",Joseph L. Mankiewicz,"['Humphrey Bogart', 'Ava Gardner', ""Edmond O'Brien"", 'Joseph L. Mankiewicz', 'Joseph L. Mankiewicz']",Joseph L. Mankiewicz,-1954,/title/tt0046754/,8.638,189.0,False,http://image.tmdb.org/t/p/w500/eSRBlHu9didl6MdFQdIYpU9YdFD.jpg,128.0,The world's most beautiful animal!
Music of the Heart,"$27,000,000 (estimated)",6.8,13K,"['Drama', 'Music']",Story of a schoolteacher's struggle to teach violin to inner-city Harlem kids.,"['violin', 'teacher', 'school', 'female protagonist', 'musician', 'teacher student relationship', 'violinist', 'single mother', 'violin player', 'music teacher', 'music teacher', 'violin', 'biography', 'violinist', 'based on true story', 'school teacher', 'harlem, new york city']",Wes Craven,"['Meryl Streep', 'Cloris Leachman', 'Henry Dinhofer', 'Wes Craven', 'Pamela Gray']",Pamela Gray,-1999,/title/tt0166943/,11.084,194.0,False,http://image.tmdb.org/t/p/w500/maqYjELEaeCr3EtN7KNLTAwycS5.jpg,124.0,She gave them a gift they could never imagine. They gave the system a fight it would never forget.
Miss Stevens,1 hour 26 minutes,6.5,7K,"['Comedy', 'Drama']",A heart-broken teacher chaperones a group of high schoolers to a state drama competition.,"['competition', 'road trip', 'two word title', 'monologue', 'dead mother', 'depression', 'teacher student relationship', 'gay friend', 'singing in a car', 'coming of age', 'road trip', 'teacher', 'woman director', 'acting', 'death of a salesman', 'arthur miller']",Julia Hart,"['Jordan Horowitz', 'Lily Rabe', 'Timothée Chalamet', 'Lili Reinhart', 'Julia Hart']",Julia Hart,-2016,/title/tt2693580/,12.456,223.0,False,http://image.tmdb.org/t/p/w500/7pWcZa8ANeRCIlddbBZu8QconsU.jpg,86.0,Everybody needs a chaperone.
Leonora addio,not-released,7.1,223,['Drama'],Three surreal funerals are intertwined by the murder of a Sicilian immigrant boy in Brooklyn.,"['death', 'loss', 'ashes', 'writer', 'based on short story', 'timeframe 1930s', 'archive footage']",Paolo Taviani,"['Fabrizio Ferracane', 'Matteo Pittiruti', 'Dania Marino', 'Paolo Taviani', 'Paolo Taviani']",Paolo Taviani,-2022,/title/tt13107800/,4.994,28.0,False,http://image.tmdb.org/t/p/w500/kKzk1ARlCDubcSpcGUa4G2tMNXM.jpg,90.0,
Josie,not-released,5.2,3.7K,"['Drama', 'Thriller']","Hank, a solitary man living a dull existence in the sleepy, Southern town raises eyebrows when he develops a questionable relationship with Josie, a recently transplanted high school student.",['school'],Eric England,"['Sophie Turner', 'Dylan McDermott', 'Jack Kilmer', 'Eric England', 'Anthony Ragnone II']",Anthony Ragnone II,-2018,/title/tt4682780/,8.682,85.0,False,http://image.tmdb.org/t/p/w500/sXwATbG3eJjkteGh1YaqV1PGeGb.jpg,87.0,Secrets will come to light.
The Day the Clown Cried,not-released,no-rating,0,['Drama'],A circus clown is imprisoned by the Nazis and goes with Jewish children to their deaths.,"['unreleased film', 'clown', 'circus', 'nazi', 'auschwitz', 'commandant', 'gestapo', 'circus clown', 'internment camp', 'barbed wire fence']",Jerry Lewis,"[""Joan O'Brien"", 'Charles Denton', 'Jerry Lewis', 'Peter Ahlm', 'Lars Amble']",Jerry Lewis,-1972,/title/tt0068451/,0.6,0.0,False,http://image.tmdb.org/t/p/w500/4OoSAIKNU2VjnCQ992649pLfBv9.jpg,28.0,
It's All Gone Pete Tong,1 hour 30 minutes,7.2,20K,"['Biography', 'Comedy', 'Drama']",A famous DJ in the Ibiza club scene finds the alcohol and drug-fueled party that is his life threatened by the progressive loss of his hearing.,"['scream', 'sense of hearing', 'sex scene', 'soundwave', 'watching tv', 'close up of eyes', 'disguised as homeless person', 'mockumentary comedy', 'deafness', 'ibiza', 'disc jockey', 'loss of loved one', 'cocaine', 'comeback', 'recording studio', 'ibiza', 'based on true story', 'disabled', 'hearing impaired']",Michael Dowse,"['Paul Kaye', 'Beatriz Batarda', 'Kate Magowan', 'Michael Dowse', 'Michael Dowse']",Michael Dowse,-2004,/title/tt0388139/,14.575,163.0,False,http://image.tmdb.org/t/p/w500/4AvbVwbejmSMKGEdLmVYDLAss1i.jpg,90.0,
Secret Society,not-released,4.3,429,['Drama'],Celess and Tina play the game too well to be considered your average gold diggers.,"['gold digger', 'title co written by female', 'secret exposed', 'friendship', 'secret', 'female friendship', 'two word title']",Jamal Hill,"['Jamal Hill', 'Reyna Love', 'Erica Pinkett', 'Vivica A. Fox', 'Jamal Hill']",Miasha Coleman,-2021,/title/tt13050400/,5.39,8.0,False,http://image.tmdb.org/t/p/w500/28WgcerozoecHY0wGSlQsm3GfG9.jpg,94.0,
Sugar Daddy,not-released,5.7,464,['Drama'],"Darren, a young talented musician, dreams of making music like nobody has before. But she's broke. Desperate for cash, she signs up to a paid-dating website, throwing herself down a dark path that shapes her music with it.","['female nudity', 'female rear nudity', 'bare butt', 'female protagonist', 'roommate', 'musician', 'toronto, canada', 'dating', 'older man younger woman relationship', 'struggling artist', 'woman director', 'money problems', 'absent parent', 'sugar daddy']",Wendy Morgan,"['Kelly McCormack', 'Hilary McCormack', 'Richard Blackburn', 'Wendy Morgan', 'Kelly McCormack']",Kelly McCormack,-2020,/title/tt7260052/,9.179,42.0,False,http://image.tmdb.org/t/p/w500/iIYAa6dIGCtQbbaCrcy8KBoe1JS.jpg,100.0,timid joyous atrocious
Ride Lonesome,not-released,7.1,5.5K,"['Drama', 'Western']","A bounty hunter (Randolph Scott) escorts a killer (James Best) to be tried for murder, but allows the man's outlaw brother (Lee Van Cleef) to catch up with them to have a showdown over a previous shocking murder.","['man tied up', 'bounty hunter', 'amnesty', 'falling off a horse', 'handcuffed man', 'tree on fire', 'saved from hanging', 'hanging tree', 'shootout', 'arizona territory', 'bounty hunter', 'brother', 'outlaw', 'indian attack']",Budd Boetticher,"['Randolph Scott', 'Karen Steele', 'Pernell Roberts', 'Budd Boetticher', 'Burt Kennedy']",Burt Kennedy,-1959,/title/tt0053220/,14.134,123.0,False,http://image.tmdb.org/t/p/w500/cRQ6oAMkjBKf76E54YooLNvZ2pE.jpg,73.0,Scorching lead-hot action all the way!
National Theatre Live: The Deep Blue Sea,not-released,7.8,295,['Drama'],"When Hester Collyer is found by her neighbours in the aftermath of a failed suicide attempt, the story of her tempestuous affair with a former RAF pilot and the breakdown of her marriage to a High Court judge begins to emerge.","['national theatre', 'national theatre live']",Carrie Cracknell,"['Terence Rattigan', 'Marion Bailey', 'Hubert Burton', 'Yolanda Kettle', 'Carrie Cracknell']",Matthew Amos,-2016,/title/tt6515568/,1.086,4.0,False,http://image.tmdb.org/t/p/w500/hXU9hMpZARRclozFvPDdxrn6HTN.jpg,123.0,
The Intervention,1 hour 30 minutes,6,6.3K,"['Comedy', 'Drama']",A weekend getaway for four couples takes a sharp turn when one of the couples discovers the entire trip was orchestrated to host an intervention on their marriage.,"['sex scene', 'lesbian', 'lesbianism', 'lesbian couple', 'bi curious woman', 'bisexual woman', 'alcoholic woman', 'surprise lesbian kiss', 'cheating wife', 'girlfriend girlfriend lesbian relationship', 'marriage crisis', 'intervention', 'getaway', 'woman director']",Clea DuVall,"['Melanie Lynskey', 'Jason Ritter', 'Skylar Bernon', 'Clea DuVall', 'Clea DuVall']",Clea DuVall,(I) (2016),/title/tt4872078/,9.154,152.0,False,http://image.tmdb.org/t/p/w500/yPgppin50E0pxKgL1lmKlFbhTF1.jpg,90.0,What are friends for?
