movie title,Run Time,Rating,User Rating,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,year,path,Popularity,Votes,Adult,Poster Image,Runtime,Taglines
Ash & Dust,1 hour 25 minutes,4.2,646,"['Crime', 'Thriller']",Two small town couples find themselves caught up in a game of death at the hands of a vicious gang after they discover a mysterious box buried long ago.,"['small town', 'forest', 'snow', 'winter', 'cold', 'police', 'police officer', 'based on novel or book', 'concentration camp', 'world war ii', 'based on true story', 'historical drama', 'concentration camp survivor', 'spanish republican', 'weapon factory']",Adrian Langley,"['Michael Swatton', 'Simon Phillips', 'John Andrews', 'Adrian Langley', 'Adrian Langley']",Adrian Langley,-2022,/title/tt13831544/,20.075,7.0,False,http://image.tmdb.org/t/p/w500/tMC91s4JCcqbjx59dZIY7DKuOKZ.jpg,103.0,"The inspiring story of Neus Català, a survivor of the Nazi horror"
Rites of Passage,"$2,500,000 (estimated)",4,1.6K,['Thriller'],"An anthropology student invites his classmates and professor to his family's abandoned ranch, once a sacred Chumash burial ground, to recreate an ancient ceremony.","['homophobia', 'cleavage', 'scantily clad female', 'panties', 'black panties', 'thong panties', 'minidress', 'miniskirt', 'blonde', 'bikini', 'homophobia', 'manipulation', 'love letter', 'escaped convict', 'man hunt', 'cabin in the woods', 'criminal', 'convict', 'extramarital affair', 'duplicity', 'rite of passage', 'masculinity', 'father son relationship', 'gay theme', 'gay relationship']",W. Peter Iliff,"['Rick Halsey', 'Jonathan Sachar', 'Wes Bentley', 'Kate Maberly', 'Ryan Donowho']",W. Peter Iliff,(I) (2012),/title/tt1745958/,2.47,20.0,False,http://image.tmdb.org/t/p/w500/sPNnFaZaNSB5NlzLBr491F65x8r.jpg,95.0,The secrets some men keep can be killers.
Witches in the Woods,1 hour 30 minutes,4.3,1.8K,"['Horror', 'Mystery', 'Thriller']","Jill, a tenacious UMass freshman, abandons her studies for an off-the-grid snowboarding trip. When their SUV mysteriously becomes lost, temperatures fall and the group dynamic unravels as a virtual and then literal witch hunt begins.","['fall', 'witch legend', 'car accident', 'frozen', 'bear trap', 'evil', 'witch horror', 'woods', 'car accident', 'death', 'group of friends', 'frozen alive', 'witch legend']",Jordan Barker,"['David Lafontaine', 'Hannah Kasulka', 'Craig Arnold', 'Sasha Clements', 'Jordan Barker']",Christopher Borrelli,-2019,/title/tt8354344/,10.242,102.0,False,http://image.tmdb.org/t/p/w500/cYlHTdKFnhjNsJ0jvHMsJCIFG0l.jpg,90.0,Evil is waiting for them.
Seal of Desire,not-released,4.2,99,"['Romance', 'Thriller']","An attractive psychologist who specializes in couples therapy uses his intuitive skills to expose cheating spouses and seduce their heart-broken wives. But the player becomes a pawn when he meets a woman capable of beating him at his own game and the lines between love and trust,... Read all","['female nudity', 'female rear nudity', 'female frontal nudity', 'cowgirl']",Markiss McFadden,"['Jackie Moore', 'Dorothy Mannine', 'Jeff Willy', 'Markiss McFadden', 'Markiss McFadden']",Markiss McFadden,-2022,/title/tt10369964/,3.843,2.0,False,http://image.tmdb.org/t/p/w500/o7uTSX79piMM0zisVR4u1lX8OjF.jpg,107.0,
The Stand at Paxton County,not-released,6.3,1.1K,"['Drama', 'Thriller']",A military veteran comes home to find her father harassed by a sheriff intent to confiscate the livestock on their ranch under shady pretenses.,['military'],Brett Hedlund,"[""David Michael O'Neill"", 'Jacqueline Toboni', ""Michael O'Neill"", 'Tyler Jacob Moore', 'Brett Hedlund']",Carl Morris,-2020,/title/tt8362228/,5.065,18.0,False,http://image.tmdb.org/t/p/w500/lO12VOT6k1hBln9AOPgDadlmBKb.jpg,102.0,They will have to find their own justice.
Walking Out,1 hour 35 minutes,5.8,6.3K,"['Adventure', 'Drama', 'Mystery']","An urban teenager journeys to Montana to hunt big game with his estranged father. Father and son struggle to connect, until a brutal encounter in the heart of the wilderness changes everything.","['father son relationship', 'hunt', 'killing an animal', 'fishing lesson', 'hunting lesson', 'airport', 'grizzly bear', 'running water', 'butchering an animal', 'bear meat', 'montana', 'parent child relationship', 'becoming an adult', 'grizzly bear', 'wilderness', 'hunting accident', 'flashback', 'survival', 'bear', 'coming of age', 'snow', 'hunting', 'bear attack', 'estranged father', 'moose hunting']",Alex Smith,"['Alex Smith', 'Andrew J. Smith', 'David Quammen', 'Matt Bomer', 'Josh Wiggins']",Andrew J. Smith,-2017,/title/tt5420886/,13.329,133.0,False,http://image.tmdb.org/t/p/w500/wK3l4ZfcRXFph6uop7yr7scM2SP.jpg,96.0,Survival Runs In Their Blood
Ratter,1 hour 20 minutes,5.1,13K,"['Drama', 'Horror', 'Thriller']",A young graduate student is tormented by a stalker who hacks into her electronic devices and monitors her every move.,"['based on short film', 'found footage', 'home invasion', 'found footage horror', 'screenlife', 'sony', 'columbia tristar', 'comic relief', 'stalker', 'laptop computer', 'hacker', 'webcam', 'stalker', 'home invasion', 'surveillance', 'found footage', 'based on short film', 'screenlife']",Branden Kramer,"['Ashley Benson', 'Matt McGorry', 'Kaili Vernoff', 'Branden Kramer', 'Branden Kramer']",Branden Kramer,-2015,/title/tt3836512/,15.653,295.0,False,http://image.tmdb.org/t/p/w500/vSwYyxa12OqcrVnW6qPGqIBFyh2.jpg,80.0,At this moment someone could be listening... watching... recording...
The Boogens,1 hour 35 minutes,5.5,2.7K,"['Horror', 'Sci-Fi', 'Thriller']","Otherworldly creatures are released from the bootleg tunnels underneath a small-town mining community, and begin chomping on the locals.","['mine', 'monster', 'creature feature', 'female nudity', 'abandoned mine', 'creature', 'psychotronic film', 'dog killed', 'low budget sci fi movie', 'underground creature']",James L. Conway,"[""David O'Malley"", 'Jim Kouf', 'Rebecca Balding', 'Fred McCarren', 'Anne-Marie Martin']",Thomas C. Chapman,-1981,/title/tt0082094/,3.873,57.0,False,http://image.tmdb.org/t/p/w500/9V6YsgJVMaNrkm7WY9Tfy0yHVF6.jpg,95.0,Some Things Shouldn't Be Disturbed...
Boys in the Trees,not-released,6.2,3.9K,"['Drama', 'Horror', 'Thriller']","On Halloween 1997, two estranged teen skaters embark on a surreal journey through their memories, dreams and fears.","['skateboarding', 'mask', 'toilet papering', 'clown mask', 'ghost costume', 'vandalism', 'friendship', 'estranged friend', 'halloween night', 'sitting in a tree', 'photographer', 'dream', 'vandalism', 'mask', 'surreal', 'halloween', 'friendship', 'bullying', 'surrealism', 'memory', 'fear', 'death', 'journey', '1990s', 'boys', 'skater', 'estranged friend']",Nicholas Verso,"['Toby Wallace', 'Gulliver McGrath', 'Mitzi Ruhlmann', 'Nicholas Verso', 'Nicholas Verso']",Nicholas Verso,-2016,/title/tt3445580/,12.595,138.0,False,http://image.tmdb.org/t/p/w500/nZzSxliBkqVqRaXKCnQVr59VcNt.jpg,112.0,Nobody gets us... that's half the fun
The Canyon,1 hour 42 minutes,5.8,4.7K,['Thriller'],A survival story about a honeymooning couple who get lost in the wide expanse of the Grand Canyon.,"['elvis presley character', 'grand canyon national park', 'reference to the grand canyon', 'arizona desert', 'reference to arizona', 'redneck', 'survival', 'grand canyon', 'hairy chest', 'man against nature']",Richard Harrah,"['Eion Bailey', 'Yvonne Strahovski', 'Will Patton', 'Richard Harrah', 'Steve Allrich']",Steve Allrich,-2009,/title/tt0960741/,9.33,105.0,False,http://image.tmdb.org/t/p/w500/tKqqIuCCOCbjze3LzoP3Oxt84rI.jpg,102.0,Surviving is just the beginning
Beware: Children at Play,1 hour 34 minutes,4,1.2K,"['Horror', 'Thriller']",A mentally-disturbed teenager kidnaps and brainwashes children into cannibalistic psychopaths - but not when the adults intervene.,"['slasher', 'bloody body of a child', 'blond boy', 'child stabbed in the chest', 'child stabbed in the back', 'dead boy', 'psychotic child', 'human sacrifice', 'child murderess', 'filicide', 'killer child']",Mik Cribben,"['Michael Robertson', 'Rich Hamilton', 'Robin Lilly', 'Mik Cribben', 'Fred Scharkey']",Fred Scharkey,-1989,/title/tt0112492/,1.571,28.0,False,http://image.tmdb.org/t/p/w500/eUTs5eIhzqpi2Esepxui9HVu6dx.jpg,94.0,These Aren't Children...They Are Demons!
The Blackout Experiment,not-released,2.7,276,"['Drama', 'Horror', 'Thriller']",Six strangers wake up inside a room garnished with weapons and are forced to kill each other or watch someone they care deeply about die.,"['watch', 'three word title', 'female scientist', 'grindhouse film', 'horror b movie', 'forced to kill someone']",John David Moffat IV,"['Jill Killington', 'Troy Jones', 'Dom Cole', 'Yasmin Irvine', 'John David Moffat IV']",Ryan Graff,-2021,/title/tt3659284/,6.507,18.0,False,http://image.tmdb.org/t/p/w500/9cPWVjWVi6XnwFGOXoa2cfHvqiB.jpg,81.0,THE ONLY WAY OUT IS TO FOLLOW HER RULES
Bundy and the Green River Killer,1 hour 25 minutes,3.4,1.1K,"['Crime', 'Drama', 'Thriller']",A police detective consults with incarcerated madman Ted Bundy to help him catch The Green River Killer.,"['serial killer', 'ted bundy', 'murder of prostitute', 'true crime', 'fbi profiler', 'interviewing a serial killer', 'killer', 'gore', 'message from a serial killer', 'confessions of a serial killer', 'fbi', 'serial killer', 'mlčení jehňátek']",Andrew Jones,"['Mark Homer', 'Lara Goodison', 'Richard Mark', 'Andrew Jones', 'Andrew Jones']",Andrew Jones,-2019,/title/tt8549254/,4.393,25.0,False,http://image.tmdb.org/t/p/w500/eDD36grRZveBrPs0geW0KJuyiGt.jpg,85.0,
Guns Girls and Gangsters,not-released,6.2,557,"['Crime', 'Drama', 'Thriller']","In Las Vegas, a group of assorted criminals plans the robbery of an armored truck hauling casino money to the bank.","['heist', 'psychotronic film', 'christmas', ""new year's eve"", 'bulova watches', 'gunsel', 'casino', 'robbery', 'uniform', 'tied up', 'casino', 'adultery', ""new year's eve"", 'robbery', 'gas station', 'gangster', 'murder', 'heist', 'desert']",Edward L. Cahn,"['Paul Gangelin', 'Jerry Sackheim', 'Mamie Van Doren', 'Gerald Mohr', 'Lee Van Cleef']",Robert E. Kent,-1959,/title/tt0052870/,3.436,12.0,False,http://image.tmdb.org/t/p/w500/weDUQ20C6PhfpJojsSFMWlcv5KB.jpg,70.0,A Cheating Blonde... A Crazed Con.... The Biggest Armored-Car Robbery in History!
Killer Movie,1 hour 33 minutes,4.4,3K,"['Comedy', 'Horror', 'Mystery']",A reality TV director copes with a spoiled celebutante and a show gone haywire when a masked killer starts bumping off the crew in this slasher-movie satire.,"['killer', 'masked killer', 'film crew', 'small town', 'obsession', 'fictional reality show', 'tablesaw', 'carrying someone over shoulder', 'lesbian sex', 'titillation', 'small town', 'ice hockey', 'slasher', 'duringcreditsstinger', 'town']",Jeff Fisher,"['Paul Wesley', 'Kaley Cuoco', 'Gloria Votsis', 'Jeff Fisher', 'Jeff Fisher']",Jeff Fisher,-2008,/title/tt0988083/,5.587,72.0,False,http://image.tmdb.org/t/p/w500/fhZNX8SCvtrrTfh8NV5EgtZC9d0.jpg,93.0,Fear Reality.
The Toll,1 hour 20 minutes,5.3,2.5K,"['Horror', 'Thriller']",A socially awkward driver and a weary passenger try to make it to their destination while being haunted by a supernatural threat.,['driver'],Michael Nader,"['Jordan Hayes', 'Max Topplin', 'James McGowan', 'Michael Nader', 'Michael Nader']",Michael Nader,-2020,/title/tt9202550/,11.6,106.0,False,http://image.tmdb.org/t/p/w500/q6vV6sSWz9cytmc8L9IEBjjyFmV.jpg,80.0,You gotta pay the troll toll
Web of Seduction,not-released,5,435,"['Drama', 'Mystery', 'Thriller']","In this erotic tale of suspense, seduction, and murder, a cleaning woman finds herself working for two wives who are wealthy, idle, and ignored by their husbands. The maid persuades the two woman to kill each other's spouses and live happily ever after off the proceeds of their h... Read all","['sexploitation film', 'promiscuity', 'sexual promiscuity', 'pretending promiscuity', 'female promiscuity', 'male promiscuity', 'erotic thriller', 'full frontal female nudity', 'vulva', 'vagina', 'masturbation', 'lesbian sex', 'threesome', 'softcore', 'exhibitionism']",Blain Brown,"['Lauren Hays', 'Eric Acsell', 'Tracy Ryan', 'Blain Brown', 'Blain Brown']",Blain Brown,-1999,/title/tt0214299/,6.403,7.0,False,http://image.tmdb.org/t/p/w500/u5t78ABdJ8fj0OFHcQ6tFJI8XSA.jpg,95.0,Sex. Money. Power. How far will you go?
Way of the Wicked,1 hour 32 minutes,3.8,1.4K,['Thriller'],"After a series of inexplicable murders sweeps a small, isolated community, Father Henry goes to a local police detective with a theory on why the murders are occurring.","['bullying', 'fight', 'fistfight', 'priest', 'punched in the face', 'blood', 'kneed in the groin', 'run over by a tractor', 'father daughter relationship', 'murder investigation', 'satanism', 'religion', 'demon', 'evil']",Kevin Carraway,"['Vinnie Jones', 'Christian Slater', 'Emily Tennant', 'Kevin Carraway', 'Matthew Robert Kelly']",Matthew Robert Kelly,-2014,/title/tt2483208/,4.683,40.0,False,http://image.tmdb.org/t/p/w500/oEwzinZ8aTHmv1UjBuFhvlBlBR3.jpg,92.0,Evil never dies......
Lapsis,1 hour 48 minutes,6.2,2.1K,"['Drama', 'Mystery', 'Sci-Fi']","Struggling to support himself and his ailing younger brother, delivery man Ray takes a strange job in a strange new realm of the gig economy.","['worker', 'hiking', 'contractor', 'quantum computer', 'chronic fatigue syndrome', 'brother brother relationship']",Noah Hutton,"['Dean Imperial', 'Madeline Wise', 'Babe Howard', 'Noah Hutton', 'Noah Hutton']",Noah Hutton,-2020,/title/tt11540272/,6.539,46.0,False,http://image.tmdb.org/t/p/w500/sXw5f1O5t930kWa9tJAr90BCeOM.jpg,108.0,Your life belongs to the machines.
Maze,1 hour 32 minutes,5.9,3.3K,"['Crime', 'Drama', 'History']","Inspired by the true events of the infamous 1983 prison breakout of 38 IRA prisoners from HMP, which was to become the biggest prison escape in Europe since World War II.","['ira', 'northern ireland', 'prison', 'escape from prison', 'year 1983', 'political prisoner', 'terrorist', 'irish troubles', 'husband wife relationship', 'belfast', 'northern ireland', 'prison escape', 'prison riot', 'prison break']",Stephen Burke,"['Tom Vaughan-Lawlor', 'Barry Ward', 'Martin McCann', 'Stephen Burke', 'Stephen Burke']",Stephen Burke,-2017,/title/tt5752606/,9.184,79.0,False,http://image.tmdb.org/t/p/w500/bWEF3a1qErRIjmLW0xU28zAgV9D.jpg,93.0,
The Horseman,"$1,993",6.5,5.1K,"['Crime', 'Thriller']","When Christian finds out his runaway teenage daughter, Jesse has been sexually attacked, the suburban father loses it. Setting out to find Jesse's attacker, Christian goes on a violent rampage.","['rape and revenge', 'rape', 'ozploitation', ""character repeats someone else's dialogue"", 'death', 'australia', 'revenge', 'toolbox', 'rage', 'pornography', 'pornography', 'australia', 'blood splatter', 'revenge', 'flashback', 'rage', 'drugs', 'runaway teen', 'toolbox']",Steven Kastrissios,"['Peter Marshall', 'Caroline Marohasy', 'Brad McMurray', 'Steven Kastrissios', 'Steven Kastrissios']",Steven Kastrissios,-2008,/title/tt1060255/,7.297,92.0,False,http://image.tmdb.org/t/p/w500/wf4N27XD78B5MVKae7j9hHYZWAN.jpg,96.0,He has some questions.
Don't Answer the Phone!,1 hour 34 minutes,4.8,1.9K,"['Horror', 'Thriller']",A deeply disturbed Vietnam veteran terrorizes the young women of Los Angeles and taunts a radio psychologist with descriptions of his grisly crimes.,"['los angeles california', 'serial killer', 'psychopath', 'bare breasts', 'radio show', 'victim', 'crying', 'spanish accent', 'therapy session', 'detective', 'prostitute', 'rape', 'photographer', 'sadism', 'psychopath', 'serial killer', 'psychologist', 'grindhouse', 'slasher', 'los angeles, california', 'sadist', 'maniac', 'stabbing', 'strangler', 'phone', 'psycho killer']",Robert Hammer,"['Michael D. Castle', 'Michael Curtis', 'James Westmoreland', 'Ben Frank', 'Flo Lawrence']",Robert Hammer,-1980,/title/tt0080645/,3.666,39.0,False,http://image.tmdb.org/t/p/w500/xKEeGK44NzyMzo6Ram5rgG893P.jpg,94.0,He'll Know You're Alone!
The Liability,1 hour 22 minutes,5.9,8.6K,"['Comedy', 'Crime', 'Thriller']","When 19-year-old Adam agrees to do a day's driving for his mum's gangster boyfriend Peter, it takes him on a 24-hour journey into a nightmarish world of murder, sex trafficking and revenge, in the company of aging hit man Roy.","['woman with a gun', 'rape', 'pistol', 'professional killer', 'uk', 'united kingdom', 'great britain', 'crime boss', 'slacker', 'northumberland', 'hitman', 'road trip', 'revenge', 'sex trafficking']",Craig Viveiros,"['Tim Roth', ""Jack O'Connell"", 'Peter Mullan', 'Craig Viveiros', 'John Wrathall']",John Wrathall,-2012,/title/tt2081437/,6.944,177.0,False,http://image.tmdb.org/t/p/w500/4TdsXzigS6xYYO9Qn8oOQrZqX1M.jpg,86.0,They had their turn... now it's his
The Isle,1 hour 30 minutes,6.9,14K,"['Drama', 'Thriller']","Working at a fishing resort in an idyllic location, but surrounded by various facets of human unpleasantness, a young mute woman falls in love with a man on the run from the law for committing murder.","['fishing', 'fish hook', 'police', 'mute', 'fish', 'one word title', 'search', 'motorcycle in water', 'eating', 'unfaithfulness', 'island', 'shipwreck', 'ghost story', 'siren', 'abandoned', 'scottish']",Kim Ki-duk,"['Jung Suh', 'Yu-seok Kim', 'Jae-Hyun Cho', 'Kim Ki-duk', 'Kim Ki-duk']",Kim Ki-duk,-2018,/title/tt5075662/,4.393,84.0,False,http://image.tmdb.org/t/p/w500/r4XDWsBWMzpoNm5fUMjr9cyY5rI.jpg,96.0,Their song will haunt you
Breeder,not-released,5.1,1.2K,"['Horror', 'Thriller']","A ruthless businesswoman is abducting young women as part of a gruesome bio-hacking experiment to reverse the aging process. When Mia goes to investigate, she finds herself trapped, branded and tortured in an underground medical facility.","['female full frontal nudity', 'bare breasts', 'female full rear nudity', 'sex starved wife', 'deep cleavage', 'horny wife', 'sexless marriage', 'biological experiment', 'torture', 'female pubic hair']",Jens Dahl,"['Sara Hjort Ditlevsen', 'Anders Heinrichsen', 'Signe Egholm Olsen', 'Jens Dahl', 'Sissel Dalsgaard Thomsen']",Sissel Dalsgaard Thomsen,-2020,/title/tt11003228/,7.942,46.0,False,http://image.tmdb.org/t/p/w500/p4RwOjzPQ4lpA4pGll5DKXuGlr3.jpg,107.0,Unnatural selection
Close Enough to Touch,not-released,4.4,264,"['Drama', 'Thriller']",The Henderson's just met their new neighbor and she is truly hot. What they do not know is how far their relationship with her will get.,"['older woman younger man sex', 'sexploitation', 'sexploitation film', 'horny man', 'horny woman', 'horny boy', 'horny girl', 'promiscuity', 'sexual promiscuity', 'pretending promiscuity', 'neighbor']",Jamie Scabbert,"['Tracy Ryan', 'Bobby Johnston', 'Monique Parent', 'Jamie Scabbert', 'Romy Hayes']",Romy Hayes,-2002,/title/tt0268229/,3.627,10.0,False,http://image.tmdb.org/t/p/w500/dTtm2vUYbUnKuFaYoiiMzxltdQY.jpg,87.0,
Let It Snow,1 hour 27 minutes,4.4,1.2K,"['Horror', 'Thriller']","Separated from her fiance after sneaking onto a restricted slope, Mia, a free-riding snowboarder, must survive not only against nature, but also the masked snowmobile rider in black who is out for her blood.","['engagement ring', 'avalanche', 'buried in snow', 'fiance', 'snow', 'woman in a bathtub', 'blonde', 'couple', 'making love', 'young couple', 'holiday', 'based on novel or book', 'pig', 'snow', 'teen movie', 'blizzard', 'lgbt', 'multiple storylines', 'christmas spirit', 'christmas', 'christmas eve']",Stanislav Kapralov,"['Omri Rose', 'Ivanna Sakhno', 'Mariam Sulakadze', 'Olga Sulzhenko', 'Stanislav Kapralov']",Stanislav Kapralov,-2020,/title/tt11272898/,15.155,1088.0,False,http://image.tmdb.org/t/p/w500/rEVu3E1OhMPJeCAn9a6QLyVhZDj.jpg,93.0,Let love take you by storm.
Too Late,"$60,438",6.6,3.6K,"['Drama', 'Mystery', 'Thriller']",Explores the tangled relationship between a troubled private investigator and the missing woman he's hired to help find.,"['long take', 'drug distributor', 'out of sequence story line', 'missing woman', 'murder', 'private detective', 'neo noir', 'female pubic hair', 'full frontal female nudity', 'breasts', 'strip club', 'murder', 'private investigator', 'long take', 'missing person', 'neo-noir']",Dennis Hauck,"['Dichen Lachman', 'Natalie Zea', 'Robert Forster', 'Dennis Hauck', 'Dennis Hauck']",Dennis Hauck,(I) (2015),/title/tt2394063/,4.598,79.0,False,http://image.tmdb.org/t/p/w500/53WlU6YVJ3SVXIvQ5dNbskzqt2n.jpg,108.0,A movie about a missing woman ...And a lost man.
The Kiss,1 hour 41 minutes,5.4,1.7K,"['Drama', 'Fantasy', 'Horror']","After the death of her mother, a teenage girl is faced with bizarre supernatural occurrences when her mother's estranged sister arrives and begins to infiltrate her and her father's lives.","['younger version of character', 'murder of a priest', 'page torn from a book', 'bare chested man', 'story telling', 'woman on top sex', 'woman wears a bikini', 'model', 'sex scene', 'female frontal nudity', 'based on play or musical', 'silent film']",Pen Densham,"['Stephen Volk', 'Joanna Pacula', 'Meredith Salenger', 'Mimi Kuzyk', 'Pen Densham']",Tom Ropelewski,-1988,/title/tt0095454/,6.763,114.0,False,http://image.tmdb.org/t/p/w500/yv752ef2vvw1pLKxmNEMXQg1Hnq.jpg,1.0,
Conspiracy,1 hour 30 minutes,4.6,4K,"['Mystery', 'Thriller']",A wounded United States Marine discovers a corporate conspiracy designed to run illegal aliens out of an Arizona border town by any means necessary.,"['ptsd post traumatic stress disorder', 'veteran', 'disabled veteran', 'riding a bicycle', 'arm sling', 'newspaper headline', 'desert eagle', 'hitting a woman', 'punched in the stomach', 'megaphone', 'berlin, germany', 'europe', 'war crimes', 'holocaust (shoah)', 'jew persecution', 'nazi', '1940s']",Adam Marcus,"['Debra Sullivan', 'Val Kilmer', 'Gary Cole', 'Jennifer Esposito', 'Adam Marcus']",Adam Marcus,-2008,/title/tt1043838/,11.351,346.0,False,http://image.tmdb.org/t/p/w500/Onqn8XXyhANuy1LIL7AIN6unQk.jpg,96.0,One meeting. Six million lives.
Maqbool,not-released,8,11K,"['Crime', 'Drama', 'Thriller']",The intrigue of the Shakespearean tragedy 'Macbeth' is transposed to the Mumbai underworld.,"['deception', 'character name as title', 'mistress', 'tragedy', 'gangster', 'scar', 'bullet wound', 'bodyguard', 'drinking', 'forced to drink', 'mumbai (bombay), india', 'hoodlum', 'macbeth']",Vishal Bhardwaj,"['Vishal Bhardwaj', 'William Shakespeare', 'Irrfan Khan', 'Tabu', 'Pankaj Kapur']",Abbas Tyrewala,-2003,/title/tt0379370/,5.116,43.0,False,http://image.tmdb.org/t/p/w500/8ULTBxnbt0NrWlDm5fahbQooj91.jpg,132.0,
Long Weekend,"A$270,000 (estimated)",6.6,5.2K,"['Horror', 'Mystery', 'Thriller']","When a suburban couple go camping for the weekend at a remote beach, they discover that nature isn't in an accommodating mood.","['topless woman', 'camping', 'ozploitation', 'killing an animal', 'nature takes revenge', 'opossum', 'hairy chested male', 'australian horror', 'weekend', 'marriage problems', 'holiday', 'camping', 'wilderness', 'forest', 'storm', 'cult film', 'animal killing', 'outback', 'australian outback', 'holidays']",Colin Eggleston,"['John Hargreaves', 'Briony Behets', 'Mike McEwen', 'Colin Eggleston', 'Everett De Roche']",Everett De Roche,-1978,/title/tt0079482/,8.335,152.0,False,http://image.tmdb.org/t/p/w500/roZ7DGi30lA1O4zhtPwBh6q8JV6.jpg,92.0,Their crime was against nature. Nature found them guilty.
The Victim,1 hour 23 minutes,4.2,2.2K,['Thriller'],A man lives alone in a remote cabin and is surprised by his visitors.,"['accidental murder', 'serial murder', 'murder', 'loner', 'cabin', 'sex in bed', 'dead prostitute', 'broken neck', 'psychopath', 'female nudity']",Michael Biehn,"['Reed Lackey', 'Michael Biehn', 'Jennifer Blanc-Biehn', 'Ryan Honey', 'Michael Biehn']",Michael Biehn,-2011,/title/tt1684564/,4.02,43.0,False,http://image.tmdb.org/t/p/w500/rMWGCTARl355jcUTylJoduVtQFA.jpg,84.0,Who is the victim?
Moose Jaws,not-released,no-rating,0,"['Comedy', 'Fantasy', 'Horror']","Like Jaws (1975), but with a moose.",[],Kevin Smith,"['Jason Mewes', 'Lily-Rose Depp', 'Kevin Smith', 'Kevin Smith', 'Kevin Smith']",Kevin Smith,,/title/tt4269346/,1.66,0.0,False,http://image.tmdb.org/t/p/w500/gyvwDUpc84qn5xhI7RPOgElhD1R.jpg,0.0,Jaws with a moose.
The Furnace,1 hour 56 minutes,6.4,5.7K,"['Adventure', 'Drama', 'History']","To escape the outback, a young Afghan cameleer falls in with a mysterious bushman on the run with stolen Crown gold.","['gold rush', '1800s', 'afghan', 'australian western', 'colonial australia', 'outback', 'escape', 'tracker', 'afghan cameleer', 'aboriginal western', 'opium', 'camel', 'bullet wound', 'stolen gold', 'colonial era', 'australian outback', 'initiation ceremony', 'australian western', 'smelting']",Roderick MacKay,"['Ahmed Malek', 'Baykali Ganambarr', 'Kaushik Das', 'Roderick MacKay', 'Roderick MacKay']",Roderick MacKay,-2020,/title/tt10964530/,8.021,17.0,False,http://image.tmdb.org/t/p/w500/lPK9XPEXO2XZKkdUVfIpBqfAaZf.jpg,116.0,"There is no Grace of God here. Just the land, and all its spoils."
The Woods,1 hour 31 minutes,5.6,12K,"['Horror', 'Mystery', 'Thriller']","Set in 1965 New England, a troubled girl encounters mysterious happenings in the woods surrounding an isolated girls school that she was sent to by her disinterested parents.","['woods', 'schoolgirl', 'girl', 'teen slasher', 'slasher', 'timeframe 1960s', 'student', 'forest', ""girls' school"", 'boarding school', 'monster', 'forest', 'disappearance']",Lucky McKee,"['Lauren Birkell', 'Agnes Bruckner', 'Jane Gilchrist', 'Lucky McKee', 'David Ross']",David Ross,-2006,/title/tt0380066/,15.299,229.0,False,http://image.tmdb.org/t/p/w500/lQWtLTy7xBxXx1l89sSQRfplHXm.jpg,91.0,"Private school, deadly lessons."
Squealer,not-released,no-rating,0,"['Horror', 'Thriller']","When a local cop and an overzealous social-worker follow clues on missing persons cases around town, stomach-turning discoveries are unearthed on a pig farm, where the town butcher has been slaughtering more than livestock.",[],Andy Armstrong,"['Danielle Burgio', 'Theo Rossi', 'Katherine Moennig', 'Wes Chatham', 'Andy Armstrong']",Andy Armstrong,,/title/tt14768616/,0.0,0.0,True,http://image.tmdb.org/t/p/w500/wiPQVdTCIHX67GyZDKAg04WmHaM.jpg,116.0,Squeal all you want...ain't nobody gonna hear you...
Painted Beauty,not-released,6.9,9,"['Crime', 'Thriller']","Having done some of the most shocking art the public has ever seen, Sasha is the most sought-after artist in the world. In search of inspiration, she moves to Hong Kong where she meets her most unexpected muse yet, a serial killer.",[],Rob Prior,"['Clifton Collins Jr.', 'Bai Ling', 'Rob Prior', 'Claire Holt', 'Clifton Collins Jr.']",Claire Holt,-2021,/title/tt8710116/,1.743,0.0,False,http://image.tmdb.org/t/p/w500/7LinDeFVKLfYCusMV5MyDv29d24.jpg,9.0,
Massage Parlor Murders!,1 hour 20 minutes,4.8,325,"['Crime', 'Mystery', 'Thriller']",A deranged and ferocious killer terrorizes the red light district of Times Square in New York City by savagely bumping off the lovely young ladies who work at massage parlors located throughout the area. It's up to grouchy veteran detective Rizotti and his more cheerful younger p... Read all,"['murder of a nude woman', 'serial murder', 'smothering a woman', 'stabbing a woman', 'female nudity', 'nudity', 'strangulation', 'stabbing', 'exploitation', 'woman sticks out her tongue']",Chester Fox,"['George Spencer', 'Sandra Peabody', 'John Moser', 'Chester Fox', 'Alex Stevens']",Alex Stevens,-1973,/title/tt0495861/,1.774,15.0,False,http://image.tmdb.org/t/p/w500/wLJNxianiShq5yfnz3s8tSsQmVY.jpg,80.0,"If you've never been to a massage parlor, This is a visit you'll NEVER forget!"
